seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42071,1984,   1,   1.4378,   0.1610,   0.0891,   0.3136,   0.2001,   0.0130,   0.0121,   0.0041
A42071,1984,   2,   4.8022,   0.2705,   0.1526,   0.3462,   0.1845,   0.0435,   0.0403,   0.0136
A42071,1984,   3,   4.8638,   0.5089,   0.2579,   0.4408,   0.3464,   0.0441,   0.0408,   0.0138
A42071,1984,   4,   4.1892,   0.4141,   0.3097,   0.5660,   0.6817,   0.0759,   0.0703,   0.0237
A42071,1984,   5,   6.2901,   0.6412,   0.5536,   0.7267,   0.6483,   0.1140,   0.1055,   0.0356
A42071,1984,   6,   4.6428,   0.4904,   0.3848,   0.8682,   1.2324,   0.0842,   0.0779,   0.0263
A42071,1984,   7,   7.8838,   0.6757,   0.2944,   0.8372,   1.3916,   0.0715,   0.0661,   0.0223
A42071,1984,   8,   2.7388,   0.4574,   0.2157,   0.9330,   1.0045,   0.0248,   0.0230,   0.0078
A42071,1984,   9,   1.9306,   0.1967,   0.1205,   0.7973,   0.7341,   0.0175,   0.0162,   0.0055
A42071,1984,  10,   3.3967,   0.2967,   0.2041,   0.5809,   0.5794,   0.0308,   0.0285,   0.0096
A42071,1984,  11,   3.2017,   0.1840,   0.1325,   0.2721,   0.4696,   0.0290,   0.0268,   0.0091
A42071,1984,  12,   2.0717,   0.2014,   0.1042,   0.3021,   0.1167,   0.0188,   0.0174,   0.0059
A42071,1985,   1,   1.3194,   0.1466,   0.0866,   0.3077,   0.2011,   0.0120,   0.0111,   0.0037
A42071,1985,   2,   2.7067,   0.1623,   0.0581,   0.3397,   0.1855,   0.0245,   0.0227,   0.0077
A42071,1985,   3,   1.8791,   0.2524,   0.1527,   0.4325,   0.3481,   0.0170,   0.0158,   0.0053
A42071,1985,   4,   0.9582,   0.1273,   0.1045,   0.5554,   0.6851,   0.0174,   0.0161,   0.0054
A42071,1985,   5,   5.4732,   0.5194,   0.3803,   0.7130,   0.6516,   0.0992,   0.0918,   0.0310
A42071,1985,   6,   2.9324,   0.3625,   0.2735,   0.8518,   1.2385,   0.0532,   0.0492,   0.0166
A42071,1985,   7,   4.7709,   0.5958,   0.2696,   0.8214,   1.3985,   0.0432,   0.0400,   0.0135
A42071,1985,   8,   4.1284,   0.4783,   0.2057,   0.9155,   1.0095,   0.0374,   0.0346,   0.0117
A42071,1985,   9,   6.0043,   0.2484,   0.0994,   0.7823,   0.7378,   0.0544,   0.0503,   0.0170
A42071,1985,  10,   1.6185,   0.0901,   0.0496,   0.5700,   0.5823,   0.0147,   0.0136,   0.0046
A42071,1985,  11,   5.3749,   0.3501,   0.1914,   0.2670,   0.4719,   0.0487,   0.0451,   0.0152
A42071,1985,  12,   1.6821,   0.1436,   0.0699,   0.2964,   0.1173,   0.0152,   0.0141,   0.0048
A42071,1986,   1,   3.0949,   0.2013,   0.1053,   0.3018,   0.2021,   0.0281,   0.0260,   0.0088
A42071,1986,   2,   3.7809,   0.4062,   0.2288,   0.3332,   0.1864,   0.0343,   0.0317,   0.0107
A42071,1986,   3,   2.0209,   0.2279,   0.1403,   0.4242,   0.3499,   0.0183,   0.0169,   0.0057
A42071,1986,   4,   3.6263,   0.3677,   0.2934,   0.5447,   0.6886,   0.0657,   0.0608,   0.0205
A42071,1986,   5,   1.7140,   0.1987,   0.1786,   0.6994,   0.6548,   0.0311,   0.0287,   0.0097
A42071,1986,   6,   2.8801,   0.3958,   0.2925,   0.8355,   1.2447,   0.0522,   0.0483,   0.0163
A42071,1986,   7,   5.8297,   0.8505,   0.4302,   0.8056,   1.4055,   0.0528,   0.0489,   0.0165
A42071,1986,   8,   5.6026,   0.7098,   0.2816,   0.8979,   1.0146,   0.0508,   0.0470,   0.0159
A42071,1986,   9,   1.4025,   0.2016,   0.1248,   0.7672,   0.7415,   0.0127,   0.0118,   0.0040
A42071,1986,  10,   2.5523,   0.2861,   0.1671,   0.5590,   0.5852,   0.0231,   0.0214,   0.0072
A42071,1986,  11,   6.7665,   0.4734,   0.2501,   0.2619,   0.4743,   0.0613,   0.0567,   0.0192
A42071,1986,  12,   5.0677,   0.3075,   0.1246,   0.2907,   0.1179,   0.0459,   0.0425,   0.0144
A42071,1987,   1,   4.1349,   0.3604,   0.1591,   0.2959,   0.2031,   0.0375,   0.0347,   0.0117
A42071,1987,   2,   1.2851,   0.1094,   0.0524,   0.3266,   0.1873,   0.0116,   0.0108,   0.0036
A42071,1987,   3,   1.8313,   0.1746,   0.1031,   0.4159,   0.3516,   0.0166,   0.0154,   0.0052
A42071,1987,   4,   3.3804,   0.3875,   0.2697,   0.5341,   0.6920,   0.0613,   0.0567,   0.0192
A42071,1987,   5,   3.6796,   0.4679,   0.3040,   0.6857,   0.6581,   0.0667,   0.0617,   0.0208
A42071,1987,   6,   2.1116,   0.3449,   0.2746,   0.8191,   1.2509,   0.0383,   0.0354,   0.0120
A42071,1987,   7,   3.0208,   0.4876,   0.2619,   0.7899,   1.4125,   0.0274,   0.0253,   0.0086
A42071,1987,   8,   3.0600,   0.4977,   0.2494,   0.8803,   1.0196,   0.0277,   0.0257,   0.0087
A42071,1987,   9,   8.9449,   0.4851,   0.2709,   0.7522,   0.7452,   0.0811,   0.0750,   0.0253
A42071,1987,  10,   2.6219,   0.2553,   0.1635,   0.5481,   0.5881,   0.0238,   0.0220,   0.0074
A42071,1987,  11,   4.2081,   0.2090,   0.1304,   0.2567,   0.4767,   0.0381,   0.0353,   0.0119
A42071,1987,  12,   1.6838,   0.1535,   0.0819,   0.2850,   0.1185,   0.0153,   0.0141,   0.0048
A42071,1988,   1,   2.7067,   0.2088,   0.0934,   0.2900,   0.2041,   0.0245,   0.0227,   0.0077
A42071,1988,   2,   3.1132,   0.2684,   0.1331,   0.3201,   0.1883,   0.0282,   0.0261,   0.0088
A42071,1988,   3,   2.1283,   0.2864,   0.1851,   0.4076,   0.3533,   0.0193,   0.0178,   0.0060
A42071,1988,   4,   2.8562,   0.4025,   0.3330,   0.5234,   0.6954,   0.0518,   0.0479,   0.0162
A42071,1988,   5,   6.7903,   0.6034,   0.3372,   0.6720,   0.6613,   0.1231,   0.1139,   0.0385
A42071,1988,   6,   0.8547,   0.1107,   0.0954,   0.8028,   1.2571,   0.0155,   0.0143,   0.0048
A42071,1988,   7,   8.1072,   0.7346,   0.3204,   0.7741,   1.4195,   0.0735,   0.0680,   0.0230
A42071,1988,   8,   3.2850,   0.2994,   0.1235,   0.8627,   1.0246,   0.0298,   0.0275,   0.0093
A42071,1988,   9,   2.4874,   0.1820,   0.1030,   0.7372,   0.7489,   0.0225,   0.0209,   0.0070
A42071,1988,  10,   2.6753,   0.2017,   0.1008,   0.5371,   0.5910,   0.0243,   0.0224,   0.0076
A42071,1988,  11,   4.6918,   0.3084,   0.1917,   0.2516,   0.4790,   0.0425,   0.0393,   0.0133
A42071,1988,  12,   1.0382,   0.0815,   0.0460,   0.2793,   0.1191,   0.0094,   0.0087,   0.0029
A42071,1989,   1,   2.5109,   0.2223,   0.1311,   0.2841,   0.2051,   0.0228,   0.0211,   0.0071
