seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51005,1984,  43.5825,   2.5268,   1.4049,   5.7044,   0.4295,   0.4780,   0.4421,   0.1494
A51005,1985,  40.3684,   2.3896,   1.1253,   5.6350,   0.4306,   0.4466,   0.4131,   0.1396
A51005,1986,  31.6710,   2.5442,   1.2388,   5.5656,   0.4318,   0.3395,   0.3141,   0.1061
A51005,1987,  41.3348,   2.4381,   1.2654,   5.4962,   0.4329,   0.4909,   0.4541,   0.1534
A51005,1988,  31.8015,   2.2279,   1.0701,   5.4267,   0.4341,   0.3496,   0.3234,   0.1093
A51005,1989,  48.6258,   2.9672,   1.7724,   5.3573,   0.4352,   0.5808,   0.5373,   0.1815
A51005,1990,  38.3627,   2.0574,   1.3538,   5.2879,   0.4363,   0.4349,   0.4023,   0.1359
A51005,1991,  35.6175,   2.0423,   1.0509,   5.2184,   0.4375,   0.3890,   0.3598,   0.1216
A51005,1992,  36.2059,   2.2028,   1.2055,   5.1490,   0.4386,   0.4364,   0.4037,   0.1364
A51005,1993,  38.7107,   2.5156,   1.3746,   5.0796,   0.4398,   0.4354,   0.4028,   0.1361
A51005,1994,  36.4025,   2.1463,   1.4011,   5.0101,   0.4409,   0.4027,   0.3725,   0.1259
A51005,1995,  38.6162,   2.2967,   1.4612,   4.9407,   0.4420,   0.4809,   0.4448,   0.1503
A51005,1996,  48.1569,   3.0450,   1.7936,   4.8713,   0.4432,   0.5477,   0.5066,   0.1711
A51005,1997,  32.3450,   2.1223,   1.1463,   4.8018,   0.4443,   0.3736,   0.3456,   0.1168
A51005,1998,  42.6169,   2.4545,   1.4874,   4.7324,   0.4455,   0.5278,   0.4882,   0.1649
A51005,1999,  35.8216,   2.0774,   1.2042,   4.6630,   0.4466,   0.3853,   0.3564,   0.1204
A51005,2000,  38.1963,   2.2045,   1.3716,   4.5935,   0.4477,   0.4482,   0.4146,   0.1401
A51005,2001,  33.9529,   2.0175,   1.2811,   4.5241,   0.4489,   0.4037,   0.3734,   0.1261
A51005,2002,  41.3034,   2.0439,   1.3475,   4.4547,   0.4500,   0.4742,   0.4387,   0.1482
A51005,2003,  56.5558,   2.5211,   1.8122,   4.3852,   0.4512,   0.6856,   0.6341,   0.2142
A51005,2004,  46.9247,   1.9250,   1.3883,   4.3158,   0.4523,   0.5554,   0.5138,   0.1736
A51005,2005,  37.1641,   1.8786,   1.4083,   4.2464,   0.4534,   0.4131,   0.3821,   0.1291
