seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42131,1984,   1,   1.8320,   0.1871,   0.0702,   0.6804,   0.0197,   0.0166,   0.0154,   0.0052
B42131,1984,   2,   3.8533,   0.2388,   0.0851,   0.6507,   0.0375,   0.0349,   0.0323,   0.0109
B42131,1984,   3,   3.3777,   0.3016,   0.1254,   0.7890,   0.0665,   0.0306,   0.0283,   0.0096
B42131,1984,   4,   4.8734,   0.4544,   0.2328,   0.5551,   0.0675,   0.0884,   0.0817,   0.0276
B42131,1984,   5,   6.9531,   0.7201,   0.4477,   0.6331,   0.0655,   0.1261,   0.1166,   0.0394
B42131,1984,   6,   4.2653,   0.4451,   0.3244,   0.7605,   0.1552,   0.0773,   0.0715,   0.0242
B42131,1984,   7,   5.8655,   0.5726,   0.2468,   0.6212,   0.1623,   0.0532,   0.0492,   0.0166
B42131,1984,   8,   4.2923,   0.5089,   0.2062,   0.5468,   0.1300,   0.0389,   0.0360,   0.0122
B42131,1984,   9,   1.6183,   0.1822,   0.1029,   0.6225,   0.0836,   0.0147,   0.0136,   0.0046
B42131,1984,  10,   2.8423,   0.3005,   0.1697,   0.6217,   0.0600,   0.0258,   0.0238,   0.0081
B42131,1984,  11,   3.8738,   0.2153,   0.0890,   0.6005,   0.0479,   0.0351,   0.0325,   0.0110
B42131,1984,  12,   3.2572,   0.2427,   0.0781,   0.5511,   0.0169,   0.0295,   0.0273,   0.0092
B42131,1985,   1,   1.4255,   0.1349,   0.0467,   0.6673,   0.0196,   0.0129,   0.0120,   0.0040
B42131,1985,   2,   2.1466,   0.1753,   0.0446,   0.6381,   0.0372,   0.0195,   0.0180,   0.0061
B42131,1985,   3,   2.2328,   0.2692,   0.1306,   0.7737,   0.0660,   0.0202,   0.0187,   0.0063
B42131,1985,   4,   2.5363,   0.3131,   0.2100,   0.5444,   0.0670,   0.0460,   0.0425,   0.0144
B42131,1985,   5,   5.0998,   0.4600,   0.3193,   0.6208,   0.0651,   0.0925,   0.0855,   0.0289
B42131,1985,   6,   4.7974,   0.4832,   0.3103,   0.7458,   0.1541,   0.0870,   0.0805,   0.0272
B42131,1985,   7,   5.8349,   0.5738,   0.2419,   0.6092,   0.1611,   0.0529,   0.0489,   0.0165
B42131,1985,   8,   5.2101,   0.5582,   0.2471,   0.5362,   0.1291,   0.0472,   0.0437,   0.0148
B42131,1985,   9,   6.9930,   0.3565,   0.1301,   0.6105,   0.0830,   0.0634,   0.0586,   0.0198
B42131,1985,  10,   1.6986,   0.1452,   0.0675,   0.6097,   0.0596,   0.0154,   0.0142,   0.0048
B42131,1985,  11,   5.9792,   0.3592,   0.1310,   0.5888,   0.0475,   0.0542,   0.0501,   0.0169
B42131,1985,  12,   2.7228,   0.2438,   0.0773,   0.5404,   0.0168,   0.0247,   0.0228,   0.0077
B42131,1986,   1,   2.8092,   0.2050,   0.0625,   0.6541,   0.0194,   0.0255,   0.0236,   0.0080
B42131,1986,   2,   4.3564,   0.3853,   0.1102,   0.6256,   0.0370,   0.0395,   0.0365,   0.0123
B42131,1986,   3,   3.8970,   0.3135,   0.1514,   0.7584,   0.0656,   0.0353,   0.0327,   0.0110
B42131,1986,   4,   3.9623,   0.3901,   0.2183,   0.5337,   0.0665,   0.0718,   0.0664,   0.0224
B42131,1986,   5,   3.3700,   0.3090,   0.2509,   0.6086,   0.0646,   0.0611,   0.0565,   0.0191
B42131,1986,   6,   5.6601,   0.6211,   0.3853,   0.7311,   0.1530,   0.1026,   0.0949,   0.0321
B42131,1986,   7,   6.0636,   0.6546,   0.2937,   0.5972,   0.1600,   0.0550,   0.0508,   0.0172
B42131,1986,   8,   3.5927,   0.4338,   0.1684,   0.5256,   0.1281,   0.0326,   0.0301,   0.0102
