seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51003,1984,  51.4376,   2.9946,   1.4714,   6.4178,   0.9941,   0.5840,   0.5402,   0.1825
A51003,1985,  46.6560,   3.0590,   1.2706,   6.3336,   0.9923,   0.5003,   0.4628,   0.1563
A51003,1986,  34.3727,   3.1158,   1.4735,   6.2495,   0.9905,   0.3639,   0.3366,   0.1137
A51003,1987,  51.6134,   3.2331,   1.3292,   6.1653,   0.9887,   0.6224,   0.5758,   0.1945
A51003,1988,  32.5239,   2.8356,   1.3955,   6.0811,   0.9869,   0.3840,   0.3552,   0.1200
A51003,1989,  51.6671,   3.0859,   2.0629,   5.9970,   0.9851,   0.6109,   0.5651,   0.1909
A51003,1990,  49.0423,   2.8645,   1.7732,   5.9128,   0.9833,   0.5782,   0.5348,   0.1807
A51003,1991,  42.8528,   2.8549,   1.4859,   5.8286,   0.9815,   0.4535,   0.4195,   0.1417
A51003,1992,  47.7926,   2.9867,   1.4541,   5.7445,   0.9797,   0.5343,   0.4942,   0.1670
A51003,1993,  47.0100,   3.4726,   2.0422,   5.6603,   0.9779,   0.5237,   0.4844,   0.1637
A51003,1994,  47.9797,   2.8592,   1.6207,   5.5761,   0.9761,   0.4918,   0.4549,   0.1537
A51003,1995,  48.1267,   3.2196,   1.9382,   5.4920,   0.9743,   0.5961,   0.5514,   0.1863
A51003,1996,  55.6601,   3.4616,   1.8178,   5.4078,   0.9725,   0.6244,   0.5776,   0.1951
A51003,1997,  42.6604,   2.8501,   1.6623,   5.3236,   0.9707,   0.4479,   0.4143,   0.1400
A51003,1998,  48.0546,   2.9743,   1.3548,   5.2395,   0.9689,   0.5766,   0.5334,   0.1802
A51003,1999,  44.4299,   2.2216,   1.1789,   5.1553,   0.9671,   0.4519,   0.4180,   0.1412
A51003,2000,  38.0661,   2.0205,   0.9846,   5.0711,   0.9653,   0.4840,   0.4477,   0.1512
A51003,2001,  33.4384,   2.1852,   1.2953,   4.9869,   0.9635,   0.3985,   0.3686,   0.1245
A51003,2002,  39.5357,   2.4837,   1.5534,   4.9028,   0.9617,   0.4396,   0.4066,   0.1374
A51003,2003,  72.9823,   3.1586,   2.2355,   4.8186,   0.9599,   0.8405,   0.7775,   0.2627
A51003,2004,  46.8582,   2.0842,   1.3952,   4.7345,   0.9581,   0.5460,   0.5050,   0.1706
A51003,2005,  44.1650,   2.0774,   1.5804,   4.6503,   0.9563,   0.4868,   0.4503,   0.1521
