seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51003,1984,   1,   1.3874,   0.0956,   0.0362,   0.4498,   0.0476,   0.0126,   0.0116,   0.0039
B51003,1984,   2,   5.6193,   0.1514,   0.0758,   0.4569,   0.0696,   0.0509,   0.0471,   0.0159
B51003,1984,   3,   5.9756,   0.3539,   0.1596,   0.5852,   0.0960,   0.0542,   0.0501,   0.0169
B51003,1984,   4,   6.3029,   0.4364,   0.2681,   0.5673,   0.1990,   0.1143,   0.1057,   0.0357
B51003,1984,   5,   4.4844,   0.3166,   0.2147,   0.6774,   0.1541,   0.0813,   0.0752,   0.0254
B51003,1984,   6,   1.5791,   0.1660,   0.1018,   0.5368,   0.2378,   0.0286,   0.0265,   0.0089
B51003,1984,   7,   7.7683,   0.4861,   0.2107,   0.6376,   0.4790,   0.0704,   0.0651,   0.0220
B51003,1984,   8,   8.3797,   0.5165,   0.1878,   0.6341,   0.3058,   0.0760,   0.0703,   0.0237
B51003,1984,   9,   1.3168,   0.0776,   0.0367,   0.7202,   0.1603,   0.0119,   0.0110,   0.0037
B51003,1984,  10,   3.4251,   0.1626,   0.0737,   0.6811,   0.1181,   0.0310,   0.0287,   0.0097
B51003,1984,  11,   3.1305,   0.1303,   0.0533,   0.3670,   0.1357,   0.0284,   0.0262,   0.0089
B51003,1984,  12,   1.7443,   0.1049,   0.0408,   0.4417,   0.0203,   0.0158,   0.0146,   0.0049
B51003,1985,   1,   2.1949,   0.1320,   0.0456,   0.4434,   0.0476,   0.0199,   0.0184,   0.0062
B51003,1985,   2,   3.3740,   0.1357,   0.0376,   0.4504,   0.0696,   0.0306,   0.0283,   0.0096
B51003,1985,   3,   1.6650,   0.1606,   0.0618,   0.5769,   0.0959,   0.0151,   0.0140,   0.0047
B51003,1985,   4,   0.8965,   0.1263,   0.0936,   0.5593,   0.1988,   0.0163,   0.0150,   0.0051
B51003,1985,   5,   5.1324,   0.5389,   0.2648,   0.6678,   0.1540,   0.0930,   0.0861,   0.0291
B51003,1985,   6,   2.5714,   0.2464,   0.1505,   0.5292,   0.2377,   0.0466,   0.0431,   0.0146
B51003,1985,   7,   6.0231,   0.5295,   0.1933,   0.6285,   0.4787,   0.0546,   0.0505,   0.0171
