seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51770,1984,   1,   1.2937,   0.0887,   0.0726,   0.4424,   0.0409,   0.0117,   0.0108,   0.0037
A51770,1984,   2,   4.7436,   0.1501,   0.1928,   0.4612,   0.0341,   0.0430,   0.0398,   0.0134
A51770,1984,   3,   4.4969,   0.3359,   0.3838,   0.4966,   0.0716,   0.0408,   0.0377,   0.0127
A51770,1984,   4,   3.6408,   0.2243,   0.2565,   0.6969,   0.0772,   0.0660,   0.0611,   0.0206
A51770,1984,   5,   4.4883,   0.2565,   0.3747,   0.7053,   0.0808,   0.0814,   0.0753,   0.0254
A51770,1984,   6,   1.3858,   0.1240,   0.1704,   0.6770,   0.0953,   0.0251,   0.0232,   0.0079
A51770,1984,   7,   5.3812,   0.3447,   0.2945,   0.7697,   0.1043,   0.0488,   0.0451,   0.0152
A51770,1984,   8,   6.7803,   0.4045,   0.3538,   0.6983,   0.0837,   0.0615,   0.0569,   0.0192
A51770,1984,   9,   1.0965,   0.0417,   0.0341,   0.7619,   0.0704,   0.0099,   0.0092,   0.0031
A51770,1984,  10,   2.2284,   0.0839,   0.0888,   0.6555,   0.0575,   0.0202,   0.0187,   0.0063
A51770,1984,  11,   2.5965,   0.1218,   0.1054,   0.3673,   0.0490,   0.0235,   0.0218,   0.0074
A51770,1984,  12,   1.5368,   0.0751,   0.0629,   0.3978,   0.0342,   0.0139,   0.0129,   0.0044
A51770,1985,   1,   2.4048,   0.1161,   0.0824,   0.4363,   0.0408,   0.0218,   0.0202,   0.0068
A51770,1985,   2,   3.6958,   0.1191,   0.0896,   0.4548,   0.0340,   0.0335,   0.0310,   0.0105
A51770,1985,   3,   1.3849,   0.1154,   0.0948,   0.4898,   0.0715,   0.0126,   0.0116,   0.0039
A51770,1985,   4,   1.8672,   0.1330,   0.1773,   0.6873,   0.0771,   0.0339,   0.0313,   0.0106
A51770,1985,   5,   6.2142,   0.5014,   0.5496,   0.6956,   0.0807,   0.1127,   0.1042,   0.0352
A51770,1985,   6,   2.2034,   0.2024,   0.2100,   0.6676,   0.0952,   0.0399,   0.0369,   0.0125
A51770,1985,   7,   4.7320,   0.3832,   0.2577,   0.7591,   0.1042,   0.0429,   0.0397,   0.0134
A51770,1985,   8,   7.9585,   0.4945,   0.3492,   0.6886,   0.0835,   0.0721,   0.0667,   0.0225
A51770,1985,   9,   1.0248,   0.0823,   0.0709,   0.7513,   0.0702,   0.0093,   0.0086,   0.0029
A51770,1985,  10,   3.4973,   0.2092,   0.1594,   0.6465,   0.0574,   0.0317,   0.0293,   0.0099
A51770,1985,  11,  10.8857,   0.2604,   0.1791,   0.3622,   0.0489,   0.0987,   0.0913,   0.0308
A51770,1985,  12,   0.8125,   0.0421,   0.0262,   0.3923,   0.0341,   0.0074,   0.0068,   0.0023
A51770,1986,   1,   1.0029,   0.0695,   0.0575,   0.4302,   0.0408,   0.0091,   0.0084,   0.0028
A51770,1986,   2,   2.7819,   0.2208,   0.1868,   0.4484,   0.0340,   0.0252,   0.0233,   0.0079
A51770,1986,   3,   1.4917,   0.1171,   0.1155,   0.4829,   0.0714,   0.0135,   0.0125,   0.0042
A51770,1986,   4,   1.3662,   0.1943,   0.3209,   0.6776,   0.0769,   0.0248,   0.0229,   0.0077
A51770,1986,   5,   3.5986,   0.3408,   0.3611,   0.6858,   0.0805,   0.0652,   0.0603,   0.0204
A51770,1986,   6,   0.5046,   0.0573,   0.0656,   0.6583,   0.0950,   0.0091,   0.0085,   0.0029
A51770,1986,   7,   3.0163,   0.2983,   0.2618,   0.7485,   0.1040,   0.0273,   0.0253,   0.0085
A51770,1986,   8,   5.6115,   0.4337,   0.2900,   0.6790,   0.0834,   0.0509,   0.0471,   0.0159
A51770,1986,   9,   3.4418,   0.1530,   0.1105,   0.7408,   0.0701,   0.0312,   0.0289,   0.0097
A51770,1986,  10,   2.5165,   0.1500,   0.1098,   0.6374,   0.0573,   0.0228,   0.0211,   0.0071
A51770,1986,  11,   4.0523,   0.2632,   0.1723,   0.3571,   0.0488,   0.0367,   0.0340,   0.0115
A51770,1986,  12,   5.0844,   0.2090,   0.1061,   0.3868,   0.0341,   0.0461,   0.0426,   0.0144
A51770,1987,   1,   4.2473,   0.1830,   0.1021,   0.4241,   0.0407,   0.0385,   0.0356,   0.0120
A51770,1987,   2,   3.5399,   0.1316,   0.0872,   0.4421,   0.0339,   0.0321,   0.0297,   0.0100
A51770,1987,   3,   4.6500,   0.3078,   0.2793,   0.4760,   0.0712,   0.0422,   0.0390,   0.0132
A51770,1987,   4,  10.6457,   0.4427,   0.4872,   0.6680,   0.0768,   0.1930,   0.1785,   0.0603
A51770,1987,   5,   1.9669,   0.2113,   0.2441,   0.6761,   0.0804,   0.0357,   0.0330,   0.0111
A51770,1987,   6,   1.7690,   0.1438,   0.1543,   0.6489,   0.0949,   0.0321,   0.0297,   0.0100
A51770,1987,   7,   3.8023,   0.2700,   0.2020,   0.7378,   0.1038,   0.0345,   0.0319,   0.0108
A51770,1987,   8,   1.4739,   0.1335,   0.1114,   0.6693,   0.0833,   0.0134,   0.0124,   0.0042
A51770,1987,   9,  10.1604,   0.2904,   0.2253,   0.7303,   0.0700,   0.0921,   0.0852,   0.0288
A51770,1987,  10,   1.1035,   0.0802,   0.0754,   0.6284,   0.0573,   0.0100,   0.0093,   0.0031
A51770,1987,  11,   3.9778,   0.1459,   0.1102,   0.3521,   0.0488,   0.0361,   0.0334,   0.0113
A51770,1987,  12,   2.5239,   0.0984,   0.0741,   0.3813,   0.0340,   0.0229,   0.0212,   0.0071
A51770,1988,   1,   1.8901,   0.0905,   0.0562,   0.4180,   0.0406,   0.0171,   0.0158,   0.0054
A51770,1988,   2,   1.1345,   0.0617,   0.0616,   0.4357,   0.0339,   0.0103,   0.0095,   0.0032
A51770,1988,   3,   1.1163,   0.0820,   0.0961,   0.4692,   0.0711,   0.0101,   0.0094,   0.0032
A51770,1988,   4,   3.4416,   0.2376,   0.2458,   0.6584,   0.0767,   0.0624,   0.0577,   0.0195
A51770,1988,   5,   2.7665,   0.2153,   0.2410,   0.6663,   0.0803,   0.0502,   0.0464,   0.0157
A51770,1988,   6,   3.1922,   0.3025,   0.3059,   0.6396,   0.0947,   0.0579,   0.0535,   0.0181
A51770,1988,   7,   4.3254,   0.2809,   0.1927,   0.7272,   0.1037,   0.0392,   0.0363,   0.0123
A51770,1988,   8,   3.9900,   0.2825,   0.2373,   0.6597,   0.0831,   0.0362,   0.0335,   0.0113
A51770,1988,   9,   2.9768,   0.1652,   0.1266,   0.7198,   0.0699,   0.0270,   0.0250,   0.0084
A51770,1988,  10,   1.1880,   0.0750,   0.0707,   0.6193,   0.0572,   0.0108,   0.0100,   0.0034
A51770,1988,  11,   2.9682,   0.1263,   0.0954,   0.3470,   0.0487,   0.0269,   0.0249,   0.0084
A51770,1988,  12,   1.2482,   0.0642,   0.0398,   0.3758,   0.0340,   0.0113,   0.0105,   0.0035
A51770,1989,   1,   1.4493,   0.0887,   0.0839,   0.4119,   0.0406,   0.0131,   0.0122,   0.0041
A51770,1989,   2,   2.1280,   0.1315,   0.1199,   0.4293,   0.0338,   0.0193,   0.0178,   0.0060
A51770,1989,   3,   3.0437,   0.2781,   0.2587,   0.4623,   0.0710,   0.0276,   0.0255,   0.0086
A51770,1989,   4,   2.9684,   0.2219,   0.3228,   0.6488,   0.0766,   0.0538,   0.0498,   0.0168
