seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42081,1984,   1,   1.5136,   0.2058,   0.0872,   0.4800,   0.0285,   0.0137,   0.0127,   0.0043
B42081,1984,   2,   5.2208,   0.2983,   0.1240,   0.5299,   0.0460,   0.0473,   0.0438,   0.0148
B42081,1984,   3,   4.0527,   0.4325,   0.1896,   0.6629,   0.0971,   0.0367,   0.0340,   0.0115
B42081,1984,   4,   4.5466,   0.5052,   0.2886,   0.5350,   0.1221,   0.0824,   0.0762,   0.0258
B42081,1984,   5,   5.3127,   0.6135,   0.4333,   0.6066,   0.1244,   0.0963,   0.0891,   0.0301
B42081,1984,   6,   5.3913,   0.6015,   0.4390,   0.8004,   0.2557,   0.0977,   0.0904,   0.0305
B42081,1984,   7,   5.6400,   0.6205,   0.2851,   0.6302,   0.2359,   0.0511,   0.0473,   0.0160
B42081,1984,   8,   4.6676,   0.6186,   0.2594,   0.5806,   0.1553,   0.0423,   0.0391,   0.0132
B42081,1984,   9,   0.9681,   0.1171,   0.0711,   0.5867,   0.1180,   0.0088,   0.0081,   0.0027
B42081,1984,  10,   2.6059,   0.3163,   0.1850,   0.5934,   0.0931,   0.0236,   0.0218,   0.0074
B42081,1984,  11,   4.4920,   0.2548,   0.1324,   0.4723,   0.0692,   0.0407,   0.0377,   0.0127
B42081,1984,  12,   3.0813,   0.2880,   0.1174,   0.4070,   0.0214,   0.0279,   0.0258,   0.0087
B42081,1985,   1,   0.9837,   0.1112,   0.0459,   0.4702,   0.0283,   0.0089,   0.0082,   0.0028
B42081,1985,   2,   1.6898,   0.1412,   0.0459,   0.5191,   0.0456,   0.0153,   0.0142,   0.0048
B42081,1985,   3,   3.0871,   0.3440,   0.1665,   0.6493,   0.0963,   0.0280,   0.0259,   0.0087
B42081,1985,   4,   1.6974,   0.2226,   0.1683,   0.5241,   0.1212,   0.0308,   0.0285,   0.0096
B42081,1985,   5,   4.3714,   0.4480,   0.3120,   0.5942,   0.1234,   0.0793,   0.0733,   0.0248
B42081,1985,   6,   3.5005,   0.3674,   0.2396,   0.7840,   0.2538,   0.0635,   0.0587,   0.0198
B42081,1985,   7,   3.8633,   0.4973,   0.2380,   0.6173,   0.2341,   0.0350,   0.0324,   0.0109
B42081,1985,   8,   4.2182,   0.5160,   0.2483,   0.5687,   0.1541,   0.0382,   0.0354,   0.0119
B42081,1985,   9,   2.9404,   0.2301,   0.1013,   0.5747,   0.1171,   0.0267,   0.0247,   0.0083
