seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51015,1984,  44.9206,   2.8647,   1.5282,   5.0463,   3.0364,   0.5050,   0.4671,   0.1578
A51015,1985,  44.2731,   2.9727,   1.3472,   4.9743,   3.0445,   0.4744,   0.4388,   0.1483
A51015,1986,  30.7012,   2.8840,   1.4640,   4.9023,   3.0526,   0.3397,   0.3142,   0.1062
A51015,1987,  44.5761,   3.0117,   1.4783,   4.8303,   3.0607,   0.5321,   0.4922,   0.1663
A51015,1988,  32.8393,   2.7380,   1.3747,   4.7583,   3.0689,   0.3728,   0.3449,   0.1165
A51015,1989,  48.6995,   3.0166,   2.0085,   4.6863,   3.0770,   0.5836,   0.5398,   0.1824
A51015,1990,  44.3914,   2.6276,   1.7455,   4.6143,   3.0851,   0.5022,   0.4645,   0.1569
A51015,1991,  39.8552,   2.5815,   1.4898,   4.5424,   3.0932,   0.4283,   0.3962,   0.1339
A51015,1992,  41.7856,   2.6835,   1.5730,   4.4704,   3.1013,   0.5055,   0.4676,   0.1580
A51015,1993,  40.6448,   2.9618,   1.8471,   4.3984,   3.1095,   0.4554,   0.4213,   0.1423
A51015,1994,  39.7171,   2.4217,   1.5780,   4.3264,   3.1176,   0.4236,   0.3918,   0.1324
A51015,1995,  45.5004,   2.8110,   1.8755,   4.2544,   3.1257,   0.5737,   0.5307,   0.1793
A51015,1996,  55.6872,   3.4976,   2.0235,   4.1824,   3.1338,   0.6216,   0.5750,   0.1943
A51015,1997,  38.1138,   2.5726,   1.5968,   4.1104,   3.1419,   0.4148,   0.3837,   0.1296
A51015,1998,  44.0395,   2.5858,   1.5378,   4.0384,   3.1501,   0.5383,   0.4979,   0.1682
A51015,1999,  36.1967,   2.0196,   1.2096,   3.9664,   3.1582,   0.3761,   0.3479,   0.1175
A51015,2000,  38.6823,   2.2419,   1.3079,   3.8945,   3.1663,   0.4746,   0.4390,   0.1483
A51015,2001,  29.2103,   1.9302,   1.2882,   3.8225,   3.1744,   0.3486,   0.3225,   0.1089
A51015,2002,  37.5458,   2.2872,   1.6114,   3.7505,   3.1825,   0.4248,   0.3930,   0.1328
A51015,2003,  61.1437,   2.8221,   2.1899,   3.6785,   3.1907,   0.7222,   0.6680,   0.2257
A51015,2004,  46.4305,   2.0285,   1.5867,   3.6065,   3.1988,   0.5378,   0.4975,   0.1681
A51015,2005,  40.4907,   1.8910,   1.9672,   3.5345,   3.2069,   0.4392,   0.4063,   0.1372
