seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51810,1984,  42.6775,   1.9879,   1.2540,   7.3385,   0.9824,   0.4950,   0.4579,   0.1547
A51810,1985,  43.1669,   1.9716,   1.2504,   7.2160,   0.9803,   0.4685,   0.4333,   0.1464
A51810,1986,  27.3507,   1.7375,   1.1888,   7.0936,   0.9783,   0.2991,   0.2767,   0.0935
A51810,1987,  45.1434,   2.5565,   1.6169,   6.9711,   0.9763,   0.4934,   0.4564,   0.1542
A51810,1988,  40.9862,   2.4094,   1.5159,   6.8487,   0.9742,   0.4972,   0.4599,   0.1554
A51810,1989,  62.6283,   2.9287,   1.9790,   6.7262,   0.9722,   0.6937,   0.6416,   0.2168
A51810,1990,  43.3488,   2.1826,   1.8018,   6.6038,   0.9702,   0.4835,   0.4472,   0.1511
A51810,1991,  43.2788,   2.1737,   1.4360,   6.4813,   0.9681,   0.4796,   0.4436,   0.1499
A51810,1992,  49.0238,   2.1885,   1.5368,   6.3589,   0.9661,   0.5118,   0.4734,   0.1599
A51810,1993,  38.8707,   1.8494,   1.4896,   6.2364,   0.9641,   0.4401,   0.4071,   0.1375
A51810,1994,  47.6573,   2.0872,   1.5940,   6.1139,   0.9620,   0.4832,   0.4470,   0.1510
A51810,1995,  35.4560,   1.6470,   1.2109,   5.9915,   0.9600,   0.4034,   0.3731,   0.1260
A51810,1996,  55.4395,   2.8710,   2.2290,   5.8690,   0.9580,   0.6191,   0.5727,   0.1935
A51810,1997,  38.7673,   1.9103,   1.4131,   5.7466,   0.9559,   0.4169,   0.3856,   0.1303
A51810,1998,  55.0592,   2.4770,   1.6891,   5.6241,   0.9539,   0.6109,   0.5651,   0.1909
A51810,1999,  66.0345,   2.1509,   1.4515,   5.5017,   0.9519,   0.6967,   0.6444,   0.2177
A51810,2000,  55.0535,   2.4800,   1.7621,   5.3792,   0.9498,   0.6521,   0.6031,   0.2038
A51810,2001,  31.3845,   1.4890,   1.3067,   5.2568,   0.9478,   0.3788,   0.3504,   0.1184
A51810,2002,  63.3340,   2.4207,   2.3159,   5.1343,   0.9458,   0.6866,   0.6351,   0.2146
A51810,2003,  65.3739,   2.3132,   2.2268,   5.0119,   0.9437,   0.7436,   0.6878,   0.2324
A51810,2004,  54.5299,   1.7998,   1.7903,   4.8894,   0.9417,   0.6197,   0.5732,   0.1936
A51810,2005,  52.0784,   1.6951,   1.6116,   4.7670,   0.9396,   0.5942,   0.5496,   0.1857
