seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51515,1984,  45.9685,   2.6245,   1.4196,   5.9217,   0.9061,   0.5164,   0.4776,   0.1614
A51515,1985,  43.6630,   2.5026,   1.1483,   5.8544,   0.9081,   0.4747,   0.4391,   0.1483
A51515,1986,  31.4290,   2.4117,   1.1856,   5.7871,   0.9101,   0.3267,   0.3022,   0.1021
A51515,1987,  47.0261,   2.3848,   1.1855,   5.7197,   0.9121,   0.5609,   0.5189,   0.1753
A51515,1988,  31.5311,   2.2289,   1.1240,   5.6524,   0.9141,   0.3711,   0.3433,   0.1160
A51515,1989,  53.8702,   3.2712,   1.9753,   5.5850,   0.9161,   0.6569,   0.6076,   0.2053
A51515,1990,  54.3473,   2.6834,   1.7785,   5.5177,   0.9181,   0.6107,   0.5649,   0.1908
A51515,1991,  37.8334,   2.2689,   1.2044,   5.4503,   0.9201,   0.4115,   0.3806,   0.1286
A51515,1992,  43.6352,   2.3728,   1.2934,   5.3830,   0.9220,   0.5162,   0.4775,   0.1613
A51515,1993,  44.5169,   2.7106,   1.6147,   5.3156,   0.9240,   0.5045,   0.4667,   0.1577
A51515,1994,  43.7719,   2.4948,   1.6310,   5.2483,   0.9260,   0.4690,   0.4338,   0.1466
A51515,1995,  47.8735,   2.6771,   1.6775,   5.1809,   0.9280,   0.5938,   0.5492,   0.1855
A51515,1996,  53.2276,   2.9833,   1.7947,   5.1136,   0.9300,   0.5910,   0.5467,   0.1847
A51515,1997,  35.9612,   2.3748,   1.3274,   5.0462,   0.9320,   0.4051,   0.3747,   0.1266
A51515,1998,  45.1113,   2.5276,   1.5299,   4.9789,   0.9340,   0.5380,   0.4976,   0.1681
A51515,1999,  37.8309,   1.9241,   1.1351,   4.9115,   0.9360,   0.3936,   0.3641,   0.1230
A51515,2000,  41.1387,   2.4422,   1.4888,   4.8442,   0.9380,   0.4909,   0.4541,   0.1534
A51515,2001,  32.6244,   2.0286,   1.2693,   4.7768,   0.9400,   0.3940,   0.3644,   0.1231
A51515,2002,  38.7923,   1.9258,   1.2257,   4.7095,   0.9420,   0.4182,   0.3868,   0.1307
A51515,2003,  63.8877,   2.9645,   2.1608,   4.6421,   0.9440,   0.7906,   0.7313,   0.2471
A51515,2004,  43.3199,   1.8044,   1.2425,   4.5748,   0.9460,   0.5021,   0.4645,   0.1569
A51515,2005,  37.4168,   1.5466,   1.1380,   4.5074,   0.9480,   0.3968,   0.3670,   0.1240
