seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36017,1984,   1,   1.8699,   0.2320,   0.0917,   0.4668,   0.0242,   0.0170,   0.0157,   0.0053
A36017,1984,   2,   3.5104,   0.2529,   0.0983,   0.4533,   0.0375,   0.0318,   0.0294,   0.0099
A36017,1984,   3,   2.5495,   0.2523,   0.1226,   0.5693,   0.0693,   0.0231,   0.0214,   0.0072
A36017,1984,   4,   4.1440,   0.3917,   0.2181,   0.4237,   0.0803,   0.0751,   0.0695,   0.0235
A36017,1984,   5,   7.7843,   0.7941,   0.5442,   0.4453,   0.0867,   0.1411,   0.1305,   0.0441
A36017,1984,   6,   2.9145,   0.3279,   0.2448,   0.5283,   0.2079,   0.0528,   0.0489,   0.0165
A36017,1984,   7,   5.5027,   0.5324,   0.2520,   0.5155,   0.2407,   0.0499,   0.0461,   0.0156
A36017,1984,   8,   2.9958,   0.3567,   0.1511,   0.4142,   0.2105,   0.0272,   0.0251,   0.0085
A36017,1984,   9,   2.6713,   0.2316,   0.1393,   0.4865,   0.1056,   0.0242,   0.0224,   0.0076
A36017,1984,  10,   2.3897,   0.2417,   0.1303,   0.4398,   0.0946,   0.0217,   0.0200,   0.0068
A36017,1984,  11,   3.7174,   0.2620,   0.1304,   0.4115,   0.0633,   0.0337,   0.0312,   0.0105
A36017,1984,  12,   3.4143,   0.2320,   0.0908,   0.3420,   0.0267,   0.0309,   0.0286,   0.0097
A36017,1985,   1,   1.7407,   0.2185,   0.0802,   0.4587,   0.0241,   0.0158,   0.0146,   0.0049
A36017,1985,   2,   1.6402,   0.1880,   0.0675,   0.4455,   0.0373,   0.0149,   0.0138,   0.0046
A36017,1985,   3,   3.4270,   0.3757,   0.1894,   0.5595,   0.0689,   0.0311,   0.0287,   0.0097
A36017,1985,   4,   2.0894,   0.2720,   0.1943,   0.4164,   0.0799,   0.0379,   0.0350,   0.0118
A36017,1985,   5,   2.3944,   0.2963,   0.2244,   0.4377,   0.0862,   0.0434,   0.0402,   0.0136
A36017,1985,   6,   3.7391,   0.3657,   0.2648,   0.5192,   0.2068,   0.0678,   0.0627,   0.0212
A36017,1985,   7,   3.0663,   0.4057,   0.1880,   0.5066,   0.2394,   0.0278,   0.0257,   0.0087
A36017,1985,   8,   3.2191,   0.4409,   0.2055,   0.4071,   0.2094,   0.0292,   0.0270,   0.0091
A36017,1985,   9,   7.2275,   0.4349,   0.1771,   0.4781,   0.1050,   0.0655,   0.0606,   0.0205
A36017,1985,  10,   2.9891,   0.3138,   0.1450,   0.4322,   0.0941,   0.0271,   0.0251,   0.0085
A36017,1985,  11,   5.1642,   0.3527,   0.1492,   0.4044,   0.0630,   0.0468,   0.0433,   0.0146
A36017,1985,  12,   2.6341,   0.2664,   0.0990,   0.3361,   0.0266,   0.0239,   0.0221,   0.0075
A36017,1986,   1,   2.7697,   0.2134,   0.0714,   0.4507,   0.0240,   0.0251,   0.0232,   0.0078
A36017,1986,   2,   3.5975,   0.3403,   0.1185,   0.4377,   0.0371,   0.0326,   0.0302,   0.0102
A36017,1986,   3,   2.9267,   0.3688,   0.1857,   0.5496,   0.0685,   0.0265,   0.0245,   0.0083
A36017,1986,   4,   2.3600,   0.3379,   0.2147,   0.4091,   0.0794,   0.0428,   0.0396,   0.0134
A36017,1986,   5,   3.9590,   0.3610,   0.2752,   0.4300,   0.0858,   0.0718,   0.0664,   0.0224
A36017,1986,   6,   5.0047,   0.5822,   0.4039,   0.5101,   0.2057,   0.0907,   0.0839,   0.0284
A36017,1986,   7,   5.7713,   0.6366,   0.2959,   0.4977,   0.2381,   0.0523,   0.0484,   0.0163
A36017,1986,   8,   4.0369,   0.4645,   0.1878,   0.3999,   0.2083,   0.0366,   0.0338,   0.0114
A36017,1986,   9,   3.0443,   0.4057,   0.1946,   0.4697,   0.1044,   0.0276,   0.0255,   0.0086
A36017,1986,  10,   3.1697,   0.3617,   0.1822,   0.4246,   0.0936,   0.0287,   0.0266,   0.0090
A36017,1986,  11,   5.4448,   0.4107,   0.1755,   0.3973,   0.0627,   0.0494,   0.0457,   0.0154
A36017,1986,  12,   2.5417,   0.1818,   0.0629,   0.3302,   0.0265,   0.0230,   0.0213,   0.0072
A36017,1987,   1,   3.7228,   0.3240,   0.1001,   0.4426,   0.0238,   0.0337,   0.0312,   0.0105
A36017,1987,   2,   0.7193,   0.0846,   0.0342,   0.4298,   0.0369,   0.0065,   0.0060,   0.0020
A36017,1987,   3,   1.7944,   0.1788,   0.0729,   0.5398,   0.0682,   0.0163,   0.0150,   0.0051
A36017,1987,   4,   4.5505,   0.4719,   0.2753,   0.4018,   0.0790,   0.0825,   0.0763,   0.0258
A36017,1987,   5,   2.2620,   0.2967,   0.2086,   0.4223,   0.0853,   0.0410,   0.0379,   0.0128
A36017,1987,   6,   3.5539,   0.4679,   0.3236,   0.5009,   0.2045,   0.0644,   0.0596,   0.0201
A36017,1987,   7,   4.0629,   0.4619,   0.2142,   0.4888,   0.2368,   0.0368,   0.0341,   0.0115
A36017,1987,   8,   4.4556,   0.5126,   0.2468,   0.3928,   0.2071,   0.0404,   0.0374,   0.0126
A36017,1987,   9,   4.9484,   0.3969,   0.1605,   0.4613,   0.1038,   0.0449,   0.0415,   0.0140
A36017,1987,  10,   3.0029,   0.3229,   0.1505,   0.4170,   0.0930,   0.0272,   0.0252,   0.0085
A36017,1987,  11,   2.6359,   0.2521,   0.1445,   0.3902,   0.0623,   0.0239,   0.0221,   0.0075
A36017,1987,  12,   2.3336,   0.2349,   0.0973,   0.3243,   0.0263,   0.0212,   0.0196,   0.0066
A36017,1988,   1,   1.7887,   0.1885,   0.0658,   0.4346,   0.0237,   0.0162,   0.0150,   0.0051
A36017,1988,   2,   3.1956,   0.3400,   0.1313,   0.4220,   0.0367,   0.0290,   0.0268,   0.0091
A36017,1988,   3,   1.8880,   0.2862,   0.1512,   0.5300,   0.0678,   0.0171,   0.0158,   0.0053
A36017,1988,   4,   2.5842,   0.3135,   0.1937,   0.3945,   0.0786,   0.0468,   0.0433,   0.0146
A36017,1988,   5,   3.2642,   0.3488,   0.1965,   0.4146,   0.0848,   0.0592,   0.0547,   0.0185
A36017,1988,   6,   1.2428,   0.1234,   0.1076,   0.4918,   0.2034,   0.0225,   0.0208,   0.0070
A36017,1988,   7,   6.5420,   0.6347,   0.2606,   0.4799,   0.2355,   0.0593,   0.0549,   0.0185
A36017,1988,   8,   5.3079,   0.5355,   0.2423,   0.3856,   0.2060,   0.0481,   0.0445,   0.0150
A36017,1988,   9,   2.1746,   0.1840,   0.0925,   0.4529,   0.1033,   0.0197,   0.0182,   0.0062
A36017,1988,  10,   3.8400,   0.3147,   0.1435,   0.4094,   0.0925,   0.0348,   0.0322,   0.0109
A36017,1988,  11,   3.8878,   0.3094,   0.1351,   0.3831,   0.0620,   0.0352,   0.0326,   0.0110
A36017,1988,  12,   1.6534,   0.1451,   0.0573,   0.3184,   0.0262,   0.0150,   0.0139,   0.0047
A36017,1989,   1,   1.7769,   0.2045,   0.0788,   0.4265,   0.0236,   0.0161,   0.0149,   0.0050
A36017,1989,   2,   2.1679,   0.2381,   0.0946,   0.4142,   0.0365,   0.0197,   0.0182,   0.0061
