seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51800,1984,  45.5793,   2.1867,   1.3655,   7.4615,   0.9783,   0.5318,   0.4919,   0.1662
A51800,1985,  48.8574,   2.1653,   1.4302,   7.3497,   0.9815,   0.5314,   0.4915,   0.1661
A51800,1986,  32.0555,   2.0559,   1.4368,   7.2379,   0.9848,   0.3455,   0.3196,   0.1080
A51800,1987,  48.6436,   2.6230,   1.7221,   7.1261,   0.9880,   0.5358,   0.4956,   0.1674
A51800,1988,  41.8387,   2.4101,   1.5048,   7.0143,   0.9913,   0.4953,   0.4581,   0.1548
A51800,1989,  61.1278,   3.0027,   2.1278,   6.9025,   0.9945,   0.7097,   0.6565,   0.2218
A51800,1990,  40.6980,   2.1325,   1.7985,   6.7907,   0.9978,   0.4622,   0.4276,   0.1445
A51800,1991,  42.7293,   2.2032,   1.4856,   6.6789,   1.0010,   0.4716,   0.4362,   0.1474
A51800,1992,  51.7695,   2.3754,   1.7036,   6.5671,   1.0043,   0.5514,   0.5100,   0.1723
A51800,1993,  39.7138,   2.1449,   1.8727,   6.4552,   1.0075,   0.4620,   0.4274,   0.1444
A51800,1994,  49.6207,   2.2184,   1.7881,   6.3434,   1.0108,   0.5112,   0.4728,   0.1597
A51800,1995,  39.1182,   1.9678,   1.5390,   6.2316,   1.0140,   0.4546,   0.4205,   0.1421
A51800,1996,  61.3453,   2.9358,   2.5066,   6.1198,   1.0173,   0.6893,   0.6376,   0.2154
A51800,1997,  41.1748,   2.1569,   1.6811,   6.0080,   1.0205,   0.4403,   0.4073,   0.1376
A51800,1998,  54.3004,   2.4796,   1.8128,   5.8962,   1.0238,   0.5856,   0.5417,   0.1830
A51800,1999,  67.2655,   1.8752,   1.3541,   5.7844,   1.0270,   0.6894,   0.6377,   0.2154
A51800,2000,  48.8559,   2.2063,   1.6766,   5.6726,   1.0303,   0.5860,   0.5421,   0.1831
A51800,2001,  33.8090,   1.6765,   1.5818,   5.5608,   1.0335,   0.4202,   0.3887,   0.1313
A51800,2002,  49.3193,   1.9859,   1.8402,   5.4490,   1.0368,   0.5311,   0.4913,   0.1660
A51800,2003,  62.2504,   2.3117,   2.4411,   5.3372,   1.0400,   0.7164,   0.6627,   0.2239
A51800,2004,  53.6212,   1.8970,   2.0997,   5.2254,   1.0433,   0.6108,   0.5650,   0.1909
A51800,2005,  47.8142,   1.7489,   1.7806,   5.1136,   1.0465,   0.5279,   0.4883,   0.1650
