seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37001,1984,   1,   4.1807,   0.1356,   0.0692,   0.4132,   0.0349,   0.0379,   0.0351,   0.0118
A37001,1984,   2,   5.4477,   0.1328,   0.0934,   0.4246,   0.0449,   0.0494,   0.0457,   0.0154
A37001,1984,   3,   7.3258,   0.3475,   0.2328,   0.4724,   0.0877,   0.0664,   0.0614,   0.0208
A37001,1984,   4,   4.1271,   0.2500,   0.1876,   0.5817,   0.1291,   0.0748,   0.0692,   0.0234
A37001,1984,   5,   4.5919,   0.2570,   0.1843,   0.5801,   0.1346,   0.0832,   0.0770,   0.0260
A37001,1984,   6,   2.3220,   0.1437,   0.1103,   0.4971,   0.1725,   0.0421,   0.0389,   0.0132
A37001,1984,   7,   9.6619,   0.5862,   0.2303,   0.6118,   0.2114,   0.0876,   0.0810,   0.0274
A37001,1984,   8,   1.9214,   0.1614,   0.0786,   0.5334,   0.1376,   0.0174,   0.0161,   0.0054
A37001,1984,   9,   0.6900,   0.0362,   0.0216,   0.5945,   0.0981,   0.0063,   0.0058,   0.0020
A37001,1984,  10,   2.9778,   0.1286,   0.0696,   0.5010,   0.0668,   0.0270,   0.0250,   0.0084
A37001,1984,  11,   2.0820,   0.0899,   0.0599,   0.3299,   0.0664,   0.0189,   0.0175,   0.0059
A37001,1984,  12,   2.6735,   0.0845,   0.0344,   0.3760,   0.0153,   0.0242,   0.0224,   0.0076
A37001,1985,   1,   4.4408,   0.1268,   0.0606,   0.4090,   0.0353,   0.0403,   0.0372,   0.0126
A37001,1985,   2,   4.9323,   0.1428,   0.0911,   0.4203,   0.0454,   0.0447,   0.0414,   0.0140
A37001,1985,   3,   1.2261,   0.0937,   0.0422,   0.4677,   0.0887,   0.0111,   0.0103,   0.0035
A37001,1985,   4,   0.2978,   0.0278,   0.0234,   0.5758,   0.1305,   0.0054,   0.0050,   0.0017
A37001,1985,   5,   5.4331,   0.3581,   0.2564,   0.5742,   0.1362,   0.0985,   0.0911,   0.0308
A37001,1985,   6,   2.4255,   0.2173,   0.1489,   0.4921,   0.1745,   0.0440,   0.0407,   0.0137
A37001,1985,   7,   6.2103,   0.3386,   0.1155,   0.6056,   0.2138,   0.0563,   0.0521,   0.0176
A37001,1985,   8,   7.7921,   0.3742,   0.1165,   0.5281,   0.1391,   0.0706,   0.0653,   0.0221
A37001,1985,   9,   0.3044,   0.0189,   0.0144,   0.5884,   0.0993,   0.0028,   0.0026,   0.0009
A37001,1985,  10,   3.4280,   0.1893,   0.1039,   0.4959,   0.0676,   0.0311,   0.0287,   0.0097
A37001,1985,  11,   9.3069,   0.2540,   0.1282,   0.3266,   0.0671,   0.0844,   0.0780,   0.0264
A37001,1985,  12,   1.7471,   0.0783,   0.0304,   0.3722,   0.0155,   0.0158,   0.0146,   0.0049
A37001,1986,   1,   1.1872,   0.0719,   0.0385,   0.4048,   0.0357,   0.0108,   0.0100,   0.0034
A37001,1986,   2,   2.1393,   0.1646,   0.1334,   0.4160,   0.0459,   0.0194,   0.0179,   0.0061
A37001,1986,   3,   2.5493,   0.1325,   0.1078,   0.4629,   0.0897,   0.0231,   0.0214,   0.0072
A37001,1986,   4,   1.2344,   0.1062,   0.1061,   0.5699,   0.1320,   0.0224,   0.0207,   0.0070
A37001,1986,   5,   2.3474,   0.1798,   0.1398,   0.5683,   0.1377,   0.0426,   0.0394,   0.0133
A37001,1986,   6,   1.2890,   0.1577,   0.1348,   0.4871,   0.1764,   0.0234,   0.0216,   0.0073
A37001,1986,   7,   4.4094,   0.4320,   0.2371,   0.5994,   0.2162,   0.0400,   0.0370,   0.0125
A37001,1986,   8,   7.9715,   0.6084,   0.2877,   0.5227,   0.1407,   0.0723,   0.0668,   0.0226
A37001,1986,   9,   0.7525,   0.0543,   0.0403,   0.5824,   0.1004,   0.0068,   0.0063,   0.0021
A37001,1986,  10,   2.6862,   0.1296,   0.0798,   0.4909,   0.0683,   0.0243,   0.0225,   0.0076
A37001,1986,  11,   3.7608,   0.2136,   0.1228,   0.3232,   0.0679,   0.0341,   0.0315,   0.0107
A37001,1986,  12,   4.3687,   0.1927,   0.0840,   0.3684,   0.0156,   0.0396,   0.0366,   0.0124
A37001,1987,   1,   5.9316,   0.2006,   0.0746,   0.4006,   0.0361,   0.0538,   0.0497,   0.0168
A37001,1987,   2,   3.8649,   0.1330,   0.0495,   0.4117,   0.0464,   0.0350,   0.0324,   0.0109
A37001,1987,   3,   5.1430,   0.2797,   0.1589,   0.4581,   0.0907,   0.0466,   0.0431,   0.0146
A37001,1987,   4,   4.9242,   0.2502,   0.2138,   0.5641,   0.1334,   0.0893,   0.0826,   0.0279
A37001,1987,   5,   1.7924,   0.1672,   0.1362,   0.5625,   0.1392,   0.0325,   0.0301,   0.0102
A37001,1987,   6,   2.5436,   0.2432,   0.1767,   0.4821,   0.1784,   0.0461,   0.0427,   0.0144
A37001,1987,   7,   3.6372,   0.1919,   0.0845,   0.5932,   0.2186,   0.0330,   0.0305,   0.0103
A37001,1987,   8,   1.7885,   0.2020,   0.0982,   0.5173,   0.1422,   0.0162,   0.0150,   0.0051
