seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51137,1984,  49.0855,   2.9600,   1.3962,   7.1524,   1.1025,   0.5574,   0.5156,   0.1742
A51137,1985,  46.6038,   3.0798,   1.2703,   7.0431,   1.1057,   0.5035,   0.4657,   0.1573
A51137,1986,  33.9292,   2.9823,   1.3223,   6.9337,   1.1089,   0.3593,   0.3323,   0.1123
A51137,1987,  48.0340,   3.2642,   1.3596,   6.8243,   1.1121,   0.5703,   0.5276,   0.1782
A51137,1988,  33.9437,   2.7431,   1.2676,   6.7149,   1.1153,   0.3973,   0.3675,   0.1242
A51137,1989,  50.2893,   3.0874,   2.1574,   6.6056,   1.1186,   0.6132,   0.5672,   0.1916
A51137,1990,  46.6506,   2.4803,   1.6192,   6.4962,   1.1218,   0.5476,   0.5066,   0.1711
A51137,1991,  37.2492,   2.3532,   1.3293,   6.3869,   1.1250,   0.4040,   0.3737,   0.1263
A51137,1992,  42.6839,   2.2532,   1.2004,   6.2775,   1.1282,   0.4801,   0.4441,   0.1500
A51137,1993,  47.5873,   2.7951,   1.7117,   6.1682,   1.1314,   0.5319,   0.4920,   0.1662
A51137,1994,  47.4147,   2.4688,   1.5274,   6.0588,   1.1347,   0.4818,   0.4457,   0.1506
A51137,1995,  47.1744,   2.9667,   1.7423,   5.9494,   1.1379,   0.5807,   0.5371,   0.1815
A51137,1996,  58.6814,   3.7366,   1.9257,   5.8401,   1.1411,   0.6498,   0.6011,   0.2031
A51137,1997,  41.2895,   2.5275,   1.4892,   5.7307,   1.1443,   0.4271,   0.3950,   0.1335
A51137,1998,  45.1887,   2.4429,   1.4489,   5.6213,   1.1476,   0.5387,   0.4983,   0.1683
A51137,1999,  37.9623,   2.1234,   1.2636,   5.5120,   1.1508,   0.3850,   0.3562,   0.1203
A51137,2000,  35.1608,   1.9770,   1.1422,   5.4026,   1.1540,   0.4394,   0.4065,   0.1373
A51137,2001,  31.8439,   1.8774,   1.3391,   5.2932,   1.1572,   0.4027,   0.3725,   0.1258
A51137,2002,  38.2089,   2.1655,   1.4961,   5.1839,   1.1604,   0.4277,   0.3956,   0.1337
A51137,2003,  66.4347,   2.7085,   2.0318,   5.0745,   1.1637,   0.7587,   0.7018,   0.2371
A51137,2004,  42.4230,   1.8405,   1.4161,   4.9652,   1.1669,   0.5048,   0.4669,   0.1578
A51137,2005,  41.9712,   1.7241,   1.4188,   4.8558,   1.1701,   0.4616,   0.4270,   0.1443
