seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42113,1984,  49.1331,   4.6063,   2.2696,   8.4823,   1.0707,   0.5949,   0.5503,   0.1859
A42113,1985,  39.4439,   3.6706,   1.7655,   8.3218,   1.0635,   0.4546,   0.4205,   0.1421
A42113,1986,  44.9525,   4.2739,   2.0245,   8.1612,   1.0562,   0.5270,   0.4874,   0.1647
A42113,1987,  40.1896,   3.8521,   1.8713,   8.0006,   1.0489,   0.4693,   0.4341,   0.1467
A42113,1988,  36.3030,   3.3158,   1.5053,   7.8401,   1.0417,   0.4030,   0.3728,   0.1259
A42113,1989,  44.6235,   3.7305,   2.0214,   7.6795,   1.0344,   0.5548,   0.5132,   0.1734
A42113,1990,  50.2913,   4.0871,   2.2331,   7.5190,   1.0271,   0.5546,   0.5130,   0.1733
A42113,1991,  35.7377,   3.2663,   1.6571,   7.3584,   1.0199,   0.3861,   0.3572,   0.1207
A42113,1992,  42.9033,   3.5809,   1.8677,   7.1979,   1.0126,   0.4744,   0.4388,   0.1482
A42113,1993,  48.0408,   4.0527,   1.9342,   7.0373,   1.0053,   0.5667,   0.5242,   0.1771
A42113,1994,  53.8339,   4.2083,   2.3883,   6.8767,   0.9981,   0.6056,   0.5602,   0.1892
A42113,1995,  38.8510,   2.9017,   1.6332,   6.7162,   0.9908,   0.4325,   0.4000,   0.1351
A42113,1996,  56.6337,   4.3643,   2.4465,   6.5556,   0.9835,   0.6454,   0.5970,   0.2017
A42113,1997,  37.5629,   3.0457,   1.5339,   6.3951,   0.9763,   0.4192,   0.3878,   0.1310
A42113,1998,  44.9970,   3.3406,   1.8855,   6.2345,   0.9690,   0.5614,   0.5192,   0.1754
A42113,1999,  43.5573,   3.0172,   1.6188,   6.0740,   0.9617,   0.4737,   0.4381,   0.1480
A42113,2000,  45.2063,   3.4861,   1.9563,   5.9134,   0.9545,   0.5503,   0.5090,   0.1720
A42113,2001,  41.4403,   3.1358,   1.9673,   5.7528,   0.9472,   0.4745,   0.4389,   0.1483
A42113,2002,  47.3998,   3.0626,   1.9536,   5.5923,   0.9399,   0.5589,   0.5170,   0.1746
A42113,2003,  56.8714,   3.3419,   2.3237,   5.4317,   0.9327,   0.6476,   0.5990,   0.2024
A42113,2004,  56.0764,   3.1925,   2.2304,   5.2712,   0.9254,   0.6308,   0.5835,   0.1971
A42113,2005,  49.8795,   2.3659,   1.6609,   5.1106,   0.9181,   0.5401,   0.4996,   0.1688
