seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51079,1984,  50.5543,   2.9214,   1.4273,   6.7882,   1.3827,   0.5757,   0.5326,   0.1799
A51079,1985,  47.4263,   3.0751,   1.2659,   6.6810,   1.3858,   0.5114,   0.4731,   0.1598
A51079,1986,  34.5960,   3.0899,   1.3848,   6.5739,   1.3889,   0.3687,   0.3410,   0.1152
A51079,1987,  51.9439,   3.2130,   1.3072,   6.4668,   1.3921,   0.6194,   0.5729,   0.1936
A51079,1988,  33.7487,   2.8501,   1.3626,   6.3597,   1.3952,   0.3968,   0.3671,   0.1240
A51079,1989,  51.5537,   2.8343,   2.1113,   6.2526,   1.3983,   0.6147,   0.5686,   0.1921
A51079,1990,  49.2412,   2.4437,   1.6572,   6.1455,   1.4015,   0.5797,   0.5362,   0.1811
A51079,1991,  41.3078,   2.4194,   1.4252,   6.0383,   1.4046,   0.4450,   0.4116,   0.1391
A51079,1992,  47.6527,   2.3589,   1.3109,   5.9312,   1.4078,   0.5409,   0.5004,   0.1690
A51079,1993,  47.2523,   2.8695,   1.8212,   5.8241,   1.4109,   0.5253,   0.4859,   0.1641
A51079,1994,  47.1654,   2.5073,   1.6017,   5.7170,   1.4140,   0.4810,   0.4450,   0.1503
A51079,1995,  49.3174,   3.2399,   1.9326,   5.6099,   1.4172,   0.6155,   0.5693,   0.1923
A51079,1996,  58.7943,   3.5519,   1.8168,   5.5028,   1.4203,   0.6537,   0.6047,   0.2043
A51079,1997,  43.7490,   2.5041,   1.5710,   5.3956,   1.4234,   0.4568,   0.4225,   0.1427
A51079,1998,  48.0241,   2.5226,   1.5113,   5.2885,   1.4266,   0.5778,   0.5345,   0.1806
A51079,1999,  41.5119,   2.0175,   1.2413,   5.1814,   1.4297,   0.4217,   0.3901,   0.1318
A51079,2000,  37.3667,   1.9194,   1.1261,   5.0743,   1.4329,   0.4636,   0.4288,   0.1449
A51079,2001,  32.3013,   1.8227,   1.3010,   4.9672,   1.4360,   0.3959,   0.3662,   0.1237
A51079,2002,  38.7918,   2.1917,   1.5525,   4.8601,   1.4391,   0.4338,   0.4013,   0.1356
A51079,2003,  69.4340,   2.6619,   2.0638,   4.7529,   1.4423,   0.7955,   0.7359,   0.2486
A51079,2004,  45.9913,   1.7987,   1.4523,   4.6458,   1.4454,   0.5417,   0.5011,   0.1693
A51079,2005,  42.4611,   1.7172,   1.5325,   4.5387,   1.4485,   0.4660,   0.4311,   0.1456
