seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51015,1984,  47.7384,   2.7350,   1.4001,   6.4946,   1.5838,   0.5418,   0.5012,   0.1693
B51015,1985,  47.9281,   2.9508,   1.2599,   6.4148,   1.5858,   0.5105,   0.4722,   0.1595
B51015,1986,  32.9036,   2.8637,   1.3792,   6.3351,   1.5878,   0.3563,   0.3296,   0.1113
B51015,1987,  47.5177,   2.8688,   1.2926,   6.2554,   1.5898,   0.5678,   0.5252,   0.1774
B51015,1988,  33.4897,   2.5806,   1.2778,   6.1756,   1.5918,   0.3866,   0.3577,   0.1208
B51015,1989,  52.5391,   2.9874,   1.9322,   6.0959,   1.5939,   0.6251,   0.5783,   0.1954
B51015,1990,  45.9785,   2.5329,   1.5882,   6.0162,   1.5959,   0.5251,   0.4857,   0.1641
B51015,1991,  41.0000,   2.4619,   1.3150,   5.9364,   1.5979,   0.4413,   0.4082,   0.1379
B51015,1992,  44.4925,   2.6333,   1.3873,   5.8567,   1.5999,   0.5279,   0.4883,   0.1650
B51015,1993,  43.7004,   3.0631,   1.7954,   5.7769,   1.6019,   0.4878,   0.4512,   0.1524
B51015,1994,  42.8871,   2.4661,   1.4888,   5.6972,   1.6039,   0.4504,   0.4166,   0.1407
B51015,1995,  47.5376,   2.8255,   1.7528,   5.6174,   1.6059,   0.6002,   0.5552,   0.1876
B51015,1996,  54.5811,   3.2153,   1.7330,   5.5377,   1.6080,   0.6044,   0.5591,   0.1889
B51015,1997,  40.0543,   2.5484,   1.4951,   5.4580,   1.6100,   0.4332,   0.4008,   0.1354
B51015,1998,  47.0982,   2.6533,   1.3743,   5.3782,   1.6120,   0.5731,   0.5301,   0.1791
B51015,1999,  39.9766,   2.0407,   1.1357,   5.2985,   1.6140,   0.4116,   0.3807,   0.1286
B51015,2000,  40.7111,   2.2090,   1.1600,   5.2187,   1.6160,   0.4973,   0.4600,   0.1554
B51015,2001,  30.8650,   1.9677,   1.2164,   5.1390,   1.6180,   0.3660,   0.3385,   0.1144
B51015,2002,  38.4958,   2.3463,   1.5166,   5.0593,   1.6201,   0.4277,   0.3956,   0.1337
B51015,2003,  66.1988,   2.8307,   2.0281,   4.9795,   1.6221,   0.7764,   0.7182,   0.2426
B51015,2004,  46.6407,   1.9159,   1.3568,   4.8998,   1.6241,   0.5334,   0.4934,   0.1667
B51015,2005,  44.0410,   1.9052,   1.6854,   4.8201,   1.6261,   0.4774,   0.4416,   0.1492
