seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51121,1984,  37.7506,   1.9389,   1.4115,   6.4112,   0.6885,   0.4490,   0.4153,   0.1403
A51121,1985,  39.6200,   2.3658,   1.2144,   6.3228,   0.6893,   0.4387,   0.4058,   0.1371
A51121,1986,  36.1559,   2.7010,   1.4680,   6.2344,   0.6902,   0.3952,   0.3656,   0.1235
A51121,1987,  41.2185,   2.0516,   1.1861,   6.1460,   0.6910,   0.4877,   0.4511,   0.1524
A51121,1988,  30.4284,   1.9747,   1.1172,   6.0576,   0.6918,   0.3526,   0.3262,   0.1102
A51121,1989,  48.9051,   2.8233,   1.9464,   5.9692,   0.6926,   0.5808,   0.5373,   0.1815
A51121,1990,  42.8932,   2.0132,   1.6397,   5.8807,   0.6934,   0.4741,   0.4386,   0.1482
A51121,1991,  34.5293,   1.7408,   1.0592,   5.7923,   0.6942,   0.3945,   0.3650,   0.1233
A51121,1992,  45.3960,   2.3806,   1.3487,   5.7039,   0.6950,   0.5577,   0.5159,   0.1743
A51121,1993,  44.9454,   2.4066,   1.3592,   5.6155,   0.6958,   0.4963,   0.4591,   0.1551
A51121,1994,  41.9156,   2.1951,   1.7660,   5.5271,   0.6966,   0.4592,   0.4248,   0.1435
A51121,1995,  39.8512,   2.0909,   1.4343,   5.4387,   0.6974,   0.4871,   0.4505,   0.1522
A51121,1996,  50.1354,   2.6668,   1.7399,   5.3503,   0.6982,   0.5575,   0.5156,   0.1742
A51121,1997,  31.5552,   1.8815,   1.1561,   5.2619,   0.6990,   0.3678,   0.3402,   0.1149
A51121,1998,  42.9771,   2.0841,   1.5698,   5.1734,   0.6998,   0.5259,   0.4865,   0.1644
A51121,1999,  34.9996,   1.7867,   1.1426,   5.0850,   0.7006,   0.3862,   0.3572,   0.1207
A51121,2000,  35.2998,   2.0202,   1.6960,   4.9966,   0.7014,   0.4302,   0.3979,   0.1344
A51121,2001,  33.3520,   1.7860,   1.3913,   4.9082,   0.7022,   0.4136,   0.3825,   0.1292
A51121,2002,  40.5248,   1.7025,   1.2816,   4.8198,   0.7030,   0.4607,   0.4261,   0.1440
A51121,2003,  54.3098,   2.1404,   1.8610,   4.7314,   0.7038,   0.6627,   0.6130,   0.2071
A51121,2004,  47.2494,   1.7244,   1.3278,   4.6430,   0.7046,   0.5542,   0.5127,   0.1732
A51121,2005,  35.6417,   1.6393,   1.3140,   4.5545,   0.7054,   0.3923,   0.3629,   0.1226
