seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51065,1984,  49.1454,   2.7773,   1.3224,   6.8461,   0.7439,   0.5599,   0.5179,   0.1750
A51065,1985,  45.6188,   2.8718,   1.1792,   6.7444,   0.7425,   0.4838,   0.4475,   0.1512
A51065,1986,  32.7405,   2.8141,   1.2492,   6.6427,   0.7411,   0.3384,   0.3130,   0.1058
A51065,1987,  46.3366,   2.8947,   1.1652,   6.5410,   0.7397,   0.5565,   0.5147,   0.1739
A51065,1988,  30.6230,   2.4235,   1.1199,   6.4394,   0.7383,   0.3572,   0.3304,   0.1116
A51065,1989,  47.9655,   2.9416,   1.8012,   6.3377,   0.7369,   0.5773,   0.5340,   0.1804
A51065,1990,  46.2749,   2.6562,   1.5928,   6.2360,   0.7355,   0.5437,   0.5029,   0.1699
A51065,1991,  42.0548,   2.7393,   1.3965,   6.1344,   0.7342,   0.4461,   0.4126,   0.1394
A51065,1992,  42.3390,   2.5520,   1.1769,   6.0327,   0.7328,   0.4640,   0.4292,   0.1450
A51065,1993,  48.1579,   3.1925,   1.8355,   5.9310,   0.7314,   0.5435,   0.5027,   0.1698
A51065,1994,  47.6391,   2.7027,   1.5118,   5.8294,   0.7300,   0.4982,   0.4608,   0.1557
A51065,1995,  47.2697,   2.9942,   1.7118,   5.7277,   0.7286,   0.5791,   0.5356,   0.1810
A51065,1996,  53.2602,   3.2341,   1.6658,   5.6261,   0.7272,   0.5879,   0.5438,   0.1837
A51065,1997,  40.3568,   2.6448,   1.4908,   5.5244,   0.7258,   0.4289,   0.3967,   0.1340
A51065,1998,  44.9376,   2.7498,   1.2507,   5.4227,   0.7244,   0.5290,   0.4893,   0.1653
A51065,1999,  42.0331,   2.0268,   1.0513,   5.3210,   0.7230,   0.4363,   0.4036,   0.1363
A51065,2000,  35.8531,   1.8612,   0.9041,   5.2194,   0.7216,   0.4613,   0.4267,   0.1442
A51065,2001,  32.1436,   2.0421,   1.2146,   5.1177,   0.7202,   0.3859,   0.3569,   0.1206
A51065,2002,  39.4287,   2.0807,   1.2411,   5.0161,   0.7188,   0.4337,   0.4012,   0.1355
A51065,2003,  67.8317,   2.8198,   1.9458,   4.9144,   0.7174,   0.7884,   0.7292,   0.2464
A51065,2004,  44.8455,   2.0692,   1.3485,   4.8127,   0.7160,   0.5255,   0.4861,   0.1642
A51065,2005,  42.5482,   1.8489,   1.3274,   4.7111,   0.7146,   0.4719,   0.4365,   0.1475
