seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51165,1984,  40.4382,   2.8121,   1.4817,   5.0402,   7.5428,   0.4523,   0.4184,   0.1413
A51165,1985,  43.6547,   3.1387,   1.4740,   4.9450,   7.5590,   0.4720,   0.4366,   0.1475
A51165,1986,  28.8387,   2.9821,   1.5070,   4.8498,   7.5752,   0.3187,   0.2948,   0.0996
A51165,1987,  40.6904,   3.1328,   1.5375,   4.7547,   7.5914,   0.4878,   0.4512,   0.1524
A51165,1988,  29.6711,   2.6761,   1.4200,   4.6594,   7.6076,   0.3561,   0.3294,   0.1113
A51165,1989,  43.2032,   2.8424,   2.0620,   4.5642,   7.6239,   0.5199,   0.4809,   0.1625
A51165,1990,  41.0186,   2.2640,   1.6609,   4.4691,   7.6401,   0.4612,   0.4266,   0.1441
A51165,1991,  34.6184,   2.2006,   1.4985,   4.3739,   7.6563,   0.3798,   0.3513,   0.1187
A51165,1992,  39.0528,   2.2548,   1.5310,   4.2787,   7.6725,   0.4579,   0.4235,   0.1431
A51165,1993,  40.7447,   2.7632,   1.9379,   4.1835,   7.6887,   0.4564,   0.4222,   0.1426
A51165,1994,  39.1485,   2.3449,   1.7386,   4.0883,   7.7049,   0.4246,   0.3928,   0.1327
A51165,1995,  44.0462,   3.0136,   2.0133,   3.9931,   7.7212,   0.5348,   0.4947,   0.1671
A51165,1996,  59.8178,   3.8844,   2.2686,   3.8979,   7.7374,   0.6647,   0.6149,   0.2077
A51165,1997,  37.7393,   2.3787,   1.6399,   3.8027,   7.7536,   0.4103,   0.3795,   0.1282
A51165,1998,  41.1934,   2.3589,   1.6999,   3.7075,   7.7698,   0.4990,   0.4615,   0.1559
A51165,1999,  34.8732,   1.8345,   1.2859,   3.6123,   7.7860,   0.3586,   0.3317,   0.1121
A51165,2000,  37.4517,   2.0749,   1.4333,   3.5172,   7.8022,   0.4578,   0.4235,   0.1431
A51165,2001,  29.6333,   1.8471,   1.4583,   3.4220,   7.8185,   0.3565,   0.3297,   0.1114
A51165,2002,  37.1812,   2.1386,   1.7207,   3.3268,   7.8347,   0.4264,   0.3945,   0.1333
A51165,2003,  60.0468,   2.5886,   2.2338,   3.2316,   7.8509,   0.6989,   0.6465,   0.2184
A51165,2004,  42.8510,   1.8338,   1.7593,   3.1364,   7.8671,   0.4962,   0.4590,   0.1551
A51165,2005,  36.1042,   1.6047,   1.8372,   3.0412,   7.8833,   0.3959,   0.3662,   0.1237
