seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51165,1984,   1,   1.1320,   0.1113,   0.0524,   0.4629,   0.0580,   0.0103,   0.0095,   0.0032
B51165,1984,   2,   4.1259,   0.1352,   0.0665,   0.4753,   0.0815,   0.0374,   0.0346,   0.0117
B51165,1984,   3,   4.3494,   0.3497,   0.1700,   0.5416,   0.1552,   0.0394,   0.0365,   0.0123
B51165,1984,   4,   4.9878,   0.3840,   0.2199,   0.5970,   0.2969,   0.0904,   0.0836,   0.0283
B51165,1984,   5,   2.1063,   0.1702,   0.1158,   0.6245,   0.2688,   0.0382,   0.0353,   0.0119
B51165,1984,   6,   1.5984,   0.1623,   0.1047,   0.5404,   0.3796,   0.0290,   0.0268,   0.0091
B51165,1984,   7,   5.2937,   0.3947,   0.1969,   0.6752,   0.5183,   0.0480,   0.0444,   0.0150
B51165,1984,   8,   5.1865,   0.4371,   0.1929,   0.5617,   0.3658,   0.0470,   0.0435,   0.0147
B51165,1984,   9,   1.6198,   0.0905,   0.0400,   0.6839,   0.2970,   0.0147,   0.0136,   0.0046
B51165,1984,  10,   2.8727,   0.1614,   0.0778,   0.5425,   0.2592,   0.0260,   0.0241,   0.0081
B51165,1984,  11,   3.2062,   0.1528,   0.0693,   0.3587,   0.1918,   0.0291,   0.0269,   0.0091
B51165,1984,  12,   1.5565,   0.0840,   0.0388,   0.4531,   0.0243,   0.0141,   0.0131,   0.0044
B51165,1985,   1,   1.3823,   0.1038,   0.0369,   0.4540,   0.0578,   0.0125,   0.0116,   0.0039
B51165,1985,   2,   2.3773,   0.1180,   0.0369,   0.4662,   0.0812,   0.0215,   0.0199,   0.0067
B51165,1985,   3,   1.5161,   0.1360,   0.0562,   0.5312,   0.1547,   0.0137,   0.0127,   0.0043
B51165,1985,   4,   0.8664,   0.1125,   0.0981,   0.5855,   0.2959,   0.0157,   0.0145,   0.0049
B51165,1985,   5,   7.0274,   0.7779,   0.4445,   0.6124,   0.2679,   0.1274,   0.1178,   0.0398
B51165,1985,   6,   1.8845,   0.1856,   0.1035,   0.5300,   0.3783,   0.0342,   0.0316,   0.0107
B51165,1985,   7,   5.3648,   0.5056,   0.2295,   0.6622,   0.5165,   0.0486,   0.0450,   0.0152
B51165,1985,   8,   3.5614,   0.3964,   0.1552,   0.5509,   0.3646,   0.0323,   0.0299,   0.0101
B51165,1985,   9,   0.1653,   0.0119,   0.0055,   0.6708,   0.2960,   0.0015,   0.0014,   0.0005
B51165,1985,  10,   4.6823,   0.3136,   0.1267,   0.5320,   0.2583,   0.0424,   0.0393,   0.0133
B51165,1985,  11,  14.6804,   0.3232,   0.1183,   0.3518,   0.1912,   0.1331,   0.1231,   0.0416
B51165,1985,  12,   0.8144,   0.0691,   0.0263,   0.4443,   0.0242,   0.0074,   0.0068,   0.0023
B51165,1986,   1,   0.7819,   0.0710,   0.0321,   0.4451,   0.0576,   0.0071,   0.0066,   0.0022
B51165,1986,   2,   2.4655,   0.2562,   0.1165,   0.4570,   0.0809,   0.0223,   0.0207,   0.0070
B51165,1986,   3,   1.9344,   0.1891,   0.0881,   0.5207,   0.1542,   0.0175,   0.0162,   0.0055
B51165,1986,   4,   2.2146,   0.3472,   0.2785,   0.5739,   0.2949,   0.0401,   0.0371,   0.0125
B51165,1986,   5,   2.7562,   0.2905,   0.1644,   0.6004,   0.2670,   0.0500,   0.0462,   0.0156
B51165,1986,   6,   2.2377,   0.2747,   0.1576,   0.5196,   0.3770,   0.0406,   0.0375,   0.0127
B51165,1986,   7,   2.8108,   0.3185,   0.1461,   0.6492,   0.5148,   0.0255,   0.0236,   0.0080
B51165,1986,   8,   2.1815,   0.2713,   0.1099,   0.5401,   0.3633,   0.0198,   0.0183,   0.0062
B51165,1986,   9,   1.6422,   0.1059,   0.0468,   0.6576,   0.2950,   0.0149,   0.0138,   0.0047
B51165,1986,  10,   1.1080,   0.1035,   0.0475,   0.5216,   0.2574,   0.0100,   0.0093,   0.0031
B51165,1986,  11,   4.4311,   0.3615,   0.1283,   0.3449,   0.1905,   0.0402,   0.0372,   0.0126
B51165,1986,  12,   2.8596,   0.1689,   0.0501,   0.4356,   0.0242,   0.0259,   0.0240,   0.0081
B51165,1987,   1,   3.3787,   0.1711,   0.0585,   0.4361,   0.0574,   0.0306,   0.0283,   0.0096
B51165,1987,   2,   1.5582,   0.0814,   0.0292,   0.4478,   0.0806,   0.0141,   0.0131,   0.0044
B51165,1987,   3,   1.5736,   0.1831,   0.1009,   0.5103,   0.1537,   0.0143,   0.0132,   0.0045
B51165,1987,   4,   5.6742,   0.4083,   0.2229,   0.5624,   0.2939,   0.1029,   0.0952,   0.0321
B51165,1987,   5,   3.8080,   0.4780,   0.2924,   0.5883,   0.2661,   0.0690,   0.0639,   0.0216
B51165,1987,   6,   2.0716,   0.2254,   0.1282,   0.5091,   0.3757,   0.0376,   0.0347,   0.0117
B51165,1987,   7,   1.6848,   0.1832,   0.0806,   0.6362,   0.5130,   0.0153,   0.0141,   0.0048
B51165,1987,   8,   2.8744,   0.3347,   0.1679,   0.5293,   0.3621,   0.0261,   0.0241,   0.0081
B51165,1987,   9,   8.0213,   0.3792,   0.1744,   0.6444,   0.2940,   0.0727,   0.0673,   0.0227
B51165,1987,  10,   1.0098,   0.0928,   0.0430,   0.5111,   0.2566,   0.0092,   0.0085,   0.0029
B51165,1987,  11,   2.8751,   0.1797,   0.0735,   0.3380,   0.1899,   0.0261,   0.0241,   0.0081
B51165,1987,  12,   2.0173,   0.1586,   0.0614,   0.4269,   0.0241,   0.0183,   0.0169,   0.0057
B51165,1988,   1,   1.8371,   0.0881,   0.0273,   0.4272,   0.0572,   0.0167,   0.0154,   0.0052
