seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51001,1984,  43.6734,   2.5356,   1.2312,   6.3921,   1.7930,   0.5120,   0.4736,   0.1600
A51001,1985,  43.6974,   2.5950,   1.2000,   6.2995,   1.7969,   0.4700,   0.4347,   0.1469
A51001,1986,  33.8616,   2.4494,   1.1223,   6.2069,   1.8008,   0.3367,   0.3115,   0.1052
A51001,1987,  38.4612,   2.6758,   1.3143,   6.1143,   1.8047,   0.4357,   0.4030,   0.1362
A51001,1988,  39.4784,   2.3945,   1.1649,   6.0218,   1.8086,   0.4387,   0.4058,   0.1371
A51001,1989,  55.5098,   3.3462,   1.7734,   5.9292,   1.8124,   0.6190,   0.5726,   0.1934
A51001,1990,  43.1768,   2.6954,   1.6041,   5.8366,   1.8163,   0.4936,   0.4566,   0.1542
A51001,1991,  39.5225,   2.4036,   1.2182,   5.7440,   1.8202,   0.4259,   0.3940,   0.1331
A51001,1992,  49.9500,   2.6806,   1.3662,   5.6514,   1.8241,   0.5426,   0.5019,   0.1696
A51001,1993,  44.4551,   2.7630,   1.5012,   5.5588,   1.8280,   0.5121,   0.4737,   0.1600
A51001,1994,  46.0939,   2.5853,   1.4768,   5.4663,   1.8319,   0.4784,   0.4425,   0.1495
A51001,1995,  37.4219,   2.0871,   1.1959,   5.3737,   1.8358,   0.4396,   0.4066,   0.1374
A51001,1996,  58.0021,   3.1983,   1.7367,   5.2811,   1.8397,   0.6358,   0.5881,   0.1987
A51001,1997,  41.3192,   2.3109,   1.2163,   5.1885,   1.8436,   0.4390,   0.4061,   0.1372
A51001,1998,  49.6487,   2.7300,   1.4051,   5.0959,   1.8475,   0.5697,   0.5270,   0.1780
A51001,1999,  51.5704,   2.3053,   1.2809,   5.0034,   1.8514,   0.5353,   0.4951,   0.1673
A51001,2000,  50.1394,   2.8795,   1.4737,   4.9108,   1.8553,   0.5830,   0.5393,   0.1822
A51001,2001,  42.6804,   2.4750,   1.6226,   4.8182,   1.8592,   0.4965,   0.4593,   0.1552
A51001,2002,  48.2900,   2.2907,   1.5581,   4.7256,   1.8631,   0.5317,   0.4918,   0.1661
A51001,2003,  60.9702,   2.8113,   2.0280,   4.6330,   1.8670,   0.6740,   0.6234,   0.2106
A51001,2004,  54.2936,   2.3657,   1.6854,   4.5405,   1.8709,   0.6047,   0.5594,   0.1890
A51001,2005,  49.9596,   2.2079,   1.7063,   4.4479,   1.8748,   0.5722,   0.5293,   0.1788
