seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42013,1984,  44.1124,   4.9195,   2.6361,   7.6599,   1.1785,   0.5152,   0.4765,   0.1610
A42013,1985,  41.5710,   3.6738,   1.8808,   7.5379,   1.1743,   0.4730,   0.4375,   0.1478
A42013,1986,  39.7809,   3.9985,   1.9496,   7.4158,   1.1700,   0.4507,   0.4169,   0.1409
A42013,1987,  39.0284,   4.3540,   2.2095,   7.2938,   1.1658,   0.4704,   0.4351,   0.1470
A42013,1988,  36.4610,   3.3529,   1.6541,   7.1718,   1.1616,   0.4205,   0.3890,   0.1314
A42013,1989,  43.8033,   4.3527,   2.6870,   7.0498,   1.1573,   0.5293,   0.4896,   0.1654
A42013,1990,  46.3161,   4.0066,   2.3194,   6.9277,   1.1531,   0.5259,   0.4864,   0.1643
A42013,1991,  32.7290,   3.3489,   1.8373,   6.8057,   1.1489,   0.3666,   0.3391,   0.1146
A42013,1992,  36.4351,   3.3151,   1.7880,   6.6837,   1.1447,   0.3934,   0.3639,   0.1229
A42013,1993,  48.4020,   4.4180,   2.1788,   6.5617,   1.1404,   0.5644,   0.5221,   0.1764
A42013,1994,  45.3446,   3.7407,   1.9697,   6.4397,   1.1362,   0.4895,   0.4528,   0.1530
A42013,1995,  36.9694,   3.0108,   1.7255,   6.3176,   1.1320,   0.4460,   0.4126,   0.1394
A42013,1996,  56.7881,   4.6192,   2.7648,   6.1956,   1.1278,   0.6224,   0.5758,   0.1945
A42013,1997,  44.0177,   3.3966,   1.7557,   6.0736,   1.1235,   0.4911,   0.4543,   0.1535
A42013,1998,  38.9097,   3.8113,   1.9664,   5.9516,   1.1193,   0.4974,   0.4601,   0.1554
A42013,1999,  40.4846,   3.3568,   2.0584,   5.8295,   1.1151,   0.4610,   0.4264,   0.1441
A42013,2000,  38.5183,   3.3512,   1.9946,   5.7075,   1.1108,   0.4719,   0.4365,   0.1475
A42013,2001,  31.6832,   2.7827,   1.9939,   5.5855,   1.1066,   0.3733,   0.3453,   0.1167
A42013,2002,  42.3691,   3.3165,   2.3041,   5.4635,   1.1024,   0.5218,   0.4826,   0.1631
A42013,2003,  54.4956,   3.5187,   2.6296,   5.3414,   1.0981,   0.6281,   0.5810,   0.1963
A42013,2004,  57.2353,   3.3447,   2.4670,   5.2194,   1.0939,   0.6576,   0.6083,   0.2055
A42013,2005,  38.9363,   2.3684,   1.6932,   5.0974,   1.0897,   0.4098,   0.3790,   0.1281
