seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B42119,1984,   1,   1.3575,   0.2015,   0.1027,   0.3302,   0.0613,   0.0123,   0.0114,   0.0038
B42119,1984,   2,   5.0949,   0.3510,   0.1773,   0.3540,   0.0696,   0.0462,   0.0427,   0.0144
B42119,1984,   3,   4.1226,   0.4825,   0.2087,   0.4647,   0.1369,   0.0374,   0.0346,   0.0117
B42119,1984,   4,   4.2927,   0.5641,   0.3350,   0.4464,   0.2280,   0.0778,   0.0720,   0.0243
B42119,1984,   5,   4.2927,   0.6249,   0.4207,   0.5253,   0.2465,   0.0778,   0.0720,   0.0243
B42119,1984,   6,   5.6763,   0.6977,   0.4961,   0.7171,   0.4927,   0.1029,   0.0952,   0.0322
B42119,1984,   7,   4.6997,   0.6327,   0.2555,   0.5675,   0.5524,   0.0426,   0.0394,   0.0133
B42119,1984,   8,   4.5889,   0.7219,   0.2689,   0.5738,   0.3753,   0.0416,   0.0385,   0.0130
B42119,1984,   9,   0.6675,   0.0934,   0.0583,   0.5595,   0.2521,   0.0061,   0.0056,   0.0019
B42119,1984,  10,   2.2646,   0.3329,   0.1974,   0.4563,   0.2052,   0.0205,   0.0190,   0.0064
B42119,1984,  11,   4.4819,   0.2564,   0.1641,   0.2921,   0.1482,   0.0406,   0.0376,   0.0127
B42119,1984,  12,   2.9765,   0.3325,   0.1534,   0.2845,   0.0307,   0.0270,   0.0250,   0.0084
B42119,1985,   1,   0.7991,   0.1245,   0.0617,   0.3237,   0.0611,   0.0072,   0.0067,   0.0023
B42119,1985,   2,   1.7676,   0.1625,   0.0637,   0.3470,   0.0695,   0.0160,   0.0148,   0.0050
B42119,1985,   3,   2.7967,   0.3714,   0.1695,   0.4555,   0.1367,   0.0254,   0.0234,   0.0079
B42119,1985,   4,   1.7222,   0.2570,   0.2010,   0.4376,   0.2275,   0.0312,   0.0289,   0.0098
B42119,1985,   5,   4.4455,   0.4984,   0.3149,   0.5149,   0.2460,   0.0806,   0.0745,   0.0252
B42119,1985,   6,   3.8592,   0.4686,   0.3000,   0.7030,   0.4917,   0.0700,   0.0647,   0.0219
B42119,1985,   7,   3.4855,   0.5265,   0.2214,   0.5563,   0.5513,   0.0316,   0.0292,   0.0099
B42119,1985,   8,   3.1567,   0.4738,   0.1946,   0.5625,   0.3745,   0.0286,   0.0265,   0.0089
B42119,1985,   9,   3.1877,   0.2727,   0.1147,   0.5485,   0.2516,   0.0289,   0.0267,   0.0090
B42119,1985,  10,   1.6252,   0.1820,   0.0976,   0.4473,   0.2048,   0.0147,   0.0136,   0.0046
B42119,1985,  11,   6.8368,   0.5095,   0.2440,   0.2863,   0.1479,   0.0620,   0.0573,   0.0194
B42119,1985,  12,   2.1286,   0.2243,   0.0966,   0.2789,   0.0306,   0.0193,   0.0178,   0.0060
B42119,1986,   1,   2.2520,   0.1876,   0.0920,   0.3172,   0.0610,   0.0204,   0.0189,   0.0064
B42119,1986,   2,   3.4030,   0.4065,   0.1869,   0.3400,   0.0694,   0.0308,   0.0285,   0.0096
B42119,1986,   3,   3.4321,   0.2835,   0.1294,   0.4464,   0.1364,   0.0311,   0.0288,   0.0097
B42119,1986,   4,   4.6532,   0.4709,   0.3165,   0.4288,   0.2271,   0.0844,   0.0780,   0.0264
B42119,1986,   5,   2.0687,   0.2586,   0.1826,   0.5046,   0.2455,   0.0375,   0.0347,   0.0117
B42119,1986,   6,   3.4561,   0.5018,   0.3073,   0.6888,   0.4907,   0.0627,   0.0580,   0.0196
B42119,1986,   7,   6.0922,   0.7934,   0.3157,   0.5450,   0.5502,   0.0552,   0.0511,   0.0173
B42119,1986,   8,   3.9724,   0.5158,   0.1634,   0.5512,   0.3738,   0.0360,   0.0333,   0.0113
B42119,1986,   9,   3.4351,   0.5092,   0.2345,   0.5374,   0.2510,   0.0311,   0.0288,   0.0097
B42119,1986,  10,   2.5862,   0.2997,   0.1511,   0.4383,   0.2044,   0.0234,   0.0217,   0.0073
B42119,1986,  11,   5.5458,   0.4416,   0.2064,   0.2806,   0.1477,   0.0503,   0.0465,   0.0157
B42119,1986,  12,   3.3421,   0.2762,   0.0940,   0.2732,   0.0306,   0.0303,   0.0280,   0.0095
B42119,1987,   1,   3.2087,   0.2864,   0.1059,   0.3107,   0.0609,   0.0291,   0.0269,   0.0091
B42119,1987,   2,   0.6652,   0.0888,   0.0304,   0.3330,   0.0692,   0.0060,   0.0056,   0.0019
B42119,1987,   3,   1.7156,   0.1939,   0.0951,   0.4372,   0.1361,   0.0156,   0.0144,   0.0049
B42119,1987,   4,   3.2988,   0.4258,   0.2519,   0.4200,   0.2266,   0.0598,   0.0553,   0.0187
B42119,1987,   5,   2.7717,   0.3550,   0.1852,   0.4942,   0.2451,   0.0502,   0.0465,   0.0157
B42119,1987,   6,   2.5451,   0.4255,   0.2959,   0.6747,   0.4897,   0.0461,   0.0427,   0.0144
B42119,1987,   7,   4.2044,   0.5993,   0.2738,   0.5338,   0.5491,   0.0381,   0.0353,   0.0119
B42119,1987,   8,   4.9155,   0.7621,   0.3220,   0.5398,   0.3730,   0.0446,   0.0412,   0.0139
B42119,1987,   9,   6.6350,   0.6384,   0.2775,   0.5264,   0.2505,   0.0601,   0.0556,   0.0188
B42119,1987,  10,   2.7172,   0.2959,   0.1430,   0.4293,   0.2040,   0.0246,   0.0228,   0.0077
B42119,1987,  11,   3.2772,   0.2700,   0.1686,   0.2748,   0.1474,   0.0297,   0.0275,   0.0093
B42119,1987,  12,   1.5924,   0.2162,   0.1064,   0.2676,   0.0305,   0.0144,   0.0134,   0.0045
B42119,1988,   1,   1.6628,   0.1649,   0.0702,   0.3041,   0.0608,   0.0151,   0.0139,   0.0047
B42119,1988,   2,   2.6164,   0.3086,   0.1723,   0.3260,   0.0691,   0.0237,   0.0219,   0.0074
