seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24043,1984,  45.8762,   4.2486,   2.2102,   7.5593,   1.9015,   0.5177,   0.4789,   0.1618
A24043,1985,  39.0082,   3.3684,   1.5845,   7.4277,   1.9039,   0.4270,   0.3950,   0.1335
A24043,1986,  33.8620,   3.5813,   1.8356,   7.2960,   1.9063,   0.3777,   0.3494,   0.1180
A24043,1987,  37.9978,   3.6554,   1.8835,   7.1643,   1.9087,   0.4558,   0.4216,   0.1424
A24043,1988,  35.5208,   3.2797,   1.6345,   7.0327,   1.9112,   0.4379,   0.4051,   0.1369
A24043,1989,  39.2197,   3.7022,   2.3963,   6.9010,   1.9136,   0.4898,   0.4531,   0.1531
A24043,1990,  44.2295,   3.4199,   2.1091,   6.7694,   1.9160,   0.4965,   0.4592,   0.1551
A24043,1991,  30.8103,   2.8190,   1.6246,   6.6377,   1.9184,   0.3337,   0.3087,   0.1043
A24043,1992,  42.6246,   3.4325,   1.9744,   6.5060,   1.9209,   0.4897,   0.4530,   0.1530
A24043,1993,  48.2821,   4.0542,   2.2088,   6.3744,   1.9233,   0.5455,   0.5046,   0.1705
A24043,1994,  44.3750,   3.6917,   2.2801,   6.2427,   1.9257,   0.4819,   0.4457,   0.1506
A24043,1995,  36.7459,   2.8828,   1.7746,   6.1110,   1.9281,   0.4309,   0.3986,   0.1347
A24043,1996,  64.4355,   5.1978,   3.1110,   5.9794,   1.9305,   0.7289,   0.6742,   0.2278
A24043,1997,  34.1320,   2.8892,   1.5303,   5.8477,   1.9330,   0.3633,   0.3361,   0.1135
A24043,1998,  42.0681,   3.8394,   2.1726,   5.7161,   1.9354,   0.5142,   0.4757,   0.1607
A24043,1999,  41.5113,   2.9935,   1.9714,   5.5844,   1.9378,   0.4439,   0.4106,   0.1387
A24043,2000,  41.4161,   2.8837,   1.7121,   5.4527,   1.9402,   0.4905,   0.4537,   0.1533
A24043,2001,  29.7160,   2.3665,   1.7937,   5.3211,   1.9426,   0.3494,   0.3232,   0.1092
A24043,2002,  41.2332,   2.7297,   1.9130,   5.1894,   1.9451,   0.4703,   0.4351,   0.1470
A24043,2003,  60.1691,   3.5771,   3.0862,   5.0577,   1.9475,   0.7160,   0.6623,   0.2238
A24043,2004,  50.0818,   2.9505,   2.5626,   4.9261,   1.9499,   0.6114,   0.5656,   0.1911
A24043,2005,  37.3656,   2.1507,   1.8752,   4.7944,   1.9523,   0.4082,   0.3776,   0.1276
