seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51163,1984,   1,   1.0284,   0.0616,   0.0239,   0.4883,   0.0205,   0.0093,   0.0086,   0.0029
B51163,1984,   2,   5.2886,   0.1081,   0.0681,   0.4951,   0.0283,   0.0479,   0.0443,   0.0150
B51163,1984,   3,   5.2723,   0.3428,   0.1686,   0.5239,   0.0588,   0.0478,   0.0442,   0.0149
B51163,1984,   4,   5.7210,   0.3847,   0.2299,   0.5690,   0.0681,   0.1037,   0.0959,   0.0324
B51163,1984,   5,   4.8731,   0.3074,   0.2126,   0.5528,   0.0748,   0.0883,   0.0817,   0.0276
B51163,1984,   6,   2.0950,   0.2237,   0.1400,   0.4892,   0.0856,   0.0380,   0.0351,   0.0119
B51163,1984,   7,   5.0850,   0.3058,   0.1285,   0.5605,   0.1334,   0.0461,   0.0426,   0.0144
B51163,1984,   8,   9.7627,   0.5370,   0.2219,   0.5213,   0.1160,   0.0885,   0.0819,   0.0277
B51163,1984,   9,   0.6625,   0.0307,   0.0136,   0.5864,   0.0740,   0.0060,   0.0056,   0.0019
B51163,1984,  10,   3.1621,   0.1229,   0.0559,   0.5740,   0.0420,   0.0287,   0.0265,   0.0090
B51163,1984,  11,   3.7597,   0.1345,   0.0539,   0.4205,   0.0418,   0.0341,   0.0315,   0.0107
B51163,1984,  12,   1.9387,   0.0943,   0.0378,   0.4254,   0.0121,   0.0176,   0.0163,   0.0055
B51163,1985,   1,   2.2548,   0.1195,   0.0401,   0.4823,   0.0205,   0.0204,   0.0189,   0.0064
B51163,1985,   2,   3.4809,   0.1181,   0.0390,   0.4890,   0.0283,   0.0316,   0.0292,   0.0099
B51163,1985,   3,   2.2522,   0.1752,   0.0735,   0.5173,   0.0588,   0.0204,   0.0189,   0.0064
B51163,1985,   4,   1.5410,   0.1517,   0.1007,   0.5619,   0.0682,   0.0279,   0.0258,   0.0087
B51163,1985,   5,   5.2594,   0.4308,   0.2320,   0.5459,   0.0748,   0.0953,   0.0882,   0.0298
B51163,1985,   6,   1.0326,   0.1096,   0.0634,   0.4831,   0.0856,   0.0187,   0.0173,   0.0059
B51163,1985,   7,   5.1588,   0.4448,   0.1603,   0.5535,   0.1335,   0.0468,   0.0433,   0.0146
B51163,1985,   8,   6.5709,   0.4718,   0.1635,   0.5148,   0.1160,   0.0596,   0.0551,   0.0186
B51163,1985,   9,   0.2079,   0.0176,   0.0086,   0.5791,   0.0740,   0.0019,   0.0017,   0.0006
B51163,1985,  10,   3.3839,   0.1723,   0.0649,   0.5669,   0.0421,   0.0307,   0.0284,   0.0096
B51163,1985,  11,  12.2796,   0.2358,   0.0833,   0.4153,   0.0418,   0.1113,   0.1030,   0.0348
B51163,1985,  12,   1.0523,   0.0716,   0.0267,   0.4201,   0.0121,   0.0095,   0.0088,   0.0030
B51163,1986,   1,   1.1256,   0.0772,   0.0308,   0.4762,   0.0205,   0.0102,   0.0094,   0.0032
B51163,1986,   2,   2.8753,   0.2562,   0.1094,   0.4828,   0.0283,   0.0261,   0.0241,   0.0081
B51163,1986,   3,   1.8001,   0.1319,   0.0719,   0.5108,   0.0588,   0.0163,   0.0151,   0.0051
B51163,1986,   4,   1.7750,   0.2667,   0.2407,   0.5548,   0.0682,   0.0322,   0.0298,   0.0101
B51163,1986,   5,   3.1999,   0.2911,   0.1636,   0.5390,   0.0748,   0.0580,   0.0537,   0.0181
B51163,1986,   6,   0.9621,   0.0912,   0.0626,   0.4770,   0.0857,   0.0174,   0.0161,   0.0055
B51163,1986,   7,   3.6846,   0.3760,   0.1534,   0.5466,   0.1335,   0.0334,   0.0309,   0.0104
B51163,1986,   8,   3.9763,   0.3777,   0.1438,   0.5083,   0.1160,   0.0360,   0.0333,   0.0113
B51163,1986,   9,   2.3395,   0.1179,   0.0456,   0.5718,   0.0741,   0.0212,   0.0196,   0.0066
B51163,1986,  10,   1.9098,   0.1221,   0.0496,   0.5597,   0.0421,   0.0173,   0.0160,   0.0054
B51163,1986,  11,   3.5984,   0.2317,   0.0810,   0.4101,   0.0418,   0.0326,   0.0302,   0.0102
B51163,1986,  12,   5.4086,   0.2077,   0.0541,   0.4148,   0.0121,   0.0490,   0.0454,   0.0153
B51163,1987,   1,   4.1505,   0.1757,   0.0527,   0.4701,   0.0205,   0.0376,   0.0348,   0.0118
B51163,1987,   2,   2.4074,   0.0937,   0.0323,   0.4766,   0.0283,   0.0218,   0.0202,   0.0068
B51163,1987,   3,   4.1736,   0.2908,   0.1409,   0.5043,   0.0588,   0.0378,   0.0350,   0.0118
B51163,1987,   4,  10.9657,   0.4212,   0.2378,   0.5477,   0.0682,   0.1988,   0.1839,   0.0621
B51163,1987,   5,   2.3748,   0.2862,   0.1788,   0.5322,   0.0748,   0.0431,   0.0398,   0.0135
B51163,1987,   6,   1.9655,   0.2033,   0.1109,   0.4709,   0.0857,   0.0356,   0.0330,   0.0111
B51163,1987,   7,   3.5283,   0.2736,   0.1121,   0.5396,   0.1335,   0.0320,   0.0296,   0.0100
B51163,1987,   8,   2.0611,   0.2082,   0.0976,   0.5019,   0.1161,   0.0187,   0.0173,   0.0058
B51163,1987,   9,   9.6922,   0.2644,   0.1009,   0.5645,   0.0741,   0.0879,   0.0813,   0.0275
B51163,1987,  10,   0.7556,   0.0657,   0.0308,   0.5526,   0.0421,   0.0068,   0.0063,   0.0021
B51163,1987,  11,   3.5624,   0.1394,   0.0549,   0.4048,   0.0418,   0.0323,   0.0299,   0.0101
B51163,1987,  12,   2.0854,   0.1167,   0.0427,   0.4095,   0.0121,   0.0189,   0.0175,   0.0059
B51163,1988,   1,   1.8745,   0.0848,   0.0259,   0.4640,   0.0205,   0.0170,   0.0157,   0.0053
B51163,1988,   2,   1.2549,   0.0782,   0.0375,   0.4705,   0.0283,   0.0114,   0.0105,   0.0036
