seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51177,1984,  46.3646,   3.0649,   1.5782,   7.8295,   0.7420,   0.5255,   0.4861,   0.1642
A51177,1985,  45.0747,   3.1470,   1.4527,   7.7118,   0.7439,   0.4820,   0.4459,   0.1506
A51177,1986,  35.1151,   3.1415,   1.5903,   7.5941,   0.7459,   0.3777,   0.3494,   0.1180
A51177,1987,  46.9499,   3.6798,   1.8045,   7.4764,   0.7478,   0.5616,   0.5194,   0.1755
A51177,1988,  36.7016,   2.9243,   1.4946,   7.3586,   0.7498,   0.4248,   0.3929,   0.1327
A51177,1989,  49.5349,   3.4168,   2.3908,   7.2409,   0.7517,   0.5989,   0.5540,   0.1872
A51177,1990,  43.1114,   2.5796,   1.7863,   7.1232,   0.7537,   0.5027,   0.4650,   0.1571
A51177,1991,  33.7807,   2.2529,   1.3507,   7.0055,   0.7556,   0.3669,   0.3394,   0.1147
A51177,1992,  41.0480,   2.4164,   1.3620,   6.8877,   0.7576,   0.4521,   0.4182,   0.1413
A51177,1993,  48.9568,   3.1877,   2.0463,   6.7700,   0.7595,   0.5502,   0.5089,   0.1719
A51177,1994,  48.6621,   2.8350,   1.8853,   6.6523,   0.7615,   0.5000,   0.4625,   0.1563
A51177,1995,  44.3885,   2.9634,   1.9831,   6.5345,   0.7634,   0.5224,   0.4832,   0.1632
A51177,1996,  57.1120,   3.9371,   2.3164,   6.4168,   0.7654,   0.6331,   0.5856,   0.1978
A51177,1997,  39.6627,   2.6899,   1.6975,   6.2991,   0.7673,   0.4270,   0.3950,   0.1334
A51177,1998,  45.5113,   2.7201,   1.6996,   6.1813,   0.7693,   0.5334,   0.4934,   0.1667
A51177,1999,  38.4386,   2.3131,   1.4666,   6.0636,   0.7712,   0.3850,   0.3561,   0.1203
A51177,2000,  39.7342,   2.3852,   1.4859,   5.9459,   0.7732,   0.4919,   0.4550,   0.1537
A51177,2001,  34.0156,   2.1792,   1.6693,   5.8282,   0.7751,   0.4205,   0.3889,   0.1314
A51177,2002,  38.5667,   2.2859,   1.6841,   5.7104,   0.7771,   0.4276,   0.3956,   0.1336
A51177,2003,  64.0405,   2.8750,   2.3458,   5.5927,   0.7790,   0.7351,   0.6800,   0.2297
A51177,2004,  44.9494,   2.2256,   1.8335,   5.4750,   0.7810,   0.5273,   0.4878,   0.1648
A51177,2005,  42.6614,   1.9018,   1.6727,   5.3572,   0.7829,   0.4725,   0.4371,   0.1477
