seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51033,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,   3,   0.0172,   0.0016,   0.0009,   0.0199,   0.0012,   0.0002,   0.0001,   0.0000
A51033,1984,   2,   4,   0.2085,   0.0165,   0.0105,   0.0199,   0.0012,   0.0019,   0.0017,   0.0006
A51033,1984,   2,   5,   0.2267,   0.0193,   0.0104,   0.0199,   0.0012,   0.0021,   0.0019,   0.0006
A51033,1984,   2,   6,   0.1119,   0.0103,   0.0065,   0.0199,   0.0012,   0.0010,   0.0009,   0.0003
A51033,1984,   2,   7,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  11,   0.1027,   0.0062,   0.0045,   0.0199,   0.0012,   0.0009,   0.0009,   0.0003
A51033,1984,   2,  12,   0.0842,   0.0059,   0.0049,   0.0199,   0.0012,   0.0008,   0.0007,   0.0002
A51033,1984,   2,  13,   0.0125,   0.0010,   0.0007,   0.0199,   0.0012,   0.0001,   0.0001,   0.0000
A51033,1984,   2,  14,   1.0040,   0.0215,   0.0050,   0.0199,   0.0012,   0.0091,   0.0084,   0.0028
A51033,1984,   2,  15,   0.4991,   0.0145,   0.0077,   0.0199,   0.0012,   0.0045,   0.0042,   0.0014
A51033,1984,   2,  16,   0.0841,   0.0034,   0.0012,   0.0199,   0.0012,   0.0008,   0.0007,   0.0002
A51033,1984,   2,  17,   0.0343,   0.0017,   0.0005,   0.0199,   0.0012,   0.0003,   0.0003,   0.0001
A51033,1984,   2,  18,   0.0471,   0.0025,   0.0013,   0.0199,   0.0012,   0.0004,   0.0004,   0.0001
A51033,1984,   2,  19,   0.0010,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  20,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  23,   0.2839,   0.0256,   0.0114,   0.0199,   0.0012,   0.0026,   0.0024,   0.0008
A51033,1984,   2,  24,   0.4553,   0.0261,   0.0072,   0.0199,   0.0012,   0.0041,   0.0038,   0.0013
A51033,1984,   2,  25,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  26,   0.0000,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   2,  27,   0.0525,   0.0022,   0.0007,   0.0199,   0.0012,   0.0005,   0.0004,   0.0001
A51033,1984,   2,  28,   0.3133,   0.0141,   0.0044,   0.0199,   0.0012,   0.0028,   0.0026,   0.0009
A51033,1984,   2,  29,   0.0029,   0.0000,   0.0000,   0.0199,   0.0012,   0.0000,   0.0000,   0.0000
A51033,1984,   3,   1,   0.1184,   0.0073,   0.0032,   0.0246,   0.0023,   0.0011,   0.0010,   0.0003
A51033,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,   5,   0.2379,   0.0191,   0.0096,   0.0246,   0.0023,   0.0022,   0.0020,   0.0007
A51033,1984,   3,   6,   0.5642,   0.0466,   0.0248,   0.0246,   0.0023,   0.0051,   0.0047,   0.0016
A51033,1984,   3,   7,   0.0306,   0.0021,   0.0010,   0.0246,   0.0023,   0.0003,   0.0003,   0.0001
A51033,1984,   3,   8,   0.0561,   0.0046,   0.0019,   0.0246,   0.0023,   0.0005,   0.0005,   0.0002
A51033,1984,   3,   9,   0.1303,   0.0119,   0.0058,   0.0246,   0.0023,   0.0012,   0.0011,   0.0004
A51033,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  12,   0.0016,   0.0001,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  13,   0.5983,   0.0728,   0.0253,   0.0246,   0.0023,   0.0054,   0.0050,   0.0017
A51033,1984,   3,  14,   0.5743,   0.0456,   0.0166,   0.0246,   0.0023,   0.0052,   0.0048,   0.0016
A51033,1984,   3,  15,   0.0028,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  18,   0.0028,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  19,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  21,   0.4478,   0.0363,   0.0193,   0.0246,   0.0023,   0.0041,   0.0038,   0.0013
A51033,1984,   3,  22,   0.0233,   0.0014,   0.0014,   0.0246,   0.0023,   0.0002,   0.0002,   0.0001
A51033,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  24,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   3,  25,   1.2181,   0.0863,   0.0485,   0.0246,   0.0023,   0.0110,   0.0102,   0.0035
A51033,1984,   3,  26,   1.2577,   0.0469,   0.0235,   0.0246,   0.0023,   0.0114,   0.0105,   0.0036
A51033,1984,   3,  27,   0.0093,   0.0002,   0.0001,   0.0246,   0.0023,   0.0001,   0.0001,   0.0000
A51033,1984,   3,  28,   0.7694,   0.0238,   0.0104,   0.0246,   0.0023,   0.0070,   0.0065,   0.0022
A51033,1984,   3,  29,   2.3783,   0.0433,   0.0176,   0.0246,   0.0023,   0.0216,   0.0199,   0.0067
A51033,1984,   3,  30,   0.0359,   0.0003,   0.0001,   0.0246,   0.0023,   0.0003,   0.0003,   0.0001
A51033,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0246,   0.0023,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   4,   0.4107,   0.0119,   0.0074,   0.0249,   0.0033,   0.0074,   0.0069,   0.0023
A51033,1984,   4,   5,   0.8767,   0.0523,   0.0345,   0.0249,   0.0033,   0.0159,   0.0147,   0.0050
A51033,1984,   4,   6,   0.0298,   0.0011,   0.0010,   0.0249,   0.0033,   0.0005,   0.0005,   0.0002
A51033,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,   9,   0.0027,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  11,   0.0014,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  13,   0.0186,   0.0000,   0.0000,   0.0249,   0.0033,   0.0003,   0.0003,   0.0001
A51033,1984,   4,  14,   0.4516,   0.0383,   0.0345,   0.0249,   0.0033,   0.0082,   0.0076,   0.0026
A51033,1984,   4,  15,   0.7685,   0.0445,   0.0340,   0.0249,   0.0033,   0.0139,   0.0129,   0.0044
A51033,1984,   4,  16,   0.6725,   0.0290,   0.0219,   0.0249,   0.0033,   0.0122,   0.0113,   0.0038
A51033,1984,   4,  17,   0.0992,   0.0041,   0.0038,   0.0249,   0.0033,   0.0018,   0.0017,   0.0006
A51033,1984,   4,  18,   0.0153,   0.0005,   0.0005,   0.0249,   0.0033,   0.0003,   0.0003,   0.0001
A51033,1984,   4,  19,   0.0140,   0.0003,   0.0002,   0.0249,   0.0033,   0.0003,   0.0002,   0.0001
A51033,1984,   4,  20,   0.0450,   0.0017,   0.0012,   0.0249,   0.0033,   0.0008,   0.0008,   0.0003
A51033,1984,   4,  21,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  22,   0.3964,   0.0410,   0.0239,   0.0249,   0.0033,   0.0072,   0.0066,   0.0022
A51033,1984,   4,  23,   1.1363,   0.0809,   0.0432,   0.0249,   0.0033,   0.0206,   0.0191,   0.0064
A51033,1984,   4,  24,   0.0066,   0.0001,   0.0000,   0.0249,   0.0033,   0.0001,   0.0001,   0.0000
A51033,1984,   4,  25,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0249,   0.0033,   0.0000,   0.0000,   0.0000
A51033,1984,   4,  29,   0.0277,   0.0010,   0.0008,   0.0249,   0.0033,   0.0005,   0.0005,   0.0002
A51033,1984,   4,  30,   0.0072,   0.0003,   0.0002,   0.0249,   0.0033,   0.0001,   0.0001,   0.0000
A51033,1984,   5,   1,   0.0117,   0.0009,   0.0012,   0.0267,   0.0030,   0.0002,   0.0002,   0.0001
A51033,1984,   5,   2,   0.0002,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,   3,   0.1122,   0.0122,   0.0098,   0.0267,   0.0030,   0.0020,   0.0019,   0.0006
A51033,1984,   5,   4,   0.1514,   0.0158,   0.0122,   0.0267,   0.0030,   0.0027,   0.0025,   0.0009
A51033,1984,   5,   5,   0.0187,   0.0014,   0.0008,   0.0267,   0.0030,   0.0003,   0.0003,   0.0001
A51033,1984,   5,   6,   0.3295,   0.0337,   0.0215,   0.0267,   0.0030,   0.0060,   0.0055,   0.0019
A51033,1984,   5,   7,   0.2489,   0.0272,   0.0161,   0.0267,   0.0030,   0.0045,   0.0042,   0.0014
A51033,1984,   5,   8,   0.0695,   0.0060,   0.0035,   0.0267,   0.0030,   0.0013,   0.0012,   0.0004
A51033,1984,   5,   9,   0.2526,   0.0212,   0.0135,   0.0267,   0.0030,   0.0046,   0.0042,   0.0014
A51033,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  12,   0.0027,   0.0001,   0.0001,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  13,   0.0034,   0.0001,   0.0001,   0.0267,   0.0030,   0.0001,   0.0001,   0.0000
A51033,1984,   5,  14,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  16,   0.0032,   0.0001,   0.0001,   0.0267,   0.0030,   0.0001,   0.0001,   0.0000
A51033,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  18,   0.0002,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  19,   0.0013,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  21,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  22,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  23,   0.1758,   0.0150,   0.0151,   0.0267,   0.0030,   0.0032,   0.0029,   0.0010
A51033,1984,   5,  24,   0.2510,   0.0229,   0.0179,   0.0267,   0.0030,   0.0046,   0.0042,   0.0014
A51033,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0267,   0.0030,   0.0000,   0.0000,   0.0000
A51033,1984,   5,  26,   0.0029,   0.0001,   0.0001,   0.0267,   0.0030,   0.0001,   0.0000,   0.0000
A51033,1984,   5,  27,   0.8454,   0.0748,   0.0521,   0.0267,   0.0030,   0.0153,   0.0142,   0.0048
A51033,1984,   5,  28,   0.1566,   0.0099,   0.0068,   0.0267,   0.0030,   0.0028,   0.0026,   0.0009
A51033,1984,   5,  29,   0.6191,   0.0308,   0.0239,   0.0267,   0.0030,   0.0112,   0.0104,   0.0035
A51033,1984,   5,  30,   0.9588,   0.0659,   0.0421,   0.0267,   0.0030,   0.0174,   0.0161,   0.0054
A51033,1984,   5,  31,   0.2840,   0.0150,   0.0065,   0.0267,   0.0030,   0.0051,   0.0048,   0.0016
A51033,1984,   6,   1,   0.0136,   0.0001,   0.0001,   0.0236,   0.0031,   0.0002,   0.0002,   0.0001
A51033,1984,   6,   2,   0.0130,   0.0005,   0.0002,   0.0236,   0.0031,   0.0002,   0.0002,   0.0001
A51033,1984,   6,   3,   0.1041,   0.0059,   0.0025,   0.0236,   0.0031,   0.0019,   0.0017,   0.0006
A51033,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,   6,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,   7,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  13,   0.0802,   0.0092,   0.0083,   0.0236,   0.0031,   0.0015,   0.0013,   0.0005
A51033,1984,   6,  14,   0.0035,   0.0004,   0.0003,   0.0236,   0.0031,   0.0001,   0.0001,   0.0000
A51033,1984,   6,  15,   0.5685,   0.0687,   0.0466,   0.0236,   0.0031,   0.0103,   0.0095,   0.0032
A51033,1984,   6,  16,   0.0023,   0.0002,   0.0001,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  17,   0.0136,   0.0012,   0.0009,   0.0236,   0.0031,   0.0002,   0.0002,   0.0001
A51033,1984,   6,  18,   0.0381,   0.0040,   0.0029,   0.0236,   0.0031,   0.0007,   0.0006,   0.0002
A51033,1984,   6,  19,   0.0007,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  23,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  24,   0.1351,   0.0174,   0.0118,   0.0236,   0.0031,   0.0024,   0.0023,   0.0008
A51033,1984,   6,  25,   0.1061,   0.0117,   0.0081,   0.0236,   0.0031,   0.0019,   0.0018,   0.0006
A51033,1984,   6,  26,   0.0961,   0.0112,   0.0081,   0.0236,   0.0031,   0.0017,   0.0016,   0.0005
A51033,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0236,   0.0031,   0.0000,   0.0000,   0.0000
A51033,1984,   6,  28,   0.0046,   0.0006,   0.0004,   0.0236,   0.0031,   0.0001,   0.0001,   0.0000
A51033,1984,   6,  29,   0.5070,   0.0562,   0.0382,   0.0236,   0.0031,   0.0092,   0.0085,   0.0029
A51033,1984,   6,  30,   0.8365,   0.0633,   0.0398,   0.0236,   0.0031,   0.0152,   0.0140,   0.0047
A51033,1984,   7,   1,   0.4111,   0.0292,   0.0097,   0.0251,   0.0035,   0.0037,   0.0034,   0.0012
A51033,1984,   7,   2,   0.3916,   0.0298,   0.0096,   0.0251,   0.0035,   0.0035,   0.0033,   0.0011
A51033,1984,   7,   3,   0.3077,   0.0229,   0.0079,   0.0251,   0.0035,   0.0028,   0.0026,   0.0009
A51033,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,   5,   0.0050,   0.0001,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,   6,   0.4534,   0.0219,   0.0063,   0.0251,   0.0035,   0.0041,   0.0038,   0.0013
A51033,1984,   7,   7,   0.0596,   0.0030,   0.0009,   0.0251,   0.0035,   0.0005,   0.0005,   0.0002
A51033,1984,   7,   8,   0.1452,   0.0122,   0.0041,   0.0251,   0.0035,   0.0013,   0.0012,   0.0004
A51033,1984,   7,   9,   0.0228,   0.0004,   0.0001,   0.0251,   0.0035,   0.0002,   0.0002,   0.0001
A51033,1984,   7,  10,   0.1623,   0.0194,   0.0069,   0.0251,   0.0035,   0.0015,   0.0014,   0.0005
A51033,1984,   7,  11,   0.1029,   0.0094,   0.0034,   0.0251,   0.0035,   0.0009,   0.0009,   0.0003
A51033,1984,   7,  12,   0.0188,   0.0012,   0.0004,   0.0251,   0.0035,   0.0002,   0.0002,   0.0001
A51033,1984,   7,  13,   0.0044,   0.0003,   0.0001,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,  14,   0.0000,   0.0000,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,  15,   0.0010,   0.0000,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,  16,   0.0362,   0.0039,   0.0014,   0.0251,   0.0035,   0.0003,   0.0003,   0.0001
A51033,1984,   7,  17,   0.0191,   0.0027,   0.0013,   0.0251,   0.0035,   0.0002,   0.0002,   0.0001
A51033,1984,   7,  18,   0.5353,   0.0562,   0.0280,   0.0251,   0.0035,   0.0049,   0.0045,   0.0015
A51033,1984,   7,  19,   0.4900,   0.0461,   0.0205,   0.0251,   0.0035,   0.0044,   0.0041,   0.0014
A51033,1984,   7,  20,   0.0457,   0.0034,   0.0011,   0.0251,   0.0035,   0.0004,   0.0004,   0.0001
A51033,1984,   7,  21,   1.3315,   0.0688,   0.0264,   0.0251,   0.0035,   0.0121,   0.0112,   0.0038
A51033,1984,   7,  22,   0.4611,   0.0185,   0.0055,   0.0251,   0.0035,   0.0042,   0.0039,   0.0013
A51033,1984,   7,  23,   0.0405,   0.0008,   0.0001,   0.0251,   0.0035,   0.0004,   0.0003,   0.0001
A51033,1984,   7,  24,   0.0010,   0.0000,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   7,  25,   0.0454,   0.0024,   0.0006,   0.0251,   0.0035,   0.0004,   0.0004,   0.0001
A51033,1984,   7,  26,   0.2463,   0.0162,   0.0043,   0.0251,   0.0035,   0.0022,   0.0021,   0.0007
A51033,1984,   7,  27,   0.3431,   0.0253,   0.0092,   0.0251,   0.0035,   0.0031,   0.0029,   0.0010
A51033,1984,   7,  28,   0.0131,   0.0007,   0.0002,   0.0251,   0.0035,   0.0001,   0.0001,   0.0000
A51033,1984,   7,  29,   0.0492,   0.0043,   0.0010,   0.0251,   0.0035,   0.0004,   0.0004,   0.0001
A51033,1984,   7,  30,   0.0901,   0.0097,   0.0023,   0.0251,   0.0035,   0.0008,   0.0008,   0.0003
A51033,1984,   7,  31,   0.0003,   0.0000,   0.0000,   0.0251,   0.0035,   0.0000,   0.0000,   0.0000
A51033,1984,   8,   1,   0.0039,   0.0002,   0.0000,   0.0299,   0.0024,   0.0000,   0.0000,   0.0000
A51033,1984,   8,   2,   0.0153,   0.0011,   0.0003,   0.0299,   0.0024,   0.0001,   0.0001,   0.0000
A51033,1984,   8,   3,   0.7947,   0.0951,   0.0398,   0.0299,   0.0024,   0.0072,   0.0067,   0.0023
A51033,1984,   8,   4,   0.5830,   0.0536,   0.0217,   0.0299,   0.0024,   0.0053,   0.0049,   0.0017
A51033,1984,   8,   5,   0.2013,   0.0140,   0.0046,   0.0299,   0.0024,   0.0018,   0.0017,   0.0006
A51033,1984,   8,   6,   0.0000,   0.0000,   0.0000,   0.0299,   0.0024,   0.0000,   0.0000,   0.0000
A51033,1984,   8,   7,   0.0000,   0.0000,   0.0000,   0.0299,   0.0024,   0.0000,   0.0000,   0.0000
A51033,1984,   8,   8,   0.0000,   0.0000,   0.0000,   0.0299,   0.0024,   0.0000,   0.0000,   0.0000
A51033,1984,   8,   9,   0.0038,   0.0002,   0.0001,   0.0299,   0.0024,   0.0000,   0.0000,   0.0000
A51033,1984,   8,  10,   0.1354,   0.0124,   0.0044,   0.0299,   0.0024,   0.0012,   0.0011,   0.0004
A51033,1984,   8,  11,   0.1481,   0.0153,   0.0053,   0.0299,   0.0024,   0.0013,   0.0012,   0.0004
A51033,1984,   8,  12,   0.2339,   0.0224,   0.0073,   0.0299,   0.0024,   0.0021,   0.0020,   0.0007
A51033,1984,   8,  13,   0.5475,   0.0492,   0.0166,   0.0299,   0.0024,   0.0050,   0.0046,   0.0016
A51033,1984,   8,  14,   0.5089,   0.0366,   0.0125,   0.0299,   0.0024,   0.0046,   0.0043,   0.0014
