seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36077,1984,  38.2959,   3.7547,   1.9433,   5.4819,   1.2665,   0.4649,   0.4300,   0.1453
A36077,1985,  35.6256,   3.6429,   1.7893,   5.3848,   1.2591,   0.3930,   0.3635,   0.1228
A36077,1986,  42.9034,   4.6028,   2.3190,   5.2878,   1.2517,   0.4897,   0.4530,   0.1530
A36077,1987,  38.1104,   3.9697,   1.9376,   5.1907,   1.2444,   0.4462,   0.4128,   0.1395
A36077,1988,  34.2508,   3.5065,   1.6312,   5.0937,   1.2370,   0.3697,   0.3420,   0.1155
A36077,1989,  39.9523,   4.0213,   2.0597,   4.9967,   1.2296,   0.4940,   0.4570,   0.1544
A36077,1990,  49.7538,   4.4493,   2.4519,   4.8996,   1.2222,   0.5722,   0.5293,   0.1788
A36077,1991,  38.9999,   3.8206,   1.7749,   4.8025,   1.2148,   0.4393,   0.4064,   0.1373
A36077,1992,  40.8800,   3.8950,   2.0366,   4.7055,   1.2074,   0.4597,   0.4252,   0.1436
A36077,1993,  41.5532,   3.9273,   1.9043,   4.6084,   1.2000,   0.4824,   0.4462,   0.1508
A36077,1994,  42.1681,   3.8748,   2.2842,   4.5114,   1.1927,   0.4966,   0.4594,   0.1552
A36077,1995,  34.1258,   3.1999,   1.9567,   4.4143,   1.1853,   0.3742,   0.3461,   0.1169
A36077,1996,  51.4313,   4.4327,   2.5369,   4.3173,   1.1779,   0.6003,   0.5553,   0.1876
A36077,1997,  34.4788,   3.3662,   1.7209,   4.2202,   1.1705,   0.3866,   0.3576,   0.1208
A36077,1998,  39.5208,   3.2358,   1.8691,   4.1232,   1.1631,   0.4817,   0.4455,   0.1505
A36077,1999,  37.2190,   2.7635,   1.3939,   4.0261,   1.1557,   0.3923,   0.3629,   0.1226
A36077,2000,  53.4240,   4.7425,   2.6825,   3.9291,   1.1483,   0.6619,   0.6123,   0.2068
A36077,2001,  31.6126,   2.7481,   1.5940,   3.8320,   1.1410,   0.3665,   0.3390,   0.1145
A36077,2002,  48.2030,   3.5447,   2.3292,   3.7350,   1.1336,   0.5764,   0.5332,   0.1801
A36077,2003,  48.7296,   3.3606,   2.3350,   3.6379,   1.1262,   0.5556,   0.5140,   0.1736
A36077,2004,  45.5917,   2.9127,   2.0470,   3.5409,   1.1188,   0.5183,   0.4794,   0.1620
A36077,2005,  46.9053,   2.4721,   1.8085,   3.4438,   1.1114,   0.5153,   0.4766,   0.1610
