seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51127,1984,  44.9882,   2.5914,   1.3104,   8.2006,   0.9819,   0.5249,   0.4855,   0.1640
A51127,1985,  47.9760,   2.7183,   1.3255,   8.0736,   0.9833,   0.5030,   0.4653,   0.1572
A51127,1986,  36.9146,   2.6796,   1.3415,   7.9466,   0.9848,   0.3847,   0.3558,   0.1202
A51127,1987,  42.9153,   2.9747,   1.5638,   7.8196,   0.9862,   0.5252,   0.4858,   0.1641
A51127,1988,  36.8953,   2.3878,   1.1848,   7.6926,   0.9877,   0.4211,   0.3895,   0.1316
A51127,1989,  55.9623,   3.3388,   1.9295,   7.5656,   0.9892,   0.6397,   0.5917,   0.1999
A51127,1990,  42.8232,   2.4113,   1.5446,   7.4386,   0.9906,   0.4901,   0.4533,   0.1532
A51127,1991,  35.8001,   2.1655,   1.1842,   7.3116,   0.9921,   0.3835,   0.3547,   0.1198
A51127,1992,  44.0687,   2.4138,   1.3139,   7.1846,   0.9935,   0.4863,   0.4498,   0.1520
A51127,1993,  43.7657,   2.6997,   1.6485,   7.0576,   0.9950,   0.4988,   0.4614,   0.1559
A51127,1994,  45.4966,   2.3987,   1.6026,   6.9306,   0.9964,   0.4810,   0.4449,   0.1503
A51127,1995,  38.3244,   2.2400,   1.4223,   6.8036,   0.9979,   0.4506,   0.4168,   0.1408
A51127,1996,  56.4822,   3.2297,   1.9450,   6.6766,   0.9993,   0.6099,   0.5641,   0.1906
A51127,1997,  38.0461,   2.2105,   1.3455,   6.5496,   1.0008,   0.4155,   0.3843,   0.1298
A51127,1998,  45.5780,   2.5219,   1.4611,   6.4226,   1.0023,   0.5250,   0.4856,   0.1641
A51127,1999,  51.2595,   2.1049,   1.3252,   6.2956,   1.0037,   0.5405,   0.5000,   0.1689
A51127,2000,  46.4417,   2.5837,   1.4919,   6.1686,   1.0052,   0.5483,   0.5072,   0.1713
A51127,2001,  34.5122,   1.8640,   1.3126,   6.0416,   1.0066,   0.4097,   0.3789,   0.1280
A51127,2002,  40.6003,   1.9030,   1.3195,   5.9146,   1.0081,   0.4456,   0.4122,   0.1393
A51127,2003,  65.7320,   2.8867,   2.3490,   5.7876,   1.0095,   0.7499,   0.6937,   0.2343
A51127,2004,  55.0677,   2.2420,   1.7782,   5.6606,   1.0110,   0.6298,   0.5826,   0.1968
A51127,2005,  41.5183,   1.7840,   1.3910,   5.5336,   1.0124,   0.4525,   0.4185,   0.1414
