seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51171,1984,   1,   1.3575,   0.1406,   0.0590,   0.4441,   0.0591,   0.0123,   0.0114,   0.0038
B51171,1984,   2,   5.1593,   0.1914,   0.0929,   0.4552,   0.0805,   0.0468,   0.0433,   0.0146
B51171,1984,   3,   5.7469,   0.3956,   0.1804,   0.5770,   0.1284,   0.0521,   0.0482,   0.0163
B51171,1984,   4,   4.8905,   0.3994,   0.2471,   0.6874,   0.2748,   0.0887,   0.0820,   0.0277
B51171,1984,   5,   2.5043,   0.2209,   0.1592,   0.6615,   0.2549,   0.0454,   0.0420,   0.0142
B51171,1984,   6,   1.7360,   0.1964,   0.1257,   0.6156,   0.3395,   0.0315,   0.0291,   0.0098
B51171,1984,   7,   4.9815,   0.4016,   0.2019,   0.7275,   0.4246,   0.0452,   0.0418,   0.0141
B51171,1984,   8,   4.9604,   0.4685,   0.2090,   0.6477,   0.2482,   0.0450,   0.0416,   0.0141
B51171,1984,   9,   1.4315,   0.1134,   0.0574,   0.7884,   0.2326,   0.0130,   0.0120,   0.0041
B51171,1984,  10,   3.2808,   0.2117,   0.1015,   0.6187,   0.1649,   0.0297,   0.0275,   0.0093
B51171,1984,  11,   3.6973,   0.1683,   0.0736,   0.3510,   0.1809,   0.0335,   0.0310,   0.0105
B51171,1984,  12,   1.5300,   0.0980,   0.0395,   0.4583,   0.0198,   0.0139,   0.0128,   0.0043
B51171,1985,   1,   1.9455,   0.1597,   0.0629,   0.4355,   0.0590,   0.0176,   0.0163,   0.0055
B51171,1985,   2,   3.1179,   0.1615,   0.0501,   0.4464,   0.0803,   0.0283,   0.0261,   0.0088
B51171,1985,   3,   1.7228,   0.1527,   0.0620,   0.5659,   0.1281,   0.0156,   0.0144,   0.0049
B51171,1985,   4,   0.6764,   0.1010,   0.0764,   0.6742,   0.2741,   0.0123,   0.0113,   0.0038
B51171,1985,   5,   5.9074,   0.6386,   0.3628,   0.6487,   0.2543,   0.1071,   0.0991,   0.0335
B51171,1985,   6,   1.8740,   0.1749,   0.0983,   0.6037,   0.3387,   0.0340,   0.0314,   0.0106
B51171,1985,   7,   4.3541,   0.4274,   0.1771,   0.7135,   0.4235,   0.0395,   0.0365,   0.0123
B51171,1985,   8,   3.3337,   0.3654,   0.1392,   0.6352,   0.2476,   0.0302,   0.0280,   0.0094
B51171,1985,   9,   0.7950,   0.0744,   0.0308,   0.7732,   0.2320,   0.0072,   0.0067,   0.0023
B51171,1985,  10,   5.3712,   0.3219,   0.1288,   0.6068,   0.1645,   0.0487,   0.0450,   0.0152
B51171,1985,  11,  10.1578,   0.3152,   0.1203,   0.3442,   0.1804,   0.0921,   0.0852,   0.0288
B51171,1985,  12,   1.2618,   0.1255,   0.0444,   0.4495,   0.0197,   0.0114,   0.0106,   0.0036
B51171,1986,   1,   1.3132,   0.1313,   0.0580,   0.4270,   0.0588,   0.0119,   0.0110,   0.0037
B51171,1986,   2,   3.4435,   0.4039,   0.1884,   0.4377,   0.0801,   0.0312,   0.0289,   0.0098
B51171,1986,   3,   2.0144,   0.2058,   0.0977,   0.5548,   0.1277,   0.0183,   0.0169,   0.0057
B51171,1986,   4,   2.3559,   0.3406,   0.2517,   0.6610,   0.2734,   0.0427,   0.0395,   0.0133
B51171,1986,   5,   2.4821,   0.2833,   0.1600,   0.6360,   0.2536,   0.0450,   0.0416,   0.0141
B51171,1986,   6,   2.4770,   0.3347,   0.1898,   0.5919,   0.3378,   0.0449,   0.0415,   0.0140
B51171,1986,   7,   3.7901,   0.4588,   0.1989,   0.6995,   0.4224,   0.0344,   0.0318,   0.0107
B51171,1986,   8,   3.6297,   0.4800,   0.2075,   0.6227,   0.2469,   0.0329,   0.0304,   0.0103
B51171,1986,   9,   1.2167,   0.0978,   0.0492,   0.7580,   0.2314,   0.0110,   0.0102,   0.0034
B51171,1986,  10,   1.2870,   0.1281,   0.0618,   0.5949,   0.1641,   0.0117,   0.0108,   0.0036
B51171,1986,  11,   5.4278,   0.4493,   0.1625,   0.3375,   0.1800,   0.0492,   0.0455,   0.0154
B51171,1986,  12,   3.3196,   0.2167,   0.0663,   0.4406,   0.0197,   0.0301,   0.0278,   0.0094
B51171,1987,   1,   3.7427,   0.2260,   0.0739,   0.4184,   0.0587,   0.0339,   0.0314,   0.0106
B51171,1987,   2,   1.9389,   0.1073,   0.0411,   0.4289,   0.0799,   0.0176,   0.0163,   0.0055
B51171,1987,   3,   1.9979,   0.2499,   0.1245,   0.5437,   0.1274,   0.0181,   0.0168,   0.0057
B51171,1987,   4,   6.1846,   0.4507,   0.2445,   0.6477,   0.2727,   0.1121,   0.1037,   0.0350
B51171,1987,   5,   4.0792,   0.5308,   0.3122,   0.6233,   0.2530,   0.0740,   0.0684,   0.0231
B51171,1987,   6,   2.8341,   0.3385,   0.2206,   0.5800,   0.3369,   0.0514,   0.0475,   0.0161
B51171,1987,   7,   1.7614,   0.2082,   0.0931,   0.6855,   0.4213,   0.0160,   0.0148,   0.0050
B51171,1987,   8,   2.2980,   0.2607,   0.1259,   0.6103,   0.2463,   0.0208,   0.0193,   0.0065
B51171,1987,   9,   8.2630,   0.4039,   0.1692,   0.7428,   0.2308,   0.0749,   0.0693,   0.0234
B51171,1987,  10,   1.4205,   0.1305,   0.0595,   0.5830,   0.1637,   0.0129,   0.0119,   0.0040
B51171,1987,  11,   3.1695,   0.1840,   0.0740,   0.3307,   0.1795,   0.0287,   0.0266,   0.0090
B51171,1987,  12,   2.3530,   0.1833,   0.0653,   0.4318,   0.0196,   0.0213,   0.0197,   0.0067
B51171,1988,   1,   2.2477,   0.1210,   0.0368,   0.4099,   0.0585,   0.0204,   0.0188,   0.0064
B51171,1988,   2,   1.1512,   0.1000,   0.0445,   0.4202,   0.0797,   0.0104,   0.0097,   0.0033
B51171,1988,   3,   1.6166,   0.1753,   0.0965,   0.5326,   0.1271,   0.0147,   0.0136,   0.0046
B51171,1988,   4,   2.5118,   0.2950,   0.2139,   0.6345,   0.2720,   0.0455,   0.0421,   0.0142
B51171,1988,   5,   7.3736,   0.6390,   0.3824,   0.6105,   0.2523,   0.1337,   0.1237,   0.0418
B51171,1988,   6,   1.3383,   0.1695,   0.1018,   0.5682,   0.3361,   0.0243,   0.0224,   0.0076
B51171,1988,   7,   3.1380,   0.3220,   0.1254,   0.6715,   0.4202,   0.0284,   0.0263,   0.0089
B51171,1988,   8,   4.0400,   0.3846,   0.1738,   0.5978,   0.2457,   0.0366,   0.0339,   0.0114
B51171,1988,   9,   2.6505,   0.1741,   0.0715,   0.7277,   0.2302,   0.0240,   0.0222,   0.0075
B51171,1988,  10,   0.8872,   0.0795,   0.0367,   0.5711,   0.1632,   0.0080,   0.0074,   0.0025
B51171,1988,  11,   2.7761,   0.1610,   0.0736,   0.3240,   0.1791,   0.0252,   0.0233,   0.0079
B51171,1988,  12,   1.0814,   0.0837,   0.0287,   0.4230,   0.0196,   0.0098,   0.0091,   0.0031
B51171,1989,   1,   1.7716,   0.1255,   0.0753,   0.4013,   0.0584,   0.0161,   0.0149,   0.0050
B51171,1989,   2,   2.0531,   0.1316,   0.0868,   0.4114,   0.0795,   0.0186,   0.0172,   0.0058
B51171,1989,   3,   4.2014,   0.2701,   0.1773,   0.5215,   0.1268,   0.0381,   0.0352,   0.0119
B51171,1989,   4,   1.6623,   0.2178,   0.1822,   0.6213,   0.2713,   0.0301,   0.0279,   0.0094
B51171,1989,   5,   5.8001,   0.4529,   0.3216,   0.5978,   0.2517,   0.1052,   0.0973,   0.0329
B51171,1989,   6,   5.7429,   0.3900,   0.3268,   0.5563,   0.3352,   0.1041,   0.0963,   0.0325
B51171,1989,   7,   6.5751,   0.5069,   0.2822,   0.6575,   0.4192,   0.0596,   0.0551,   0.0186
B51171,1989,   8,   3.6585,   0.3118,   0.1641,   0.5853,   0.2450,   0.0332,   0.0307,   0.0104
B51171,1989,   9,   2.9382,   0.2101,   0.1231,   0.7125,   0.2296,   0.0266,   0.0246,   0.0083
B51171,1989,  10,   3.5625,   0.1884,   0.1207,   0.5592,   0.1628,   0.0323,   0.0299,   0.0101
B51171,1989,  11,   2.6627,   0.1447,   0.1016,   0.3172,   0.1786,   0.0241,   0.0223,   0.0075
B51171,1989,  12,   1.1140,   0.0898,   0.0387,   0.4142,   0.0195,   0.0101,   0.0093,   0.0032
B51171,1990,   1,   2.3785,   0.1332,   0.0796,   0.3928,   0.0582,   0.0216,   0.0199,   0.0067
B51171,1990,   2,   1.8038,   0.1153,   0.0918,   0.4026,   0.0793,   0.0164,   0.0151,   0.0051
B51171,1990,   3,   1.8069,   0.1456,   0.0966,   0.5104,   0.1264,   0.0164,   0.0152,   0.0051
B51171,1990,   4,   2.4371,   0.2464,   0.1869,   0.6081,   0.2706,   0.0442,   0.0409,   0.0138
B51171,1990,   5,   4.7333,   0.3295,   0.2487,   0.5851,   0.2510,   0.0858,   0.0794,   0.0268
B51171,1990,   6,   1.0873,   0.0749,   0.0656,   0.5445,   0.3343,   0.0197,   0.0182,   0.0062
B51171,1990,   7,   7.2373,   0.4160,   0.2805,   0.6435,   0.4181,   0.0656,   0.0607,   0.0205
B51171,1990,   8,   3.6789,   0.3027,   0.1747,   0.5729,   0.2444,   0.0333,   0.0308,   0.0104
B51171,1990,   9,   2.5499,   0.1455,   0.0849,   0.6973,   0.2290,   0.0231,   0.0214,   0.0072
B51171,1990,  10,   6.3693,   0.1851,   0.1285,   0.5473,   0.1624,   0.0577,   0.0534,   0.0180
B51171,1990,  11,   0.9719,   0.0607,   0.0354,   0.3105,   0.1781,   0.0088,   0.0081,   0.0028
B51171,1990,  12,   3.6500,   0.1706,   0.0747,   0.4054,   0.0195,   0.0331,   0.0306,   0.0103
B51171,1991,   1,   3.1393,   0.1635,   0.0681,   0.3843,   0.0581,   0.0285,   0.0263,   0.0089
B51171,1991,   2,   1.4849,   0.1293,   0.0906,   0.3939,   0.0791,   0.0135,   0.0125,   0.0042
B51171,1991,   3,   4.8047,   0.3306,   0.2230,   0.4993,   0.1261,   0.0436,   0.0403,   0.0136
B51171,1991,   4,   2.0334,   0.1559,   0.1216,   0.5948,   0.2699,   0.0369,   0.0341,   0.0115
B51171,1991,   5,   2.4982,   0.2051,   0.1410,   0.5724,   0.2504,   0.0453,   0.0419,   0.0142
B51171,1991,   6,   2.9530,   0.2463,   0.1611,   0.5326,   0.3335,   0.0535,   0.0495,   0.0167
B51171,1991,   7,   3.7028,   0.3293,   0.2257,   0.6295,   0.4170,   0.0336,   0.0310,   0.0105
B51171,1991,   8,   1.8860,   0.1682,   0.0979,   0.5604,   0.2438,   0.0171,   0.0158,   0.0053
B51171,1991,   9,   1.9341,   0.1287,   0.0713,   0.6822,   0.2284,   0.0175,   0.0162,   0.0055
B51171,1991,  10,   0.9808,   0.0723,   0.0489,   0.5353,   0.1620,   0.0089,   0.0082,   0.0028
