seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42027,1984,  50.5190,   5.2826,   2.5973,   7.1315,   1.1140,   0.5907,   0.5464,   0.1846
A42027,1985,  39.3553,   3.7432,   1.7365,   7.0155,   1.1108,   0.4451,   0.4117,   0.1391
A42027,1986,  43.6683,   4.2272,   1.8234,   6.8994,   1.1076,   0.4936,   0.4566,   0.1542
A42027,1987,  38.5193,   4.4213,   2.0345,   6.7834,   1.1044,   0.4523,   0.4184,   0.1413
A42027,1988,  35.2517,   3.3325,   1.5367,   6.6673,   1.1012,   0.3935,   0.3640,   0.1230
A42027,1989,  41.4736,   4.0289,   2.3482,   6.5513,   1.0980,   0.5076,   0.4696,   0.1586
A42027,1990,  49.3661,   4.2988,   2.3134,   6.4352,   1.0948,   0.5696,   0.5269,   0.1780
A42027,1991,  32.5846,   3.3241,   1.6403,   6.3192,   1.0916,   0.3511,   0.3247,   0.1097
A42027,1992,  39.5072,   3.6287,   1.7825,   6.2031,   1.0884,   0.4315,   0.3991,   0.1348
A42027,1993,  48.8449,   4.1924,   1.8331,   6.0871,   1.0852,   0.5675,   0.5249,   0.1773
A42027,1994,  50.3427,   4.0268,   2.0658,   5.9711,   1.0820,   0.5573,   0.5155,   0.1741
A42027,1995,  37.3802,   2.8817,   1.5382,   5.8550,   1.0788,   0.4306,   0.3983,   0.1346
A42027,1996,  59.6252,   4.8277,   2.7206,   5.7390,   1.0756,   0.6616,   0.6120,   0.2068
A42027,1997,  39.2136,   3.0245,   1.4314,   5.6229,   1.0724,   0.4287,   0.3965,   0.1340
A42027,1998,  41.1057,   3.8319,   1.8530,   5.5069,   1.0692,   0.5133,   0.4748,   0.1604
A42027,1999,  41.4516,   3.2180,   1.8289,   5.3908,   1.0660,   0.4603,   0.4258,   0.1438
A42027,2000,  36.9333,   3.3615,   1.9429,   5.2748,   1.0628,   0.4564,   0.4222,   0.1426
A42027,2001,  33.6376,   2.9727,   2.0174,   5.1587,   1.0596,   0.3919,   0.3625,   0.1225
A42027,2002,  44.5767,   3.4680,   2.2496,   5.0427,   1.0564,   0.5537,   0.5121,   0.1730
A42027,2003,  56.3816,   3.6339,   2.5064,   4.9267,   1.0532,   0.6266,   0.5796,   0.1958
A42027,2004,  57.7114,   3.4360,   2.3698,   4.8106,   1.0500,   0.6533,   0.6043,   0.2042
A42027,2005,  40.0824,   2.2731,   1.4653,   4.6945,   1.0468,   0.4229,   0.3912,   0.1322
