seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A36067,1984,   1,   1.9317,   0.2541,   0.1328,   0.4646,   0.0559,   0.0175,   0.0162,   0.0055
A36067,1984,   2,   4.2784,   0.3612,   0.2178,   0.3939,   0.0582,   0.0388,   0.0359,   0.0121
A36067,1984,   3,   3.4941,   0.3545,   0.2434,   0.4909,   0.0998,   0.0317,   0.0293,   0.0099
A36067,1984,   4,   3.9590,   0.4170,   0.3324,   0.4086,   0.1241,   0.0718,   0.0664,   0.0224
A36067,1984,   5,   7.2016,   0.7890,   0.7779,   0.4589,   0.1321,   0.1306,   0.1208,   0.0408
A36067,1984,   6,   2.9753,   0.3616,   0.3818,   0.5808,   0.2700,   0.0539,   0.0499,   0.0169
A36067,1984,   7,   4.1430,   0.4840,   0.3186,   0.5972,   0.3085,   0.0376,   0.0347,   0.0117
A36067,1984,   8,   4.9633,   0.5580,   0.3145,   0.5189,   0.2427,   0.0450,   0.0416,   0.0141
A36067,1984,   9,   3.7115,   0.2998,   0.2276,   0.6075,   0.1383,   0.0336,   0.0311,   0.0105
A36067,1984,  10,   2.6368,   0.2407,   0.1825,   0.4405,   0.1376,   0.0239,   0.0221,   0.0075
A36067,1984,  11,   3.3842,   0.2425,   0.1626,   0.3682,   0.0980,   0.0307,   0.0284,   0.0096
A36067,1984,  12,   4.2319,   0.3246,   0.1846,   0.3225,   0.0471,   0.0384,   0.0355,   0.0120
A36067,1985,   1,   2.4350,   0.3050,   0.1516,   0.4580,   0.0557,   0.0221,   0.0204,   0.0069
A36067,1985,   2,   1.6363,   0.2141,   0.1017,   0.3882,   0.0580,   0.0148,   0.0137,   0.0046
A36067,1985,   3,   3.3070,   0.4262,   0.2943,   0.4839,   0.0994,   0.0300,   0.0277,   0.0094
A36067,1985,   4,   2.1742,   0.3049,   0.3219,   0.4027,   0.1237,   0.0394,   0.0365,   0.0123
A36067,1985,   5,   2.6899,   0.3664,   0.3724,   0.4523,   0.1317,   0.0488,   0.0451,   0.0152
A36067,1985,   6,   4.3587,   0.4435,   0.4275,   0.5725,   0.2690,   0.0790,   0.0731,   0.0247
A36067,1985,   7,   3.0665,   0.4833,   0.3194,   0.5886,   0.3074,   0.0278,   0.0257,   0.0087
A36067,1985,   8,   1.9572,   0.3352,   0.2311,   0.5115,   0.2418,   0.0177,   0.0164,   0.0055
A36067,1985,   9,   5.0252,   0.3853,   0.2317,   0.5988,   0.1379,   0.0456,   0.0421,   0.0142
A36067,1985,  10,   2.9175,   0.3820,   0.2448,   0.4342,   0.1371,   0.0264,   0.0245,   0.0083
A36067,1985,  11,   5.7680,   0.4037,   0.2263,   0.3629,   0.0977,   0.0523,   0.0484,   0.0163
A36067,1985,  12,   2.6322,   0.3329,   0.1621,   0.3179,   0.0469,   0.0239,   0.0221,   0.0075
A36067,1986,   1,   2.3360,   0.2314,   0.1131,   0.4513,   0.0555,   0.0212,   0.0196,   0.0066
A36067,1986,   2,   3.0536,   0.3716,   0.1884,   0.3826,   0.0577,   0.0277,   0.0256,   0.0086
A36067,1986,   3,   2.3765,   0.3106,   0.1876,   0.4769,   0.0991,   0.0215,   0.0199,   0.0067
A36067,1986,   4,   2.5822,   0.3489,   0.3017,   0.3969,   0.1233,   0.0468,   0.0433,   0.0146
A36067,1986,   5,   4.1109,   0.4248,   0.4771,   0.4457,   0.1312,   0.0745,   0.0689,   0.0233
A36067,1986,   6,   4.8632,   0.5627,   0.5630,   0.5642,   0.2681,   0.0882,   0.0816,   0.0276
A36067,1986,   7,   5.5790,   0.7011,   0.4743,   0.5801,   0.3064,   0.0506,   0.0468,   0.0158
A36067,1986,   8,   4.7295,   0.6139,   0.3865,   0.5040,   0.2410,   0.0429,   0.0397,   0.0134
A36067,1986,   9,   2.6582,   0.2947,   0.1895,   0.5901,   0.1374,   0.0241,   0.0223,   0.0075
A36067,1986,  10,   3.5412,   0.3643,   0.2600,   0.4279,   0.1366,   0.0321,   0.0297,   0.0100
A36067,1986,  11,   3.7046,   0.3496,   0.2120,   0.3576,   0.0973,   0.0336,   0.0311,   0.0105
A36067,1986,  12,   2.8433,   0.2117,   0.1018,   0.3132,   0.0468,   0.0258,   0.0238,   0.0081
A36067,1987,   1,   3.8272,   0.4121,   0.1741,   0.4447,   0.0553,   0.0347,   0.0321,   0.0108
A36067,1987,   2,   0.7893,   0.1024,   0.0526,   0.3769,   0.0575,   0.0072,   0.0066,   0.0022
A36067,1987,   3,   1.5895,   0.1785,   0.1058,   0.4698,   0.0987,   0.0144,   0.0133,   0.0045
A36067,1987,   4,   3.8463,   0.4340,   0.3663,   0.3910,   0.1228,   0.0697,   0.0645,   0.0218
A36067,1987,   5,   1.8327,   0.2774,   0.2960,   0.4392,   0.1307,   0.0332,   0.0307,   0.0104
A36067,1987,   6,   3.2618,   0.4109,   0.3907,   0.5559,   0.2671,   0.0591,   0.0547,   0.0185
A36067,1987,   7,   3.3560,   0.4247,   0.2928,   0.5715,   0.3053,   0.0304,   0.0281,   0.0095
