seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51690,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,   3,   0.0071,   0.0001,   0.0000,   0.0160,   0.0008,   0.0001,   0.0001,   0.0000
A51690,1984,   2,   4,   0.1442,   0.0076,   0.0068,   0.0160,   0.0008,   0.0013,   0.0012,   0.0004
A51690,1984,   2,   5,   0.0264,   0.0013,   0.0014,   0.0160,   0.0008,   0.0002,   0.0002,   0.0001
A51690,1984,   2,   6,   0.2181,   0.0106,   0.0126,   0.0160,   0.0008,   0.0020,   0.0018,   0.0006
A51690,1984,   2,   7,   0.0190,   0.0012,   0.0013,   0.0160,   0.0008,   0.0002,   0.0002,   0.0001
A51690,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  11,   0.0118,   0.0009,   0.0009,   0.0160,   0.0008,   0.0001,   0.0001,   0.0000
A51690,1984,   2,  12,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  13,   0.0480,   0.0015,   0.0020,   0.0160,   0.0008,   0.0004,   0.0004,   0.0001
A51690,1984,   2,  14,   2.4853,   0.0380,   0.0697,   0.0160,   0.0008,   0.0225,   0.0208,   0.0070
A51690,1984,   2,  15,   0.0313,   0.0005,   0.0005,   0.0160,   0.0008,   0.0003,   0.0003,   0.0001
A51690,1984,   2,  16,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  17,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  18,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  19,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  20,   0.0256,   0.0005,   0.0007,   0.0160,   0.0008,   0.0002,   0.0002,   0.0001
A51690,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  23,   0.7540,   0.0291,   0.0239,   0.0160,   0.0008,   0.0068,   0.0063,   0.0021
A51690,1984,   2,  24,   1.1710,   0.0230,   0.0162,   0.0160,   0.0008,   0.0106,   0.0098,   0.0033
A51690,1984,   2,  25,   0.0004,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  26,   0.0000,   0.0000,   0.0000,   0.0160,   0.0008,   0.0000,   0.0000,   0.0000
A51690,1984,   2,  27,   0.0116,   0.0003,   0.0002,   0.0160,   0.0008,   0.0001,   0.0001,   0.0000
A51690,1984,   2,  28,   0.6102,   0.0094,   0.0053,   0.0160,   0.0008,   0.0055,   0.0051,   0.0017
A51690,1984,   2,  29,   0.0833,   0.0015,   0.0011,   0.0160,   0.0008,   0.0008,   0.0007,   0.0002
A51690,1984,   3,   1,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,   4,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,   5,   0.1254,   0.0058,   0.0069,   0.0162,   0.0014,   0.0011,   0.0011,   0.0004
A51690,1984,   3,   6,   0.6407,   0.0529,   0.0588,   0.0162,   0.0014,   0.0058,   0.0054,   0.0018
A51690,1984,   3,   7,   0.0942,   0.0059,   0.0048,   0.0162,   0.0014,   0.0009,   0.0008,   0.0003
A51690,1984,   3,   8,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,   9,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  12,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  13,   0.6374,   0.0654,   0.0451,   0.0162,   0.0014,   0.0058,   0.0053,   0.0018
A51690,1984,   3,  14,   0.3736,   0.0253,   0.0177,   0.0162,   0.0014,   0.0034,   0.0031,   0.0011
A51690,1984,   3,  15,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  18,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  19,   0.3124,   0.0253,   0.0266,   0.0162,   0.0014,   0.0028,   0.0026,   0.0009
A51690,1984,   3,  20,   0.0146,   0.0014,   0.0016,   0.0162,   0.0014,   0.0001,   0.0001,   0.0000
A51690,1984,   3,  21,   1.0042,   0.0588,   0.0774,   0.0162,   0.0014,   0.0091,   0.0084,   0.0028
A51690,1984,   3,  22,   0.0281,   0.0014,   0.0019,   0.0162,   0.0014,   0.0003,   0.0002,   0.0001
A51690,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  24,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  25,   0.9885,   0.0490,   0.0530,   0.0162,   0.0014,   0.0090,   0.0083,   0.0028
A51690,1984,   3,  26,   0.5168,   0.0259,   0.0299,   0.0162,   0.0014,   0.0047,   0.0043,   0.0015
A51690,1984,   3,  27,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  28,   0.5552,   0.0244,   0.0300,   0.0162,   0.0014,   0.0050,   0.0047,   0.0016
A51690,1984,   3,  29,   1.4542,   0.0456,   0.0485,   0.0162,   0.0014,   0.0132,   0.0122,   0.0041
A51690,1984,   3,  30,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0162,   0.0014,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   4,   0.3536,   0.0157,   0.0158,   0.0195,   0.0019,   0.0064,   0.0059,   0.0020
A51690,1984,   4,   5,   0.4933,   0.0398,   0.0461,   0.0195,   0.0019,   0.0089,   0.0083,   0.0028
A51690,1984,   4,   6,   0.0002,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,   9,   0.0080,   0.0005,   0.0004,   0.0195,   0.0019,   0.0001,   0.0001,   0.0000
A51690,1984,   4,  10,   1.1505,   0.0579,   0.0430,   0.0195,   0.0019,   0.0209,   0.0193,   0.0065
A51690,1984,   4,  11,   0.0374,   0.0012,   0.0009,   0.0195,   0.0019,   0.0007,   0.0006,   0.0002
A51690,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  13,   0.0154,   0.0006,   0.0006,   0.0195,   0.0019,   0.0003,   0.0003,   0.0001
A51690,1984,   4,  14,   0.1146,   0.0064,   0.0068,   0.0195,   0.0019,   0.0021,   0.0019,   0.0006
A51690,1984,   4,  15,   0.1696,   0.0079,   0.0113,   0.0195,   0.0019,   0.0031,   0.0028,   0.0010
A51690,1984,   4,  16,   0.0566,   0.0024,   0.0040,   0.0195,   0.0019,   0.0010,   0.0009,   0.0003
A51690,1984,   4,  17,   0.0109,   0.0008,   0.0013,   0.0195,   0.0019,   0.0002,   0.0002,   0.0001
A51690,1984,   4,  18,   0.0188,   0.0009,   0.0015,   0.0195,   0.0019,   0.0003,   0.0003,   0.0001
A51690,1984,   4,  19,   0.0022,   0.0001,   0.0001,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  20,   0.0083,   0.0005,   0.0007,   0.0195,   0.0019,   0.0002,   0.0001,   0.0000
A51690,1984,   4,  21,   0.0523,   0.0049,   0.0064,   0.0195,   0.0019,   0.0009,   0.0009,   0.0003
A51690,1984,   4,  22,   0.0863,   0.0117,   0.0122,   0.0195,   0.0019,   0.0016,   0.0014,   0.0005
A51690,1984,   4,  23,   0.3009,   0.0326,   0.0399,   0.0195,   0.0019,   0.0055,   0.0050,   0.0017
A51690,1984,   4,  24,   0.2100,   0.0142,   0.0182,   0.0195,   0.0019,   0.0038,   0.0035,   0.0012
A51690,1984,   4,  25,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0195,   0.0019,   0.0000,   0.0000,   0.0000
A51690,1984,   4,  29,   0.0905,   0.0108,   0.0155,   0.0195,   0.0019,   0.0016,   0.0015,   0.0005
A51690,1984,   4,  30,   0.0038,   0.0005,   0.0008,   0.0195,   0.0019,   0.0001,   0.0001,   0.0000
A51690,1984,   5,   1,   0.0375,   0.0030,   0.0047,   0.0206,   0.0023,   0.0007,   0.0006,   0.0002
A51690,1984,   5,   2,   0.0016,   0.0001,   0.0001,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,   3,   0.2083,   0.0190,   0.0237,   0.0206,   0.0023,   0.0038,   0.0035,   0.0012
A51690,1984,   5,   4,   0.8072,   0.0583,   0.0633,   0.0206,   0.0023,   0.0146,   0.0135,   0.0046
A51690,1984,   5,   5,   0.0011,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,   6,   0.0953,   0.0061,   0.0058,   0.0206,   0.0023,   0.0017,   0.0016,   0.0005
A51690,1984,   5,   7,   0.5845,   0.0378,   0.0331,   0.0206,   0.0023,   0.0106,   0.0098,   0.0033
A51690,1984,   5,   8,   0.2341,   0.0090,   0.0094,   0.0206,   0.0023,   0.0042,   0.0039,   0.0013
A51690,1984,   5,   9,   0.1431,   0.0047,   0.0059,   0.0206,   0.0023,   0.0026,   0.0024,   0.0008
A51690,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  12,   0.0010,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  13,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  14,   0.0011,   0.0001,   0.0001,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  19,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  21,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  22,   0.1178,   0.0097,   0.0228,   0.0206,   0.0023,   0.0021,   0.0020,   0.0007
A51690,1984,   5,  23,   0.1682,   0.0129,   0.0169,   0.0206,   0.0023,   0.0030,   0.0028,   0.0010
A51690,1984,   5,  24,   0.3768,   0.0227,   0.0304,   0.0206,   0.0023,   0.0068,   0.0063,   0.0021
A51690,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  26,   0.0007,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   5,  27,   0.4483,   0.0344,   0.0378,   0.0206,   0.0023,   0.0081,   0.0075,   0.0025
A51690,1984,   5,  28,   1.0920,   0.0787,   0.1013,   0.0206,   0.0023,   0.0198,   0.0183,   0.0062
A51690,1984,   5,  29,   0.6511,   0.0279,   0.0251,   0.0206,   0.0023,   0.0118,   0.0109,   0.0037
A51690,1984,   5,  30,   0.1555,   0.0072,   0.0073,   0.0206,   0.0023,   0.0028,   0.0026,   0.0009
A51690,1984,   5,  31,   0.0000,   0.0000,   0.0000,   0.0206,   0.0023,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   1,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   2,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   3,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   5,   0.0087,   0.0004,   0.0007,   0.0171,   0.0024,   0.0002,   0.0001,   0.0000
A51690,1984,   6,   6,   0.0013,   0.0002,   0.0003,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   7,   0.0074,   0.0005,   0.0008,   0.0171,   0.0024,   0.0001,   0.0001,   0.0000
A51690,1984,   6,   8,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  12,   0.1401,   0.0075,   0.0131,   0.0171,   0.0024,   0.0025,   0.0023,   0.0008
A51690,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  14,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  15,   0.3049,   0.0228,   0.0264,   0.0171,   0.0024,   0.0055,   0.0051,   0.0017
A51690,1984,   6,  16,   0.1983,   0.0221,   0.0290,   0.0171,   0.0024,   0.0036,   0.0033,   0.0011
A51690,1984,   6,  17,   0.0002,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  18,   0.1815,   0.0160,   0.0188,   0.0171,   0.0024,   0.0033,   0.0030,   0.0010
A51690,1984,   6,  19,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  21,   0.0331,   0.0026,   0.0031,   0.0171,   0.0024,   0.0006,   0.0006,   0.0002
A51690,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  23,   0.0046,   0.0005,   0.0006,   0.0171,   0.0024,   0.0001,   0.0001,   0.0000
A51690,1984,   6,  24,   0.0257,   0.0036,   0.0041,   0.0171,   0.0024,   0.0005,   0.0004,   0.0001
A51690,1984,   6,  25,   0.3587,   0.0411,   0.0457,   0.0171,   0.0024,   0.0065,   0.0060,   0.0020
A51690,1984,   6,  26,   0.0000,   0.0000,   0.0000,   0.0171,   0.0024,   0.0000,   0.0000,   0.0000
A51690,1984,   6,  27,   0.0150,   0.0008,   0.0011,   0.0171,   0.0024,   0.0003,   0.0003,   0.0001
A51690,1984,   6,  28,   0.0229,   0.0019,   0.0022,   0.0171,   0.0024,   0.0004,   0.0004,   0.0001
A51690,1984,   6,  29,   0.3662,   0.0268,   0.0294,   0.0171,   0.0024,   0.0066,   0.0061,   0.0021
A51690,1984,   6,  30,   0.0482,   0.0032,   0.0029,   0.0171,   0.0024,   0.0009,   0.0008,   0.0003
A51690,1984,   7,   1,   0.3431,   0.0308,   0.0209,   0.0181,   0.0035,   0.0031,   0.0029,   0.0010
A51690,1984,   7,   2,   0.0070,   0.0006,   0.0004,   0.0181,   0.0035,   0.0001,   0.0001,   0.0000
A51690,1984,   7,   3,   0.1596,   0.0138,   0.0090,   0.0181,   0.0035,   0.0014,   0.0013,   0.0005
A51690,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0181,   0.0035,   0.0000,   0.0000,   0.0000
A51690,1984,   7,   5,   0.6726,   0.0438,   0.0288,   0.0181,   0.0035,   0.0061,   0.0056,   0.0019
A51690,1984,   7,   6,   0.6614,   0.0389,   0.0223,   0.0181,   0.0035,   0.0060,   0.0055,   0.0019
A51690,1984,   7,   7,   0.0607,   0.0032,   0.0016,   0.0181,   0.0035,   0.0006,   0.0005,   0.0002
A51690,1984,   7,   8,   0.0669,   0.0029,   0.0013,   0.0181,   0.0035,   0.0006,   0.0006,   0.0002
A51690,1984,   7,   9,   0.0000,   0.0000,   0.0000,   0.0181,   0.0035,   0.0000,   0.0000,   0.0000
A51690,1984,   7,  10,   0.0061,   0.0004,   0.0002,   0.0181,   0.0035,   0.0001,   0.0001,   0.0000
A51690,1984,   7,  11,   0.5984,   0.0304,   0.0150,   0.0181,   0.0035,   0.0054,   0.0050,   0.0017
A51690,1984,   7,  12,   0.0319,   0.0016,   0.0010,   0.0181,   0.0035,   0.0003,   0.0003,   0.0001
A51690,1984,   7,  13,   0.4119,   0.0315,   0.0272,   0.0181,   0.0035,   0.0037,   0.0035,   0.0012
A51690,1984,   7,  14,   0.0932,   0.0068,   0.0045,   0.0181,   0.0035,   0.0008,   0.0008,   0.0003
A51690,1984,   7,  15,   0.2090,   0.0190,   0.0118,   0.0181,   0.0035,   0.0019,   0.0018,   0.0006
A51690,1984,   7,  16,   0.1882,   0.0117,   0.0058,   0.0181,   0.0035,   0.0017,   0.0016,   0.0005
A51690,1984,   7,  17,   0.2760,   0.0243,   0.0192,   0.0181,   0.0035,   0.0025,   0.0023,   0.0008
A51690,1984,   7,  18,   2.1456,   0.1167,   0.0789,   0.0181,   0.0035,   0.0194,   0.0180,   0.0061
A51690,1984,   7,  19,   0.1103,   0.0037,   0.0018,   0.0181,   0.0035,   0.0010,   0.0009,   0.0003
A51690,1984,   7,  20,   0.0000,   0.0000,   0.0000,   0.0181,   0.0035,   0.0000,   0.0000,   0.0000
A51690,1984,   7,  21,   0.2136,   0.0084,   0.0038,   0.0181,   0.0035,   0.0019,   0.0018,   0.0006
A51690,1984,   7,  22,   0.2885,   0.0114,   0.0051,   0.0181,   0.0035,   0.0026,   0.0024,   0.0008
A51690,1984,   7,  23,   0.2202,   0.0061,   0.0029,   0.0181,   0.0035,   0.0020,   0.0018,   0.0006
A51690,1984,   7,  24,   0.0000,   0.0000,   0.0000,   0.0181,   0.0035,   0.0000,   0.0000,   0.0000
A51690,1984,   7,  25,   0.0448,   0.0033,   0.0022,   0.0181,   0.0035,   0.0004,   0.0004,   0.0001
A51690,1984,   7,  26,   0.3245,   0.0271,   0.0222,   0.0181,   0.0035,   0.0029,   0.0027,   0.0009
A51690,1984,   7,  27,   0.4495,   0.0382,   0.0214,   0.0181,   0.0035,   0.0041,   0.0038,   0.0013
A51690,1984,   7,  28,   0.5677,   0.0414,   0.0291,   0.0181,   0.0035,   0.0051,   0.0048,   0.0016
A51690,1984,   7,  29,   0.0588,   0.0038,   0.0021,   0.0181,   0.0035,   0.0005,   0.0005,   0.0002
A51690,1984,   7,  30,   0.3452,   0.0214,   0.0093,   0.0181,   0.0035,   0.0031,   0.0029,   0.0010
A51690,1984,   7,  31,   0.0000,   0.0000,   0.0000,   0.0181,   0.0035,   0.0000,   0.0000,   0.0000
A51690,1984,   8,   1,   0.0545,   0.0031,   0.0013,   0.0159,   0.0016,   0.0005,   0.0005,   0.0002
A51690,1984,   8,   2,   0.0108,   0.0007,   0.0003,   0.0159,   0.0016,   0.0001,   0.0001,   0.0000
A51690,1984,   8,   3,   0.0065,   0.0004,   0.0002,   0.0159,   0.0016,   0.0001,   0.0001,   0.0000
A51690,1984,   8,   4,   0.0000,   0.0000,   0.0000,   0.0159,   0.0016,   0.0000,   0.0000,   0.0000
A51690,1984,   8,   5,   0.0066,   0.0005,   0.0003,   0.0159,   0.0016,   0.0001,   0.0001,   0.0000
A51690,1984,   8,   6,   0.0329,   0.0029,   0.0026,   0.0159,   0.0016,   0.0003,   0.0003,   0.0001
A51690,1984,   8,   7,   0.0565,   0.0013,   0.0006,   0.0159,   0.0016,   0.0005,   0.0005,   0.0002
A51690,1984,   8,   8,   0.1472,   0.0127,   0.0093,   0.0159,   0.0016,   0.0013,   0.0012,   0.0004
A51690,1984,   8,   9,   0.4824,   0.0368,   0.0236,   0.0159,   0.0016,   0.0044,   0.0040,   0.0014
A51690,1984,   8,  10,   0.1798,   0.0125,   0.0080,   0.0159,   0.0016,   0.0016,   0.0015,   0.0005
A51690,1984,   8,  11,   0.7151,   0.0579,   0.0417,   0.0159,   0.0016,   0.0065,   0.0060,   0.0020
A51690,1984,   8,  12,   1.0840,   0.0660,   0.0447,   0.0159,   0.0016,   0.0098,   0.0091,   0.0031
A51690,1984,   8,  13,   1.2227,   0.0581,   0.0290,   0.0159,   0.0016,   0.0111,   0.0103,   0.0035
A51690,1984,   8,  14,   0.5639,   0.0247,   0.0119,   0.0159,   0.0016,   0.0051,   0.0047,   0.0016
