seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51125,1984,  48.3019,   2.6893,   1.2823,   6.1516,   0.6442,   0.5427,   0.5020,   0.1696
A51125,1985,  47.3930,   2.9937,   1.2295,   6.0786,   0.6453,   0.5098,   0.4716,   0.1593
A51125,1986,  31.9142,   2.6318,   1.1685,   6.0056,   0.6465,   0.3325,   0.3076,   0.1039
A51125,1987,  50.3270,   2.8774,   1.2310,   5.9326,   0.6476,   0.5848,   0.5409,   0.1827
A51125,1988,  32.4386,   2.4009,   1.1458,   5.8596,   0.6488,   0.3886,   0.3595,   0.1214
A51125,1989,  57.5496,   3.2596,   1.9527,   5.7866,   0.6499,   0.6975,   0.6452,   0.2180
A51125,1990,  47.9111,   2.6397,   1.5879,   5.7136,   0.6511,   0.5529,   0.5114,   0.1728
A51125,1991,  40.5094,   2.4227,   1.2314,   5.6406,   0.6522,   0.4444,   0.4111,   0.1389
A51125,1992,  44.5776,   2.5259,   1.2140,   5.5676,   0.6534,   0.5163,   0.4776,   0.1614
A51125,1993,  49.1303,   3.2301,   1.8271,   5.4946,   0.6546,   0.5514,   0.5101,   0.1723
A51125,1994,  45.4596,   2.5822,   1.5070,   5.4216,   0.6557,   0.4806,   0.4446,   0.1502
A51125,1995,  48.3435,   2.9370,   1.7214,   5.3486,   0.6569,   0.5940,   0.5494,   0.1856
A51125,1996,  52.9191,   3.0510,   1.5926,   5.2756,   0.6580,   0.5794,   0.5360,   0.1811
A51125,1997,  39.1422,   2.5308,   1.4110,   5.2026,   0.6592,   0.4172,   0.3859,   0.1304
A51125,1998,  46.6935,   2.7090,   1.3027,   5.1296,   0.6603,   0.5643,   0.5220,   0.1764
A51125,1999,  42.3821,   2.0955,   1.1283,   5.0566,   0.6615,   0.4410,   0.4080,   0.1378
A51125,2000,  38.6025,   2.0720,   1.0429,   4.9836,   0.6626,   0.4727,   0.4373,   0.1477
A51125,2001,  31.8654,   2.0593,   1.2309,   4.9106,   0.6638,   0.3783,   0.3499,   0.1182
A51125,2002,  39.6434,   2.2953,   1.3702,   4.8376,   0.6649,   0.4249,   0.3930,   0.1328
A51125,2003,  68.2557,   2.8682,   1.9685,   4.7646,   0.6661,   0.8055,   0.7451,   0.2517
A51125,2004,  43.7532,   1.8516,   1.2273,   4.6916,   0.6672,   0.5059,   0.4680,   0.1581
A51125,2005,  43.4340,   1.8472,   1.4236,   4.6186,   0.6684,   0.4752,   0.4395,   0.1485
