seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24021,1984,  47.1725,   4.4386,   2.3718,   8.0290,   2.1954,   0.5346,   0.4945,   0.1671
A24021,1985,  36.7437,   3.3072,   1.6030,   7.8889,   2.1968,   0.4053,   0.3749,   0.1266
A24021,1986,  33.1733,   3.5307,   1.9698,   7.7488,   2.1981,   0.3577,   0.3309,   0.1118
A24021,1987,  39.7846,   3.7573,   2.0627,   7.6087,   2.1995,   0.4561,   0.4219,   0.1425
A24021,1988,  35.5613,   3.6440,   1.7814,   7.4686,   2.2009,   0.4308,   0.3985,   0.1346
A24021,1989,  41.0374,   4.0861,   2.6991,   7.3284,   2.2022,   0.5203,   0.4813,   0.1626
A24021,1990,  44.2237,   3.6314,   2.2932,   7.1883,   2.2036,   0.5067,   0.4687,   0.1583
A24021,1991,  33.2562,   3.1672,   1.9135,   7.0482,   2.2050,   0.3527,   0.3263,   0.1102
A24021,1992,  42.9474,   3.7665,   2.2433,   6.9081,   2.2063,   0.4787,   0.4428,   0.1496
A24021,1993,  49.6985,   4.4900,   2.6995,   6.7680,   2.2077,   0.5612,   0.5191,   0.1754
A24021,1994,  45.1678,   4.0797,   2.6839,   6.6279,   2.2090,   0.4923,   0.4553,   0.1538
A24021,1995,  36.7179,   2.7568,   1.8528,   6.4877,   2.2104,   0.4215,   0.3899,   0.1317
A24021,1996,  67.5375,   5.3059,   3.5231,   6.3476,   2.2118,   0.7662,   0.7087,   0.2394
A24021,1997,  33.9230,   3.0082,   1.6563,   6.2075,   2.2131,   0.3588,   0.3319,   0.1121
A24021,1998,  43.4230,   4.1236,   2.2498,   6.0674,   2.2145,   0.5241,   0.4847,   0.1638
A24021,1999,  42.8338,   3.2067,   2.0815,   5.9273,   2.2159,   0.4493,   0.4156,   0.1404
A24021,2000,  42.1955,   3.0148,   1.8392,   5.7872,   2.2172,   0.4926,   0.4557,   0.1540
A24021,2001,  32.6561,   2.4088,   1.9254,   5.6470,   2.2186,   0.3775,   0.3492,   0.1180
A24021,2002,  40.6340,   2.8468,   2.1509,   5.5069,   2.2200,   0.4536,   0.4196,   0.1417
A24021,2003,  61.3659,   3.7349,   3.4238,   5.3668,   2.2213,   0.7136,   0.6601,   0.2230
A24021,2004,  47.2321,   3.0395,   2.8087,   5.2267,   2.2227,   0.5659,   0.5235,   0.1768
A24021,2005,  42.4474,   2.5111,   2.1987,   5.0866,   2.2241,   0.4681,   0.4330,   0.1463
