seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A10003,1984,   1,   1.3674,   0.1357,   0.0760,   0.4192,   0.0730,   0.0124,   0.0115,   0.0039
A10003,1984,   2,   4.3148,   0.2166,   0.1291,   0.4302,   0.0830,   0.0391,   0.0362,   0.0122
A10003,1984,   3,   5.7758,   0.5321,   0.3103,   0.6292,   0.1205,   0.0524,   0.0484,   0.0164
A10003,1984,   4,   4.3309,   0.3281,   0.2430,   0.8068,   0.2586,   0.0785,   0.0726,   0.0245
A10003,1984,   5,   5.7101,   0.4783,   0.5450,   0.9375,   0.2453,   0.1035,   0.0958,   0.0323
A10003,1984,   6,   4.5740,   0.4623,   0.4567,   1.0925,   0.3496,   0.0829,   0.0767,   0.0259
A10003,1984,   7,   7.5380,   0.5880,   0.3382,   0.9970,   0.4027,   0.0683,   0.0632,   0.0214
A10003,1984,   8,   1.9678,   0.2640,   0.1444,   1.2001,   0.2427,   0.0178,   0.0165,   0.0056
A10003,1984,   9,   2.2739,   0.1878,   0.1459,   0.9765,   0.2057,   0.0206,   0.0191,   0.0064
A10003,1984,  10,   3.2855,   0.2257,   0.1957,   0.8104,   0.1553,   0.0298,   0.0275,   0.0093
A10003,1984,  11,   1.9163,   0.1197,   0.0973,   0.3980,   0.1349,   0.0174,   0.0161,   0.0054
A10003,1984,  12,   2.0186,   0.1595,   0.1006,   0.4357,   0.0522,   0.0183,   0.0169,   0.0057
A10003,1985,   1,   1.7753,   0.1676,   0.1104,   0.4104,   0.0725,   0.0161,   0.0149,   0.0050
A10003,1985,   2,   2.2977,   0.1220,   0.0369,   0.4212,   0.0824,   0.0208,   0.0193,   0.0065
A10003,1985,   3,   2.0730,   0.2436,   0.1738,   0.6160,   0.1197,   0.0188,   0.0174,   0.0059
A10003,1985,   4,   0.5390,   0.0700,   0.0754,   0.7898,   0.2569,   0.0098,   0.0090,   0.0031
A10003,1985,   5,   5.1928,   0.4986,   0.4795,   0.9179,   0.2437,   0.0941,   0.0871,   0.0294
A10003,1985,   6,   2.1912,   0.2579,   0.2364,   1.0696,   0.3473,   0.0397,   0.0367,   0.0124
A10003,1985,   7,   6.3832,   0.6740,   0.3874,   0.9761,   0.4001,   0.0579,   0.0535,   0.0181
A10003,1985,   8,   3.4230,   0.3825,   0.2230,   1.1750,   0.2411,   0.0310,   0.0287,   0.0097
A10003,1985,   9,   5.8544,   0.2724,   0.1636,   0.9561,   0.2043,   0.0531,   0.0491,   0.0166
A10003,1985,  10,   2.0819,   0.1033,   0.0663,   0.7934,   0.1543,   0.0189,   0.0175,   0.0059
A10003,1985,  11,   4.4875,   0.2833,   0.1666,   0.3897,   0.1340,   0.0407,   0.0376,   0.0127
A10003,1985,  12,   0.9703,   0.0801,   0.0402,   0.4265,   0.0518,   0.0088,   0.0081,   0.0027
A10003,1986,   1,   4.2809,   0.2403,   0.1400,   0.4016,   0.0720,   0.0388,   0.0359,   0.0121
A10003,1986,   2,   3.3456,   0.3109,   0.1816,   0.4122,   0.0819,   0.0303,   0.0281,   0.0095
A10003,1986,   3,   1.4135,   0.1688,   0.1322,   0.6028,   0.1190,   0.0128,   0.0119,   0.0040
A10003,1986,   4,   2.9956,   0.3002,   0.2582,   0.7729,   0.2552,   0.0543,   0.0502,   0.0170
A10003,1986,   5,   1.4002,   0.1403,   0.1639,   0.8982,   0.2421,   0.0254,   0.0235,   0.0079
A10003,1986,   6,   2.6708,   0.3610,   0.3802,   1.0466,   0.3451,   0.0484,   0.0448,   0.0151
A10003,1986,   7,   3.1690,   0.4684,   0.3219,   0.9552,   0.3975,   0.0287,   0.0266,   0.0090
A10003,1986,   8,   3.8504,   0.4596,   0.2589,   1.1498,   0.2395,   0.0349,   0.0323,   0.0109
A10003,1986,   9,   1.9753,   0.2061,   0.1473,   0.9356,   0.2030,   0.0179,   0.0166,   0.0056
A10003,1986,  10,   3.4224,   0.2835,   0.2221,   0.7764,   0.1533,   0.0310,   0.0287,   0.0097
A10003,1986,  11,   6.3100,   0.3707,   0.2263,   0.3813,   0.1331,   0.0572,   0.0529,   0.0179
A10003,1986,  12,   6.3017,   0.3023,   0.1283,   0.4174,   0.0515,   0.0571,   0.0528,   0.0179
A10003,1987,   1,   4.9088,   0.3593,   0.1421,   0.3928,   0.0715,   0.0445,   0.0412,   0.0139
A10003,1987,   2,   1.5140,   0.1059,   0.0526,   0.4031,   0.0814,   0.0137,   0.0127,   0.0043
A10003,1987,   3,   1.6965,   0.1326,   0.0965,   0.5896,   0.1182,   0.0154,   0.0142,   0.0048
A10003,1987,   4,   3.1608,   0.2853,   0.2135,   0.7560,   0.2536,   0.0573,   0.0530,   0.0179
A10003,1987,   5,   3.7497,   0.5104,   0.4316,   0.8785,   0.2405,   0.0680,   0.0629,   0.0212
A10003,1987,   6,   2.1837,   0.3143,   0.3148,   1.0237,   0.3428,   0.0396,   0.0366,   0.0124
A10003,1987,   7,   4.2476,   0.6058,   0.4439,   0.9343,   0.3949,   0.0385,   0.0356,   0.0120
A10003,1987,   8,   2.5868,   0.4800,   0.4336,   1.1246,   0.2380,   0.0234,   0.0217,   0.0073
A10003,1987,   9,   6.2176,   0.4030,   0.2900,   0.9151,   0.2017,   0.0564,   0.0521,   0.0176
A10003,1987,  10,   2.3568,   0.2097,   0.1627,   0.7594,   0.1523,   0.0214,   0.0198,   0.0067
A10003,1987,  11,   3.8867,   0.1364,   0.0848,   0.3730,   0.1322,   0.0352,   0.0326,   0.0110
A10003,1987,  12,   2.1934,   0.1726,   0.1039,   0.4083,   0.0512,   0.0199,   0.0184,   0.0062
