seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51009,1984,   1,   1.3580,   0.0711,   0.0264,   0.4370,   0.0175,   0.0123,   0.0114,   0.0038
A51009,1984,   2,   5.4425,   0.1193,   0.0678,   0.4586,   0.0230,   0.0493,   0.0456,   0.0154
A51009,1984,   3,   6.0096,   0.3638,   0.1787,   0.5135,   0.0453,   0.0545,   0.0504,   0.0170
A51009,1984,   4,   5.0917,   0.3215,   0.1990,   0.5657,   0.0565,   0.0923,   0.0854,   0.0288
A51009,1984,   5,   4.7752,   0.3093,   0.2108,   0.5693,   0.0665,   0.0866,   0.0801,   0.0271
A51009,1984,   6,   2.0576,   0.2092,   0.1306,   0.5108,   0.0700,   0.0373,   0.0345,   0.0117
A51009,1984,   7,   6.3590,   0.3788,   0.1497,   0.5790,   0.0951,   0.0576,   0.0533,   0.0180
A51009,1984,   8,   8.0472,   0.4684,   0.1828,   0.5608,   0.0638,   0.0729,   0.0675,   0.0228
A51009,1984,   9,   0.7820,   0.0408,   0.0172,   0.6012,   0.0536,   0.0071,   0.0066,   0.0022
A51009,1984,  10,   3.1074,   0.1275,   0.0560,   0.5721,   0.0326,   0.0282,   0.0261,   0.0088
A51009,1984,  11,   3.1483,   0.1178,   0.0491,   0.3707,   0.0298,   0.0285,   0.0264,   0.0089
A51009,1984,  12,   1.9576,   0.1018,   0.0420,   0.3641,   0.0103,   0.0177,   0.0164,   0.0055
A51009,1985,   1,   2.4535,   0.1318,   0.0467,   0.4315,   0.0175,   0.0222,   0.0206,   0.0070
A51009,1985,   2,   3.7098,   0.1344,   0.0462,   0.4529,   0.0230,   0.0336,   0.0311,   0.0105
A51009,1985,   3,   1.5519,   0.1244,   0.0526,   0.5071,   0.0454,   0.0141,   0.0130,   0.0044
A51009,1985,   4,   1.7360,   0.1688,   0.1182,   0.5587,   0.0566,   0.0315,   0.0291,   0.0098
A51009,1985,   5,   6.0935,   0.4964,   0.2609,   0.5622,   0.0666,   0.1105,   0.1022,   0.0345
A51009,1985,   6,   1.1516,   0.1173,   0.0698,   0.5045,   0.0701,   0.0209,   0.0193,   0.0065
A51009,1985,   7,   4.5814,   0.4124,   0.1456,   0.5717,   0.0952,   0.0415,   0.0384,   0.0130
A51009,1985,   8,   9.2403,   0.5755,   0.1978,   0.5538,   0.0638,   0.0838,   0.0775,   0.0262
A51009,1985,   9,   0.1345,   0.0107,   0.0062,   0.5937,   0.0537,   0.0012,   0.0011,   0.0004
A51009,1985,  10,   3.5416,   0.2071,   0.0849,   0.5650,   0.0327,   0.0321,   0.0297,   0.0100
A51009,1985,  11,  11.4021,   0.2379,   0.0856,   0.3661,   0.0299,   0.1034,   0.0956,   0.0323
A51009,1985,  12,   1.1312,   0.0691,   0.0251,   0.3595,   0.0103,   0.0103,   0.0095,   0.0032
A51009,1986,   1,   1.1015,   0.0850,   0.0347,   0.4261,   0.0175,   0.0100,   0.0092,   0.0031
A51009,1986,   2,   2.9359,   0.2632,   0.1175,   0.4472,   0.0231,   0.0266,   0.0246,   0.0083
A51009,1986,   3,   1.4740,   0.1067,   0.0622,   0.5007,   0.0454,   0.0134,   0.0124,   0.0042
A51009,1986,   4,   1.6041,   0.2426,   0.2284,   0.5516,   0.0567,   0.0291,   0.0269,   0.0091
A51009,1986,   5,   2.7529,   0.2591,   0.1415,   0.5551,   0.0667,   0.0499,   0.0462,   0.0156
A51009,1986,   6,   0.6805,   0.0787,   0.0493,   0.4981,   0.0702,   0.0123,   0.0114,   0.0039
A51009,1986,   7,   2.9964,   0.3150,   0.1282,   0.5645,   0.0953,   0.0272,   0.0251,   0.0085
A51009,1986,   8,   4.4913,   0.4157,   0.1519,   0.5468,   0.0639,   0.0407,   0.0377,   0.0127
A51009,1986,   9,   2.1133,   0.1233,   0.0488,   0.5861,   0.0538,   0.0192,   0.0177,   0.0060
A51009,1986,  10,   2.2605,   0.1413,   0.0577,   0.5578,   0.0327,   0.0205,   0.0190,   0.0064
A51009,1986,  11,   3.7973,   0.2304,   0.0834,   0.3614,   0.0299,   0.0344,   0.0318,   0.0108
A51009,1986,  12,   5.4933,   0.2333,   0.0622,   0.3550,   0.0103,   0.0498,   0.0461,   0.0156
A51009,1987,   1,   4.6771,   0.2003,   0.0596,   0.4206,   0.0175,   0.0424,   0.0392,   0.0132
A51009,1987,   2,   2.3900,   0.0927,   0.0301,   0.4414,   0.0231,   0.0217,   0.0200,   0.0068
A51009,1987,   3,   4.1514,   0.2739,   0.1323,   0.4942,   0.0455,   0.0376,   0.0348,   0.0118
A51009,1987,   4,   9.6665,   0.3545,   0.1936,   0.5445,   0.0568,   0.1752,   0.1621,   0.0548
A51009,1987,   5,   2.3950,   0.3148,   0.1914,   0.5479,   0.0668,   0.0434,   0.0402,   0.0136
A51009,1987,   6,   1.9216,   0.2073,   0.1129,   0.4917,   0.0703,   0.0348,   0.0322,   0.0109
A51009,1987,   7,   3.4484,   0.2731,   0.1138,   0.5573,   0.0954,   0.0313,   0.0289,   0.0098
A51009,1987,   8,   1.5156,   0.1723,   0.0866,   0.5398,   0.0640,   0.0137,   0.0127,   0.0043
A51009,1987,   9,  10.9076,   0.2932,   0.1128,   0.5786,   0.0538,   0.0989,   0.0915,   0.0309
A51009,1987,  10,   0.9483,   0.0771,   0.0349,   0.5507,   0.0328,   0.0086,   0.0080,   0.0027
A51009,1987,  11,   4.0776,   0.1676,   0.0688,   0.3568,   0.0299,   0.0370,   0.0342,   0.0116
A51009,1987,  12,   2.7538,   0.1428,   0.0498,   0.3504,   0.0104,   0.0250,   0.0231,   0.0078
A51009,1988,   1,   2.1360,   0.1017,   0.0297,   0.4151,   0.0175,   0.0194,   0.0179,   0.0061
A51009,1988,   2,   1.3233,   0.0924,   0.0449,   0.4357,   0.0231,   0.0120,   0.0111,   0.0037
A51009,1988,   3,   1.5366,   0.1175,   0.0679,   0.4878,   0.0455,   0.0139,   0.0129,   0.0044
A51009,1988,   4,   2.7096,   0.2223,   0.1278,   0.5374,   0.0568,   0.0491,   0.0454,   0.0154
A51009,1988,   5,   6.1229,   0.5219,   0.3119,   0.5408,   0.0668,   0.1110,   0.1027,   0.0347
A51009,1988,   6,   1.7718,   0.1811,   0.1066,   0.4853,   0.0704,   0.0321,   0.0297,   0.0100
A51009,1988,   7,   3.7983,   0.2833,   0.1101,   0.5500,   0.0955,   0.0344,   0.0318,   0.0108
A51009,1988,   8,   3.8855,   0.2509,   0.1068,   0.5328,   0.0641,   0.0352,   0.0326,   0.0110
