seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51169,1984,   1,   2.0799,   0.1551,   0.0651,   0.4310,   0.0134,   0.0189,   0.0174,   0.0059
A51169,1984,   2,   4.6238,   0.1844,   0.1035,   0.4368,   0.0223,   0.0419,   0.0388,   0.0131
A51169,1984,   3,   3.5815,   0.3879,   0.2475,   0.4677,   0.0334,   0.0325,   0.0300,   0.0101
A51169,1984,   4,   3.2783,   0.2573,   0.1882,   0.5850,   0.0588,   0.0594,   0.0550,   0.0186
A51169,1984,   5,   7.8291,   0.4100,   0.3089,   0.6408,   0.0487,   0.1419,   0.1313,   0.0444
A51169,1984,   6,   4.0897,   0.3543,   0.2632,   0.5467,   0.0691,   0.0741,   0.0686,   0.0232
A51169,1984,   7,   4.9387,   0.3552,   0.1666,   0.5661,   0.0800,   0.0448,   0.0414,   0.0140
A51169,1984,   8,   2.2198,   0.2147,   0.1008,   0.5983,   0.0527,   0.0201,   0.0186,   0.0063
A51169,1984,   9,   1.2947,   0.0985,   0.0558,   0.5654,   0.0358,   0.0117,   0.0109,   0.0037
A51169,1984,  10,   3.0008,   0.1358,   0.0752,   0.5691,   0.0279,   0.0272,   0.0252,   0.0085
A51169,1984,  11,   3.8077,   0.1618,   0.0804,   0.4065,   0.0297,   0.0345,   0.0319,   0.0108
A51169,1984,  12,   2.3231,   0.1269,   0.0634,   0.4028,   0.0094,   0.0211,   0.0195,   0.0066
A51169,1985,   1,   2.9523,   0.1483,   0.0612,   0.4262,   0.0134,   0.0268,   0.0248,   0.0084
A51169,1985,   2,   4.2127,   0.1768,   0.0650,   0.4320,   0.0223,   0.0382,   0.0353,   0.0119
A51169,1985,   3,   1.7013,   0.1560,   0.0826,   0.4626,   0.0333,   0.0154,   0.0143,   0.0048
A51169,1985,   4,   2.6127,   0.1921,   0.1294,   0.5785,   0.0587,   0.0474,   0.0438,   0.0148
