seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51197,1984,   1,   1.3778,   0.0781,   0.0334,   0.3997,   0.0226,   0.0125,   0.0116,   0.0039
B51197,1984,   2,   5.4837,   0.1188,   0.0836,   0.4355,   0.0309,   0.0497,   0.0460,   0.0155
B51197,1984,   3,   3.4845,   0.2692,   0.1829,   0.3939,   0.0566,   0.0316,   0.0292,   0.0099
B51197,1984,   4,   4.7968,   0.2649,   0.1747,   0.5012,   0.0730,   0.0870,   0.0804,   0.0272
B51197,1984,   5,   5.1724,   0.2327,   0.1852,   0.4563,   0.0686,   0.0938,   0.0867,   0.0293
B51197,1984,   6,   3.2859,   0.2358,   0.1635,   0.3802,   0.0884,   0.0596,   0.0551,   0.0186
B51197,1984,   7,   5.0417,   0.3207,   0.1378,   0.4827,   0.1335,   0.0457,   0.0423,   0.0143
B51197,1984,   8,   3.2225,   0.1820,   0.0784,   0.4182,   0.0607,   0.0292,   0.0270,   0.0091
B51197,1984,   9,   0.5981,   0.0343,   0.0185,   0.4381,   0.0502,   0.0054,   0.0050,   0.0017
B51197,1984,  10,   2.7657,   0.1119,   0.0623,   0.4449,   0.0393,   0.0251,   0.0232,   0.0078
B51197,1984,  11,   2.9138,   0.0952,   0.0522,   0.3742,   0.0464,   0.0264,   0.0244,   0.0083
B51197,1984,  12,   1.5308,   0.0632,   0.0335,   0.4478,   0.0170,   0.0139,   0.0128,   0.0043
B51197,1985,   1,   2.1642,   0.0742,   0.0362,   0.3959,   0.0227,   0.0196,   0.0181,   0.0061
B51197,1985,   2,   3.7646,   0.1351,   0.0738,   0.4314,   0.0310,   0.0341,   0.0316,   0.0107
B51197,1985,   3,   1.5122,   0.1153,   0.0606,   0.3902,   0.0567,   0.0137,   0.0127,   0.0043
B51197,1985,   4,   1.8562,   0.1501,   0.1106,   0.4964,   0.0732,   0.0337,   0.0311,   0.0105
B51197,1985,   5,   3.7702,   0.2778,   0.1630,   0.4520,   0.0688,   0.0684,   0.0632,   0.0214
B51197,1985,   6,   2.0474,   0.1604,   0.1007,   0.3766,   0.0887,   0.0371,   0.0343,   0.0116
B51197,1985,   7,   3.9337,   0.3002,   0.1158,   0.4781,   0.1339,   0.0357,   0.0330,   0.0111
B51197,1985,   8,   6.9654,   0.3613,   0.1189,   0.4142,   0.0609,   0.0631,   0.0584,   0.0197
B51197,1985,   9,   0.5103,   0.0323,   0.0200,   0.4339,   0.0503,   0.0046,   0.0043,   0.0014
B51197,1985,  10,   3.4480,   0.1922,   0.0794,   0.4407,   0.0394,   0.0313,   0.0289,   0.0098
B51197,1985,  11,   7.9255,   0.2026,   0.0865,   0.3707,   0.0465,   0.0718,   0.0665,   0.0225
B51197,1985,  12,   1.0056,   0.0500,   0.0222,   0.4436,   0.0170,   0.0091,   0.0084,   0.0028
B51197,1986,   1,   1.2943,   0.0726,   0.0340,   0.3921,   0.0228,   0.0117,   0.0109,   0.0037
B51197,1986,   2,   2.6246,   0.1746,   0.1083,   0.4272,   0.0311,   0.0238,   0.0220,   0.0074
B51197,1986,   3,   1.9820,   0.0934,   0.0514,   0.3864,   0.0569,   0.0180,   0.0166,   0.0056
B51197,1986,   4,   1.2754,   0.1182,   0.1072,   0.4917,   0.0735,   0.0231,   0.0214,   0.0072
B51197,1986,   5,   5.2264,   0.3880,   0.2435,   0.4476,   0.0690,   0.0948,   0.0876,   0.0296
B51197,1986,   6,   1.0928,   0.1243,   0.0766,   0.3730,   0.0889,   0.0198,   0.0183,   0.0062
B51197,1986,   7,   2.4999,   0.2135,   0.1056,   0.4735,   0.1343,   0.0227,   0.0210,   0.0071
B51197,1986,   8,   4.1958,   0.3503,   0.1331,   0.4103,   0.0611,   0.0380,   0.0352,   0.0119
B51197,1986,   9,   3.2238,   0.1378,   0.0553,   0.4298,   0.0504,   0.0292,   0.0270,   0.0091
B51197,1986,  10,   2.3979,   0.1423,   0.0709,   0.4365,   0.0395,   0.0217,   0.0201,   0.0068
B51197,1986,  11,   4.0148,   0.2114,   0.0936,   0.3671,   0.0467,   0.0364,   0.0337,   0.0114
B51197,1986,  12,   4.9112,   0.1680,   0.0545,   0.4393,   0.0171,   0.0445,   0.0412,   0.0139
B51197,1987,   1,   3.6070,   0.1239,   0.0491,   0.3883,   0.0228,   0.0327,   0.0302,   0.0102
B51197,1987,   2,   4.3204,   0.1322,   0.0475,   0.4231,   0.0312,   0.0392,   0.0362,   0.0122
B51197,1987,   3,   4.6938,   0.2976,   0.1627,   0.3827,   0.0571,   0.0425,   0.0394,   0.0133
B51197,1987,   4,   7.9293,   0.3977,   0.2742,   0.4869,   0.0737,   0.1438,   0.1330,   0.0449
B51197,1987,   5,   2.2764,   0.1761,   0.1067,   0.4433,   0.0692,   0.0413,   0.0382,   0.0129
B51197,1987,   6,   2.3416,   0.1850,   0.1124,   0.3694,   0.0892,   0.0425,   0.0393,   0.0133
B51197,1987,   7,   3.5437,   0.1817,   0.0693,   0.4689,   0.1347,   0.0321,   0.0297,   0.0100
B51197,1987,   8,   1.2544,   0.1114,   0.0485,   0.4063,   0.0613,   0.0114,   0.0105,   0.0036
B51197,1987,   9,   5.5954,   0.2298,   0.1107,   0.4256,   0.0506,   0.0507,   0.0469,   0.0159
B51197,1987,  10,   1.1972,   0.0717,   0.0365,   0.4322,   0.0396,   0.0109,   0.0100,   0.0034
B51197,1987,  11,   4.1659,   0.1266,   0.0620,   0.3636,   0.0468,   0.0378,   0.0349,   0.0118
B51197,1987,  12,   3.0502,   0.1132,   0.0496,   0.4351,   0.0171,   0.0276,   0.0256,   0.0086
B51197,1988,   1,   2.2429,   0.0922,   0.0343,   0.3845,   0.0229,   0.0203,   0.0188,   0.0064
B51197,1988,   2,   1.7093,   0.0755,   0.0447,   0.4190,   0.0313,   0.0155,   0.0143,   0.0048
B51197,1988,   3,   0.8786,   0.0608,   0.0440,   0.3789,   0.0572,   0.0080,   0.0074,   0.0025
B51197,1988,   4,   2.9559,   0.1640,   0.1053,   0.4822,   0.0739,   0.0536,   0.0496,   0.0167
B51197,1988,   5,   2.8442,   0.2161,   0.1396,   0.4390,   0.0694,   0.0516,   0.0477,   0.0161
B51197,1988,   6,   2.0275,   0.1815,   0.1029,   0.3658,   0.0894,   0.0368,   0.0340,   0.0115
B51197,1988,   7,   4.2731,   0.2907,   0.1124,   0.4643,   0.1351,   0.0387,   0.0358,   0.0121
B51197,1988,   8,   3.0537,   0.2440,   0.1012,   0.4023,   0.0614,   0.0277,   0.0256,   0.0087
