seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51063,1984,  39.0848,   2.0510,   1.3035,   7.1279,   0.8075,   0.4660,   0.4310,   0.1456
A51063,1985,  46.2573,   2.5083,   1.2086,   7.0408,   0.8091,   0.5067,   0.4687,   0.1584
A51063,1986,  36.8901,   2.5399,   1.2782,   6.9536,   0.8107,   0.3902,   0.3609,   0.1219
A51063,1987,  51.2211,   2.5541,   1.3483,   6.8665,   0.8123,   0.6170,   0.5708,   0.1928
A51063,1988,  32.0556,   1.9717,   1.0075,   6.7794,   0.8139,   0.3658,   0.3384,   0.1143
A51063,1989,  57.4338,   3.1092,   1.9184,   6.6923,   0.8156,   0.6762,   0.6255,   0.2113
A51063,1990,  48.1629,   2.1813,   1.5539,   6.6051,   0.8172,   0.5230,   0.4838,   0.1634
A51063,1991,  38.3945,   1.9740,   1.1020,   6.5180,   0.8188,   0.4399,   0.4070,   0.1375
A51063,1992,  49.4102,   2.3699,   1.2874,   6.4308,   0.8204,   0.6125,   0.5665,   0.1914
A51063,1993,  47.3082,   2.4751,   1.2872,   6.3437,   0.8220,   0.5181,   0.4792,   0.1619
A51063,1994,  46.1613,   2.2916,   1.6233,   6.2565,   0.8236,   0.4914,   0.4546,   0.1536
A51063,1995,  42.4139,   2.1513,   1.3739,   6.1694,   0.8252,   0.5059,   0.4680,   0.1581
A51063,1996,  55.2801,   2.9237,   1.7617,   6.0823,   0.8269,   0.6288,   0.5816,   0.1965
A51063,1997,  32.6237,   1.9131,   1.0843,   5.9951,   0.8285,   0.3861,   0.3571,   0.1207
A51063,1998,  46.9297,   2.2873,   1.5136,   5.9080,   0.8301,   0.5584,   0.5165,   0.1745
A51063,1999,  37.8276,   1.9039,   1.1329,   5.8209,   0.8317,   0.4184,   0.3870,   0.1307
A51063,2000,  35.1288,   1.9922,   1.3856,   5.7337,   0.8333,   0.4272,   0.3951,   0.1335
A51063,2001,  35.4468,   1.8873,   1.3292,   5.6466,   0.8349,   0.4308,   0.3985,   0.1346
A51063,2002,  41.1343,   1.7098,   1.1247,   5.5595,   0.8365,   0.4447,   0.4114,   0.1390
A51063,2003,  58.7619,   2.3702,   1.8060,   5.4723,   0.8382,   0.7019,   0.6493,   0.2194
A51063,2004,  50.5840,   1.8247,   1.2973,   5.3852,   0.8398,   0.6012,   0.5561,   0.1879
A51063,2005,  39.1338,   1.6746,   1.2258,   5.2980,   0.8414,   0.4280,   0.3959,   0.1338
