seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51083,1984,  46.4713,   2.4877,   1.2259,   6.0286,   0.5592,   0.5277,   0.4882,   0.1649
A51083,1985,  44.0240,   2.2943,   0.9762,   5.9686,   0.5658,   0.4588,   0.4244,   0.1434
A51083,1986,  32.3507,   2.4397,   1.1866,   5.9086,   0.5723,   0.3363,   0.3111,   0.1051
A51083,1987,  46.8977,   2.4341,   1.1116,   5.8485,   0.5788,   0.5338,   0.4938,   0.1668
A51083,1988,  39.4605,   2.5964,   1.2054,   5.7885,   0.5853,   0.4520,   0.4181,   0.1412
A51083,1989,  55.8077,   3.3577,   1.9976,   5.7285,   0.5919,   0.6660,   0.6160,   0.2081
A51083,1990,  48.1796,   2.4321,   1.5703,   5.6684,   0.5984,   0.5591,   0.5172,   0.1747
A51083,1991,  36.0668,   2.0763,   1.1292,   5.6084,   0.6049,   0.3979,   0.3681,   0.1244
A51083,1992,  42.6840,   2.2785,   1.2348,   5.5484,   0.6114,   0.4798,   0.4438,   0.1499
A51083,1993,  48.5683,   2.5962,   1.5182,   5.4883,   0.6180,   0.5449,   0.5040,   0.1703
A51083,1994,  42.0980,   2.3788,   1.4624,   5.4283,   0.6245,   0.4538,   0.4198,   0.1418
A51083,1995,  52.4104,   2.7931,   1.7138,   5.3683,   0.6310,   0.6521,   0.6032,   0.2038
A51083,1996,  55.0542,   2.8978,   1.7690,   5.3082,   0.6376,   0.5818,   0.5381,   0.1818
A51083,1997,  41.0328,   2.6116,   1.5462,   5.2482,   0.6441,   0.4637,   0.4289,   0.1449
A51083,1998,  44.8690,   2.4393,   1.3423,   5.1881,   0.6506,   0.5191,   0.4802,   0.1622
A51083,1999,  43.1666,   2.2164,   1.3012,   5.1281,   0.6571,   0.4588,   0.4244,   0.1434
A51083,2000,  42.0209,   2.6343,   1.5313,   5.0681,   0.6637,   0.5283,   0.4886,   0.1651
A51083,2001,  35.3529,   2.1317,   1.3976,   5.0080,   0.6702,   0.4325,   0.4001,   0.1352
A51083,2002,  45.3216,   2.0281,   1.2335,   4.9480,   0.6767,   0.4798,   0.4438,   0.1499
A51083,2003,  66.3316,   2.9180,   2.1281,   4.8879,   0.6832,   0.8009,   0.7408,   0.2503
A51083,2004,  46.7544,   2.2089,   1.6047,   4.8279,   0.6898,   0.5376,   0.4973,   0.1680
A51083,2005,  37.9044,   1.6413,   1.2221,   4.7679,   0.6963,   0.4198,   0.3883,   0.1312
