seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51620,1984,  45.5455,   2.2749,   1.5489,   7.2250,   1.0030,   0.5239,   0.4846,   0.1637
A51620,1985,  49.4076,   2.2993,   1.7085,   7.1227,   1.0088,   0.5355,   0.4953,   0.1673
A51620,1986,  34.0609,   2.2329,   1.6958,   7.0205,   1.0146,   0.3633,   0.3361,   0.1135
A51620,1987,  49.5084,   2.7947,   2.0469,   6.9183,   1.0204,   0.5560,   0.5143,   0.1737
A51620,1988,  43.4277,   2.6408,   1.8199,   6.8160,   1.0262,   0.5146,   0.4760,   0.1608
A51620,1989,  60.2505,   3.1508,   2.4312,   6.7138,   1.0319,   0.7150,   0.6613,   0.2234
A51620,1990,  40.5301,   2.1667,   2.0689,   6.6115,   1.0377,   0.4616,   0.4270,   0.1443
A51620,1991,  42.4053,   2.2740,   1.7026,   6.5093,   1.0435,   0.4612,   0.4266,   0.1441
A51620,1992,  52.6990,   2.5544,   2.0612,   6.4071,   1.0493,   0.5713,   0.5285,   0.1785
A51620,1993,  42.0122,   2.4498,   2.4810,   6.3049,   1.0551,   0.4964,   0.4591,   0.1551
A51620,1994,  47.7511,   2.3317,   2.1146,   6.2026,   1.0609,   0.4970,   0.4598,   0.1553
A51620,1995,  40.8596,   2.1355,   1.8605,   6.1003,   1.0667,   0.4776,   0.4417,   0.1492
A51620,1996,  63.8824,   3.1242,   3.0669,   5.9981,   1.0725,   0.7173,   0.6635,   0.2241
A51620,1997,  41.0896,   2.2300,   2.0179,   5.8959,   1.0783,   0.4477,   0.4141,   0.1399
A51620,1998,  52.8754,   2.5351,   2.1115,   5.7936,   1.0841,   0.5667,   0.5242,   0.1771
A51620,1999,  70.6748,   1.9617,   1.6129,   5.6914,   1.0899,   0.7138,   0.6603,   0.2231
A51620,2000,  48.2165,   2.3304,   2.0094,   5.5891,   1.0957,   0.5774,   0.5341,   0.1804
A51620,2001,  34.0811,   1.7831,   1.8342,   5.4869,   1.1014,   0.4213,   0.3897,   0.1316
A51620,2002,  48.7208,   2.1144,   2.0803,   5.3847,   1.1072,   0.5205,   0.4815,   0.1627
A51620,2003,  63.0260,   2.5040,   3.0555,   5.2824,   1.1130,   0.7300,   0.6753,   0.2281
A51620,2004,  54.9516,   2.0437,   2.5634,   5.1802,   1.1188,   0.6303,   0.5830,   0.1970
A51620,2005,  46.2597,   1.8123,   2.0933,   5.0779,   1.1246,   0.5062,   0.4683,   0.1582
