seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37171,1984,  42.2280,   2.3627,   1.5515,   4.5875,   1.8015,   0.4901,   0.4533,   0.1531
A37171,1985,  53.7904,   2.7764,   1.5882,   4.5504,   1.8103,   0.6053,   0.5599,   0.1892
A37171,1986,  37.9261,   2.7153,   1.6458,   4.5133,   1.8192,   0.3926,   0.3631,   0.1227
A37171,1987,  56.1501,   2.6738,   1.5267,   4.4761,   1.8280,   0.6483,   0.5997,   0.2026
A37171,1988,  35.2516,   2.1460,   1.2917,   4.4390,   1.8368,   0.3909,   0.3616,   0.1221
A37171,1989,  61.5856,   3.4578,   2.4217,   4.4019,   1.8456,   0.7242,   0.6699,   0.2263
A37171,1990,  52.1611,   2.3167,   1.8587,   4.3647,   1.8545,   0.5696,   0.5269,   0.1780
A37171,1991,  48.4358,   2.7191,   1.6469,   4.3276,   1.8633,   0.5652,   0.5228,   0.1766
A37171,1992,  55.3584,   2.5912,   1.6886,   4.2905,   1.8721,   0.6705,   0.6202,   0.2095
A37171,1993,  50.5164,   2.5915,   1.5023,   4.2534,   1.8809,   0.5475,   0.5064,   0.1711
A37171,1994,  53.7834,   2.6216,   2.0369,   4.2163,   1.8898,   0.5725,   0.5295,   0.1789
A37171,1995,  45.8513,   2.4660,   1.7755,   4.1791,   1.8986,   0.5351,   0.4950,   0.1672
A37171,1996,  61.4943,   3.5309,   2.4036,   4.1420,   1.9074,   0.6936,   0.6416,   0.2168
A37171,1997,  39.5003,   2.3636,   1.4804,   4.1049,   1.9162,   0.4632,   0.4284,   0.1447
A37171,1998,  50.8141,   2.7418,   1.8723,   4.0678,   1.9251,   0.6014,   0.5563,   0.1879
A37171,1999,  42.0237,   2.3253,   1.5724,   4.0306,   1.9339,   0.4653,   0.4304,   0.1454
A37171,2000,  36.6661,   2.2513,   1.5416,   3.9935,   1.9427,   0.4391,   0.4062,   0.1372
A37171,2001,  39.3412,   2.2209,   1.8013,   3.9564,   1.9515,   0.4642,   0.4294,   0.1451
A37171,2002,  43.7590,   2.0226,   1.4280,   3.9192,   1.9604,   0.4597,   0.4253,   0.1437
A37171,2003,  68.6148,   3.1072,   2.5579,   3.8821,   1.9692,   0.8301,   0.7679,   0.2594
A37171,2004,  50.3819,   2.0615,   1.7455,   3.8450,   1.9780,   0.5847,   0.5408,   0.1827
A37171,2005,  46.4581,   1.9895,   1.5669,   3.8079,   1.9868,   0.4998,   0.4623,   0.1562
