seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51680,1984,   1,   1.7401,   0.1022,   0.0624,   0.4324,   0.0311,   0.0158,   0.0146,   0.0049
A51680,1984,   2,   5.0060,   0.1329,   0.1058,   0.4583,   0.0283,   0.0454,   0.0420,   0.0142
A51680,1984,   3,   6.4147,   0.3936,   0.2658,   0.5270,   0.0644,   0.0581,   0.0538,   0.0182
A51680,1984,   4,   4.5261,   0.2902,   0.2358,   0.6228,   0.0777,   0.0821,   0.0759,   0.0256
A51680,1984,   5,   4.3260,   0.2849,   0.2617,   0.6566,   0.0888,   0.0784,   0.0725,   0.0245
A51680,1984,   6,   2.5671,   0.2474,   0.2015,   0.5977,   0.0966,   0.0465,   0.0430,   0.0145
A51680,1984,   7,   8.3336,   0.5035,   0.2574,   0.6717,   0.1128,   0.0755,   0.0699,   0.0236
A51680,1984,   8,   5.7711,   0.3666,   0.1908,   0.6337,   0.0659,   0.0523,   0.0484,   0.0163
A51680,1984,   9,   1.0265,   0.0526,   0.0291,   0.6808,   0.0641,   0.0093,   0.0086,   0.0029
A51680,1984,  10,   2.6472,   0.1225,   0.0735,   0.6243,   0.0489,   0.0240,   0.0222,   0.0075
A51680,1984,  11,   2.4760,   0.1118,   0.0648,   0.3525,   0.0372,   0.0224,   0.0208,   0.0070
A51680,1984,  12,   1.8726,   0.0921,   0.0504,   0.3525,   0.0204,   0.0170,   0.0157,   0.0053
A51680,1985,   1,   2.4684,   0.1340,   0.0659,   0.4266,   0.0311,   0.0224,   0.0207,   0.0070
A51680,1985,   2,   3.7066,   0.1391,   0.0666,   0.4521,   0.0282,   0.0336,   0.0311,   0.0105
A51680,1985,   3,   0.9983,   0.0939,   0.0524,   0.5199,   0.0644,   0.0090,   0.0084,   0.0028
A51680,1985,   4,   1.3386,   0.1156,   0.1067,   0.6144,   0.0776,   0.0243,   0.0224,   0.0076
A51680,1985,   5,   6.7096,   0.5591,   0.3983,   0.6477,   0.0888,   0.1216,   0.1125,   0.0380
A51680,1985,   6,   1.4081,   0.1447,   0.1174,   0.5896,   0.0966,   0.0255,   0.0236,   0.0080
A51680,1985,   7,   3.7429,   0.3284,   0.1538,   0.6626,   0.1128,   0.0339,   0.0314,   0.0106
A51680,1985,   8,   9.1532,   0.5462,   0.2438,   0.6251,   0.0659,   0.0830,   0.0767,   0.0259
A51680,1985,   9,   0.1224,   0.0107,   0.0085,   0.6716,   0.0641,   0.0011,   0.0010,   0.0003
