seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A24009,1984,  43.9522,   3.0250,   1.5000,  10.1396,   0.9460,   0.5127,   0.4743,   0.1602
A24009,1985,  44.1969,   2.9997,   1.3615,   9.9650,   0.9445,   0.4694,   0.4342,   0.1467
A24009,1986,  38.9527,   3.0390,   1.4102,   9.7904,   0.9431,   0.3979,   0.3680,   0.1243
A24009,1987,  37.7423,   2.8133,   1.3413,   9.6158,   0.9417,   0.4359,   0.4032,   0.1362
A24009,1988,  37.0378,   2.4367,   1.1957,   9.4412,   0.9403,   0.4012,   0.3711,   0.1254
A24009,1989,  55.0976,   3.9924,   2.3124,   9.2667,   0.9388,   0.6813,   0.6302,   0.2129
A24009,1990,  49.3018,   3.2283,   1.8427,   9.0921,   0.9374,   0.6002,   0.5552,   0.1876
A24009,1991,  34.6822,   2.4611,   1.3220,   8.9175,   0.9360,   0.3693,   0.3416,   0.1154
A24009,1992,  44.1842,   2.7753,   1.4715,   8.7429,   0.9346,   0.4736,   0.4380,   0.1480
A24009,1993,  43.8966,   3.1871,   1.8078,   8.5683,   0.9331,   0.4929,   0.4559,   0.1540
A24009,1994,  51.6762,   3.5616,   1.9932,   8.3938,   0.9317,   0.5475,   0.5065,   0.1711
A24009,1995,  42.2369,   2.4039,   1.5281,   8.2192,   0.9303,   0.4823,   0.4462,   0.1507
A24009,1996,  53.0732,   3.1879,   1.7700,   8.0446,   0.9289,   0.5904,   0.5461,   0.1845
A24009,1997,  42.1811,   2.7329,   1.4264,   7.8700,   0.9275,   0.4634,   0.4286,   0.1448
A24009,1998,  43.9929,   2.6813,   1.3872,   7.6955,   0.9260,   0.5227,   0.4835,   0.1634
A24009,1999,  46.8071,   2.2962,   1.2935,   7.5209,   0.9246,   0.4778,   0.4420,   0.1493
A24009,2000,  48.0063,   2.7306,   1.4444,   7.3463,   0.9232,   0.5466,   0.5056,   0.1708
A24009,2001,  40.1099,   2.4212,   1.6391,   7.1717,   0.9218,   0.4740,   0.4385,   0.1481
A24009,2002,  40.6966,   1.9806,   1.3121,   6.9971,   0.9203,   0.4444,   0.4111,   0.1389
A24009,2003,  63.4505,   2.9862,   2.1767,   6.8226,   0.9189,   0.7287,   0.6741,   0.2277
A24009,2004,  45.8660,   2.3712,   1.7954,   6.6480,   0.9175,   0.5469,   0.5059,   0.1709
A24009,2005,  45.6023,   2.2060,   1.5805,   6.4734,   0.9161,   0.5204,   0.4813,   0.1626
