seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42029,1984,  51.2616,   4.3888,   2.4883,   9.2492,   3.4222,   0.6069,   0.5613,   0.1896
A42029,1985,  41.3236,   3.3397,   1.7014,   9.0794,   3.4212,   0.4549,   0.4208,   0.1421
A42029,1986,  42.2700,   3.8640,   1.9503,   8.9095,   3.4201,   0.4473,   0.4137,   0.1398
A42029,1987,  44.5571,   4.1598,   2.2549,   8.7396,   3.4191,   0.4919,   0.4550,   0.1537
A42029,1988,  44.0425,   3.3534,   1.7613,   8.5697,   3.4181,   0.5086,   0.4705,   0.1589
A42029,1989,  53.1746,   4.3967,   2.6806,   8.3999,   3.4170,   0.6356,   0.5879,   0.1986
A42029,1990,  50.5415,   4.0088,   2.5571,   8.2300,   3.4160,   0.5903,   0.5461,   0.1845
A42029,1991,  37.5092,   3.1068,   1.7871,   8.0601,   3.4150,   0.4033,   0.3731,   0.1260
A42029,1992,  42.4491,   3.2694,   1.9454,   7.8902,   3.4140,   0.4822,   0.4461,   0.1507
A42029,1993,  51.7565,   4.3325,   2.5501,   7.7203,   3.4129,   0.5754,   0.5322,   0.1798
A42029,1994,  47.5025,   3.8870,   2.5770,   7.5505,   3.4119,   0.5190,   0.4800,   0.1622
A42029,1995,  41.3398,   2.9800,   2.0309,   7.3806,   3.4109,   0.4453,   0.4119,   0.1392
A42029,1996,  65.9372,   5.0813,   3.4287,   7.2107,   3.4098,   0.7403,   0.6847,   0.2313
A42029,1997,  36.1870,   2.9045,   1.6744,   7.0408,   3.4088,   0.3899,   0.3607,   0.1219
A42029,1998,  43.5040,   3.6703,   2.3658,   6.8709,   3.4078,   0.5209,   0.4818,   0.1628
A42029,1999,  52.0510,   2.9466,   1.7983,   6.7011,   3.4067,   0.5436,   0.5029,   0.1699
A42029,2000,  45.9738,   2.9256,   1.8229,   6.5312,   3.4057,   0.5268,   0.4873,   0.1646
A42029,2001,  37.4598,   2.6168,   1.8689,   6.3613,   3.4047,   0.4401,   0.4071,   0.1375
A42029,2002,  43.9573,   2.5990,   1.9871,   6.1914,   3.4037,   0.4946,   0.4575,   0.1546
A42029,2003,  67.5649,   3.4382,   3.0410,   6.0215,   3.4026,   0.7760,   0.7178,   0.2425
A42029,2004,  57.8399,   3.4750,   3.1687,   5.8517,   3.4016,   0.6772,   0.6264,   0.2116
A42029,2005,  48.7790,   2.3682,   2.1333,   5.6818,   3.4006,   0.5236,   0.4843,   0.1636
