seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51059,1984,  43.2884,   3.1554,   2.6256,  10.9795,   1.5477,   0.4921,   0.4552,   0.1538
A51059,1985,  36.2967,   2.6253,   2.0915,  10.7722,   1.5392,   0.4000,   0.3700,   0.1250
A51059,1986,  35.4151,   3.0860,   2.4448,  10.5649,   1.5306,   0.3736,   0.3456,   0.1168
A51059,1987,  39.6813,   2.9592,   2.4668,  10.3576,   1.5221,   0.4594,   0.4250,   0.1436
A51059,1988,  36.1227,   2.7758,   2.2997,  10.1503,   1.5135,   0.4209,   0.3894,   0.1315
A51059,1989,  47.2167,   3.4834,   3.7308,   9.9430,   1.5050,   0.5886,   0.5444,   0.1839
A51059,1990,  48.3686,   3.1021,   3.2176,   9.7357,   1.4964,   0.5512,   0.5099,   0.1723
A51059,1991,  34.9417,   2.5964,   2.5437,   9.5284,   1.4879,   0.3793,   0.3508,   0.1185
A51059,1992,  43.8918,   2.9064,   2.6674,   9.3211,   1.4793,   0.4837,   0.4474,   0.1512
A51059,1993,  48.0562,   3.4475,   3.3131,   9.1138,   1.4707,   0.5338,   0.4937,   0.1668
A51059,1994,  44.8294,   3.1877,   3.2155,   8.9065,   1.4622,   0.4845,   0.4482,   0.1514
A51059,1995,  39.6093,   2.4975,   2.5952,   8.6991,   1.4536,   0.4507,   0.4169,   0.1408
A51059,1996,  59.1579,   3.7800,   3.5700,   8.4918,   1.4451,   0.6654,   0.6155,   0.2079
A51059,1997,  37.8949,   2.5612,   2.3469,   8.2845,   1.4365,   0.4233,   0.3916,   0.1323
A51059,1998,  40.6557,   2.6892,   2.4205,   8.0772,   1.4280,   0.4923,   0.4554,   0.1539
A51059,1999,  44.3745,   2.3312,   2.2060,   7.8699,   1.4194,   0.4629,   0.4281,   0.1446
A51059,2000,  37.9550,   2.1332,   2.0010,   7.6626,   1.4109,   0.4538,   0.4198,   0.1418
A51059,2001,  40.3628,   2.3291,   2.8795,   7.4553,   1.4023,   0.4826,   0.4464,   0.1508
A51059,2002,  39.0997,   2.0538,   2.3820,   7.2480,   1.3938,   0.4567,   0.4224,   0.1427
A51059,2003,  66.0371,   2.8706,   3.8883,   7.0407,   1.3852,   0.7687,   0.7110,   0.2402
A51059,2004,  43.0072,   2.2815,   2.9618,   6.8334,   1.3767,   0.5042,   0.4664,   0.1576
A51059,2005,  46.9171,   2.0953,   2.3437,   6.6261,   1.3681,   0.5369,   0.4966,   0.1678
