seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42033,1984,  49.4162,   4.9760,   2.3426,   7.6412,   0.5624,   0.5915,   0.5472,   0.1849
A42033,1985,  44.7485,   3.9149,   1.7667,   7.5241,   0.5599,   0.5009,   0.4634,   0.1565
A42033,1986,  47.5577,   4.4163,   1.9291,   7.4069,   0.5575,   0.5388,   0.4984,   0.1684
A42033,1987,  42.0961,   4.3988,   2.0192,   7.2898,   0.5551,   0.5023,   0.4647,   0.1570
A42033,1988,  35.0588,   3.2210,   1.3892,   7.1727,   0.5526,   0.3880,   0.3589,   0.1213
A42033,1989,  43.4022,   4.0504,   2.2459,   7.0555,   0.5502,   0.5486,   0.5075,   0.1714
A42033,1990,  51.7532,   4.2708,   2.1500,   6.9384,   0.5477,   0.5949,   0.5503,   0.1859
A42033,1991,  35.4576,   3.4465,   1.6730,   6.8213,   0.5453,   0.3926,   0.3631,   0.1227
A42033,1992,  42.5526,   3.5853,   1.7437,   6.7042,   0.5429,   0.4517,   0.4179,   0.1412
A42033,1993,  48.3024,   4.1215,   1.7784,   6.5870,   0.5404,   0.5525,   0.5111,   0.1727
A42033,1994,  51.1099,   4.1379,   2.0228,   6.4699,   0.5380,   0.5877,   0.5436,   0.1837
A42033,1995,  38.3601,   3.1075,   1.5661,   6.3527,   0.5356,   0.4553,   0.4212,   0.1423
A42033,1996,  56.3766,   4.3978,   2.3549,   6.2356,   0.5331,   0.6285,   0.5814,   0.1964
A42033,1997,  41.7931,   3.1716,   1.4296,   6.1185,   0.5307,   0.4580,   0.4236,   0.1431
A42033,1998,  40.1760,   3.6641,   1.6952,   6.0014,   0.5283,   0.5035,   0.4657,   0.1573
A42033,1999,  42.7493,   3.2732,   1.6665,   5.8842,   0.5258,   0.4742,   0.4386,   0.1482
A42033,2000,  41.3285,   3.5022,   1.8624,   5.7671,   0.5234,   0.5032,   0.4655,   0.1572
A42033,2001,  37.1504,   3.0354,   1.8249,   5.6500,   0.5210,   0.4363,   0.4036,   0.1363
A42033,2002,  44.6376,   3.3889,   2.0342,   5.5328,   0.5185,   0.5541,   0.5125,   0.1732
A42033,2003,  55.2914,   3.4882,   2.2237,   5.4157,   0.5161,   0.6239,   0.5771,   0.1950
A42033,2004,  58.4550,   3.2878,   2.1573,   5.2986,   0.5136,   0.6751,   0.6245,   0.2110
A42033,2005,  42.9444,   2.4181,   1.4986,   5.1814,   0.5112,   0.4553,   0.4212,   0.1423
