seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42081,1984,  48.0965,   4.6293,   2.2309,   7.2537,   0.9086,   0.5822,   0.5385,   0.1819
A42081,1985,  36.4319,   3.5018,   1.6763,   7.1213,   0.9016,   0.4162,   0.3850,   0.1301
A42081,1986,  42.3249,   4.1011,   1.8661,   6.9888,   0.8947,   0.4981,   0.4608,   0.1557
A42081,1987,  37.4181,   3.7908,   1.8157,   6.8563,   0.8877,   0.4472,   0.4137,   0.1398
A42081,1988,  33.2729,   3.0924,   1.4046,   6.7238,   0.8807,   0.3742,   0.3462,   0.1169
A42081,1989,  40.2639,   3.4649,   1.9586,   6.5913,   0.8737,   0.5083,   0.4702,   0.1588
A42081,1990,  47.4552,   3.9068,   2.0902,   6.4588,   0.8667,   0.5285,   0.4889,   0.1652
A42081,1991,  32.3264,   3.1231,   1.5385,   6.3263,   0.8597,   0.3446,   0.3187,   0.1077
A42081,1992,  43.4494,   3.6351,   1.8802,   6.1938,   0.8528,   0.4752,   0.4396,   0.1485
A42081,1993,  46.3376,   4.0794,   1.9194,   6.0614,   0.8458,   0.5502,   0.5089,   0.1719
A42081,1994,  49.8104,   4.0362,   2.2028,   5.9289,   0.8388,   0.5616,   0.5195,   0.1755
A42081,1995,  37.6134,   2.8309,   1.5685,   5.7964,   0.8318,   0.4232,   0.3914,   0.1322
A42081,1996,  56.5363,   4.4672,   2.4655,   5.6639,   0.8248,   0.6345,   0.5869,   0.1983
A42081,1997,  38.1697,   2.9756,   1.4608,   5.5314,   0.8178,   0.4205,   0.3890,   0.1314
A42081,1998,  42.8127,   3.4769,   1.8552,   5.3989,   0.8108,   0.5352,   0.4951,   0.1673
A42081,1999,  42.1485,   2.8671,   1.5231,   5.2664,   0.8039,   0.4591,   0.4247,   0.1435
A42081,2000,  41.3164,   3.2509,   1.7873,   5.1339,   0.7969,   0.5172,   0.4784,   0.1616
A42081,2001,  39.0647,   3.0211,   1.8666,   5.0014,   0.7899,   0.4442,   0.4109,   0.1388
A42081,2002,  43.7391,   3.0331,   1.8757,   4.8690,   0.7829,   0.5307,   0.4909,   0.1658
A42081,2003,  52.7663,   3.1829,   2.1112,   4.7365,   0.7759,   0.5936,   0.5491,   0.1855
A42081,2004,  56.3627,   3.2663,   2.1948,   4.6040,   0.7689,   0.6313,   0.5839,   0.1973
A42081,2005,  46.8378,   2.4260,   1.5472,   4.4715,   0.7620,   0.5097,   0.4715,   0.1593
