seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A37169,1984,  44.3962,   2.5904,   1.4941,   5.8023,   0.8225,   0.5039,   0.4661,   0.1575
A37169,1985,  50.8571,   2.6637,   1.3605,   5.7468,   0.8262,   0.5633,   0.5210,   0.1760
A37169,1986,  36.4530,   2.6415,   1.4286,   5.6914,   0.8298,   0.3732,   0.3452,   0.1166
A37169,1987,  55.7581,   2.7598,   1.4054,   5.6359,   0.8335,   0.6428,   0.5946,   0.2009
A37169,1988,  35.1583,   2.1826,   1.1918,   5.5805,   0.8371,   0.3909,   0.3616,   0.1221
A37169,1989,  60.0472,   3.4619,   2.2845,   5.5250,   0.8407,   0.7148,   0.6612,   0.2234
A37169,1990,  53.8082,   2.3420,   1.6600,   5.4696,   0.8444,   0.5934,   0.5489,   0.1854
A37169,1991,  47.1612,   2.7547,   1.5618,   5.4141,   0.8480,   0.5404,   0.4999,   0.1689
A37169,1992,  54.6377,   2.6662,   1.5665,   5.3586,   0.8517,   0.6543,   0.6053,   0.2045
A37169,1993,  51.0496,   2.7973,   1.5112,   5.3032,   0.8553,   0.5655,   0.5231,   0.1767
A37169,1994,  51.8006,   2.6271,   1.8475,   5.2477,   0.8590,   0.5483,   0.5072,   0.1713
A37169,1995,  45.6311,   2.4908,   1.6144,   5.1922,   0.8626,   0.5343,   0.4942,   0.1670
A37169,1996,  59.3931,   3.4752,   2.1746,   5.1367,   0.8662,   0.6658,   0.6158,   0.2080
A37169,1997,  40.1778,   2.3947,   1.3944,   5.0813,   0.8699,   0.4718,   0.4365,   0.1474
A37169,1998,  48.6091,   2.7961,   1.7128,   5.0258,   0.8735,   0.5841,   0.5403,   0.1825
A37169,1999,  43.4061,   2.3449,   1.4771,   4.9704,   0.8772,   0.4843,   0.4480,   0.1513
A37169,2000,  37.0279,   2.2241,   1.3834,   4.9149,   0.8808,   0.4425,   0.4093,   0.1383
A37169,2001,  36.7171,   2.2024,   1.5753,   4.8594,   0.8845,   0.4303,   0.3980,   0.1345
A37169,2002,  42.8592,   1.9454,   1.2422,   4.8040,   0.8881,   0.4494,   0.4157,   0.1404
A37169,2003,  65.7047,   2.8471,   2.1649,   4.7485,   0.8918,   0.7921,   0.7327,   0.2475
A37169,2004,  46.5999,   1.9395,   1.5085,   4.6930,   0.8954,   0.5362,   0.4960,   0.1676
A37169,2005,  45.0212,   1.9333,   1.4066,   4.6376,   0.8990,   0.4906,   0.4538,   0.1533
