seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A54077,1984,   1,   2.1552,   0.2048,   0.0677,   0.8265,   0.0228,   0.0195,   0.0181,   0.0061
A54077,1984,   2,   4.2460,   0.2839,   0.1314,   0.7622,   0.0323,   0.0385,   0.0356,   0.0120
A54077,1984,   3,   6.1760,   0.5709,   0.2653,   0.8548,   0.0507,   0.0560,   0.0518,   0.0175
A54077,1984,   4,   6.8497,   0.5606,   0.3196,   0.8364,   0.0567,   0.1242,   0.1149,   0.0388
A54077,1984,   5,   4.8867,   0.4024,   0.2688,   0.8490,   0.0616,   0.0886,   0.0819,   0.0277
A54077,1984,   6,   3.7052,   0.3540,   0.2473,   0.8568,   0.0751,   0.0672,   0.0621,   0.0210
A54077,1984,   7,   8.2195,   0.6059,   0.2692,   0.9924,   0.0863,   0.0745,   0.0689,   0.0233
A54077,1984,   8,   5.2915,   0.5231,   0.2076,   0.8747,   0.0555,   0.0480,   0.0444,   0.0150
A54077,1984,   9,   1.7610,   0.1738,   0.0800,   0.7956,   0.0465,   0.0160,   0.0148,   0.0050
A54077,1984,  10,   4.5341,   0.3406,   0.1289,   0.8243,   0.0394,   0.0411,   0.0380,   0.0128
A54077,1984,  11,   4.8529,   0.2432,   0.0910,   0.6972,   0.0575,   0.0440,   0.0407,   0.0137
A54077,1984,  12,   4.9393,   0.2523,   0.0834,   0.7372,   0.0197,   0.0448,   0.0414,   0.0140
A54077,1985,   1,   3.4761,   0.3917,   0.1291,   0.8116,   0.0227,   0.0315,   0.0291,   0.0098
A54077,1985,   2,   2.6867,   0.2463,   0.0840,   0.7485,   0.0321,   0.0244,   0.0225,   0.0076
A54077,1985,   3,   5.3370,   0.4908,   0.2061,   0.8394,   0.0503,   0.0484,   0.0447,   0.0151
A54077,1985,   4,   2.6073,   0.3254,   0.2130,   0.8214,   0.0564,   0.0473,   0.0437,   0.0148
A54077,1985,   5,   6.9605,   0.7845,   0.4962,   0.8338,   0.0612,   0.1262,   0.1167,   0.0394
A54077,1985,   6,   5.7593,   0.5359,   0.2995,   0.8414,   0.0746,   0.1044,   0.0966,   0.0326
A54077,1985,   7,  10.0300,   0.9135,   0.4471,   0.9746,   0.0857,   0.0909,   0.0841,   0.0284
A54077,1985,   8,   2.9357,   0.3782,   0.1513,   0.8590,   0.0552,   0.0266,   0.0246,   0.0083
A54077,1985,   9,   0.7337,   0.0702,   0.0332,   0.7814,   0.0461,   0.0067,   0.0062,   0.0021
A54077,1985,  10,   4.9592,   0.3523,   0.1488,   0.8095,   0.0391,   0.0450,   0.0416,   0.0140
A54077,1985,  11,  12.4426,   0.4821,   0.1601,   0.6847,   0.0571,   0.1128,   0.1043,   0.0352
A54077,1985,  12,   3.0028,   0.2506,   0.0699,   0.7239,   0.0196,   0.0272,   0.0252,   0.0085
A54077,1986,   1,   3.6004,   0.3798,   0.1384,   0.7968,   0.0225,   0.0326,   0.0302,   0.0102
A54077,1986,   2,   6.4435,   0.4664,   0.1430,   0.7348,   0.0319,   0.0584,   0.0540,   0.0183
A54077,1986,   3,   3.3218,   0.4081,   0.1789,   0.8241,   0.0500,   0.0301,   0.0279,   0.0094
A54077,1986,   4,   3.9817,   0.5938,   0.3924,   0.8063,   0.0560,   0.0722,   0.0668,   0.0226
