seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51019,1984,   1,   1.7106,   0.1034,   0.0444,   0.4122,   0.0210,   0.0155,   0.0143,   0.0048
B51019,1984,   2,   5.1830,   0.1282,   0.0859,   0.4462,   0.0248,   0.0470,   0.0435,   0.0147
B51019,1984,   3,   6.0328,   0.3966,   0.2193,   0.4485,   0.0765,   0.0547,   0.0506,   0.0171
B51019,1984,   4,   4.4598,   0.3016,   0.1934,   0.5861,   0.0884,   0.0809,   0.0748,   0.0253
B51019,1984,   5,   5.2043,   0.3333,   0.2427,   0.5664,   0.0910,   0.0944,   0.0873,   0.0295
B51019,1984,   6,   1.5852,   0.1577,   0.1047,   0.4987,   0.1000,   0.0287,   0.0266,   0.0090
B51019,1984,   7,   7.2408,   0.4483,   0.1799,   0.5671,   0.1069,   0.0656,   0.0607,   0.0205
B51019,1984,   8,   6.5714,   0.4010,   0.1688,   0.5296,   0.0660,   0.0596,   0.0551,   0.0186
B51019,1984,   9,   1.0962,   0.0488,   0.0219,   0.6128,   0.0617,   0.0099,   0.0092,   0.0031
B51019,1984,  10,   2.9585,   0.1305,   0.0638,   0.5755,   0.0395,   0.0268,   0.0248,   0.0084
B51019,1984,  11,   2.6966,   0.1147,   0.0529,   0.3714,   0.0347,   0.0244,   0.0226,   0.0076
B51019,1984,  12,   1.7521,   0.0891,   0.0397,   0.3765,   0.0136,   0.0159,   0.0147,   0.0050
B51019,1985,   1,   2.7415,   0.1330,   0.0530,   0.4073,   0.0211,   0.0249,   0.0230,   0.0078
B51019,1985,   2,   3.7485,   0.1279,   0.0510,   0.4409,   0.0249,   0.0340,   0.0314,   0.0106
B51019,1985,   3,   1.3726,   0.1163,   0.0490,   0.4432,   0.0767,   0.0124,   0.0115,   0.0039
B51019,1985,   4,   1.3159,   0.1099,   0.0785,   0.5792,   0.0885,   0.0239,   0.0221,   0.0075
B51019,1985,   5,   6.1771,   0.4952,   0.2885,   0.5597,   0.0912,   0.1120,   0.1036,   0.0350
B51019,1985,   6,   1.3803,   0.1413,   0.0857,   0.4928,   0.1002,   0.0250,   0.0231,   0.0078
B51019,1985,   7,   4.7554,   0.3990,   0.1453,   0.5603,   0.1071,   0.0431,   0.0399,   0.0135
B51019,1985,   8,   7.6906,   0.4824,   0.1768,   0.5233,   0.0661,   0.0697,   0.0645,   0.0218
B51019,1985,   9,   0.3401,   0.0277,   0.0152,   0.6055,   0.0618,   0.0031,   0.0029,   0.0010
B51019,1985,  10,   3.4521,   0.1878,   0.0762,   0.5687,   0.0396,   0.0313,   0.0289,   0.0098
B51019,1985,  11,  10.9124,   0.2387,   0.0959,   0.3670,   0.0348,   0.0989,   0.0915,   0.0309
B51019,1985,  12,   1.1335,   0.0610,   0.0214,   0.3720,   0.0136,   0.0103,   0.0095,   0.0032
B51019,1986,   1,   1.1245,   0.0905,   0.0418,   0.4025,   0.0211,   0.0102,   0.0094,   0.0032
B51019,1986,   2,   3.2528,   0.3002,   0.1482,   0.4357,   0.0249,   0.0295,   0.0273,   0.0092
B51019,1986,   3,   1.3148,   0.0973,   0.0565,   0.4378,   0.0768,   0.0119,   0.0110,   0.0037
B51019,1986,   4,   1.2553,   0.1892,   0.1828,   0.5722,   0.0887,   0.0228,   0.0211,   0.0071
B51019,1986,   5,   3.1440,   0.2944,   0.1755,   0.5530,   0.0913,   0.0570,   0.0527,   0.0178
B51019,1986,   6,   0.5317,   0.0622,   0.0410,   0.4869,   0.1004,   0.0096,   0.0089,   0.0030
B51019,1986,   7,   2.4117,   0.2556,   0.1225,   0.5536,   0.1073,   0.0219,   0.0202,   0.0068
