seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51187,1984,   1,   1.5044,   0.1157,   0.0369,   0.4880,   0.0394,   0.0136,   0.0126,   0.0043
B51187,1984,   2,   6.4302,   0.2048,   0.0841,   0.5179,   0.0395,   0.0583,   0.0539,   0.0182
B51187,1984,   3,   6.2301,   0.3780,   0.1623,   0.6455,   0.0667,   0.0565,   0.0522,   0.0176
B51187,1984,   4,   4.9159,   0.3331,   0.1987,   0.7838,   0.1200,   0.0891,   0.0824,   0.0279
B51187,1984,   5,   3.1902,   0.2699,   0.1783,   0.7355,   0.1204,   0.0578,   0.0535,   0.0181
B51187,1984,   6,   1.5714,   0.1723,   0.1192,   0.6480,   0.1880,   0.0285,   0.0264,   0.0089
B51187,1984,   7,   4.0309,   0.3112,   0.1373,   0.7802,   0.2267,   0.0365,   0.0338,   0.0114
B51187,1984,   8,   7.7050,   0.5529,   0.2217,   0.7342,   0.1496,   0.0698,   0.0646,   0.0218
B51187,1984,   9,   1.5751,   0.1134,   0.0558,   0.8845,   0.0878,   0.0143,   0.0132,   0.0045
B51187,1984,  10,   3.2442,   0.1839,   0.0880,   0.7440,   0.0640,   0.0294,   0.0272,   0.0092
B51187,1984,  11,   3.3125,   0.1374,   0.0558,   0.3631,   0.0780,   0.0300,   0.0278,   0.0094
B51187,1984,  12,   1.1811,   0.0908,   0.0311,   0.4840,   0.0147,   0.0107,   0.0099,   0.0033
B51187,1985,   1,   1.8916,   0.1346,   0.0508,   0.4793,   0.0394,   0.0171,   0.0159,   0.0054
B51187,1985,   2,   3.4136,   0.1403,   0.0429,   0.5087,   0.0395,   0.0309,   0.0286,   0.0097
B51187,1985,   3,   1.7283,   0.1445,   0.0606,   0.6341,   0.0667,   0.0157,   0.0145,   0.0049
B51187,1985,   4,   0.7054,   0.0894,   0.0612,   0.7699,   0.1201,   0.0128,   0.0118,   0.0040
B51187,1985,   5,   4.6922,   0.4470,   0.2566,   0.7224,   0.1205,   0.0851,   0.0787,   0.0266
B51187,1985,   6,   2.0419,   0.1951,   0.1117,   0.6365,   0.1882,   0.0370,   0.0342,   0.0116
B51187,1985,   7,   4.3504,   0.4264,   0.1820,   0.7663,   0.2269,   0.0394,   0.0365,   0.0123
B51187,1985,   8,   2.9660,   0.2978,   0.1177,   0.7211,   0.1497,   0.0269,   0.0249,   0.0084
B51187,1985,   9,   1.4635,   0.1084,   0.0426,   0.8688,   0.0879,   0.0133,   0.0123,   0.0041
B51187,1985,  10,   5.0536,   0.2709,   0.1110,   0.7308,   0.0640,   0.0458,   0.0424,   0.0143
B51187,1985,  11,   9.6325,   0.3031,   0.1010,   0.3567,   0.0781,   0.0873,   0.0808,   0.0273
B51187,1985,  12,   1.0263,   0.0821,   0.0272,   0.4754,   0.0147,   0.0093,   0.0086,   0.0029
B51187,1986,   1,   1.3644,   0.1242,   0.0566,   0.4706,   0.0395,   0.0124,   0.0114,   0.0039
B51187,1986,   2,   3.3007,   0.3555,   0.1489,   0.4995,   0.0396,   0.0299,   0.0277,   0.0093
B51187,1986,   3,   1.8812,   0.1991,   0.0972,   0.6226,   0.0668,   0.0171,   0.0158,   0.0053
B51187,1986,   4,   2.3875,   0.2889,   0.2128,   0.7560,   0.1202,   0.0433,   0.0400,   0.0135
