seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42067,1984,  47.2442,   4.8636,   2.3767,   6.8446,   2.3998,   0.5488,   0.5076,   0.1715
A42067,1985,  39.1317,   3.6162,   1.7313,   6.7217,   2.3946,   0.4483,   0.4146,   0.1401
A42067,1986,  43.7322,   4.3528,   1.9445,   6.5988,   2.3894,   0.4967,   0.4595,   0.1552
A42067,1987,  38.0461,   4.1707,   1.9408,   6.4758,   2.3842,   0.4456,   0.4122,   0.1392
A42067,1988,  34.6974,   3.3649,   1.5926,   6.3529,   2.3789,   0.4019,   0.3718,   0.1256
A42067,1989,  44.9588,   4.1276,   2.3396,   6.2300,   2.3737,   0.5362,   0.4960,   0.1676
A42067,1990,  48.9831,   4.1303,   2.2740,   6.1070,   2.3685,   0.5602,   0.5182,   0.1751
A42067,1991,  30.8566,   3.0896,   1.5625,   5.9841,   2.3633,   0.3346,   0.3095,   0.1046
A42067,1992,  36.4818,   3.0930,   1.5568,   5.8611,   2.3580,   0.4050,   0.3747,   0.1266
A42067,1993,  47.7214,   4.0681,   1.8039,   5.7382,   2.3528,   0.5625,   0.5203,   0.1758
A42067,1994,  48.7310,   3.9505,   2.1401,   5.6152,   2.3476,   0.5365,   0.4963,   0.1677
A42067,1995,  39.4336,   2.9759,   1.5686,   5.4923,   2.3424,   0.4592,   0.4248,   0.1435
A42067,1996,  60.8668,   4.7031,   2.6109,   5.3693,   2.3372,   0.6798,   0.6288,   0.2124
A42067,1997,  41.2455,   3.2124,   1.5658,   5.2464,   2.3319,   0.4546,   0.4205,   0.1421
A42067,1998,  43.5094,   3.6220,   1.8291,   5.1235,   2.3267,   0.5443,   0.5035,   0.1701
A42067,1999,  44.2110,   3.1809,   1.8521,   5.0005,   2.3215,   0.4755,   0.4398,   0.1486
A42067,2000,  37.8507,   3.1128,   1.8501,   4.8776,   2.3163,   0.4622,   0.4275,   0.1444
A42067,2001,  30.0219,   2.6172,   1.8507,   4.7546,   2.3110,   0.3608,   0.3337,   0.1127
A42067,2002,  43.3591,   3.1072,   2.0670,   4.6317,   2.3058,   0.5265,   0.4870,   0.1645
A42067,2003,  54.4948,   3.5046,   2.5626,   4.5087,   2.3006,   0.6195,   0.5730,   0.1936
A42067,2004,  54.6308,   3.1727,   2.3408,   4.3858,   2.2954,   0.6305,   0.5832,   0.1970
A42067,2005,  40.6391,   2.2059,   1.6289,   4.2628,   2.2901,   0.4344,   0.4018,   0.1357
