seg,year,month,day,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51670,1984,   1,  16,   0.0007,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  17,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  18,   0.5673,   0.0650,   0.0292,   0.0129,   0.0330,   0.0051,   0.0048,   0.0016
A51670,1984,   1,  19,   0.5174,   0.0233,   0.0103,   0.0129,   0.0330,   0.0047,   0.0043,   0.0015
A51670,1984,   1,  20,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  21,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  22,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  23,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  24,   0.3174,   0.0093,   0.0042,   0.0129,   0.0330,   0.0029,   0.0027,   0.0009
A51670,1984,   1,  25,   0.5740,   0.0164,   0.0122,   0.0129,   0.0330,   0.0052,   0.0048,   0.0016
A51670,1984,   1,  26,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  27,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  28,   0.0000,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  29,   0.0007,   0.0000,   0.0000,   0.0129,   0.0330,   0.0000,   0.0000,   0.0000
A51670,1984,   1,  30,   0.0674,   0.0032,   0.0018,   0.0129,   0.0330,   0.0006,   0.0006,   0.0002
A51670,1984,   1,  31,   0.1040,   0.0066,   0.0067,   0.0129,   0.0330,   0.0009,   0.0009,   0.0003
A51670,1984,   2,   1,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,   2,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,   3,   0.0641,   0.0014,   0.0003,   0.0142,   0.0205,   0.0006,   0.0005,   0.0002
A51670,1984,   2,   4,   0.4908,   0.0290,   0.0307,   0.0142,   0.0205,   0.0044,   0.0041,   0.0014
A51670,1984,   2,   5,   0.2275,   0.0176,   0.0142,   0.0142,   0.0205,   0.0021,   0.0019,   0.0006
A51670,1984,   2,   6,   0.1941,   0.0147,   0.0141,   0.0142,   0.0205,   0.0018,   0.0016,   0.0005
A51670,1984,   2,   7,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,   8,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,   9,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  10,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  11,   0.2108,   0.0102,   0.0136,   0.0142,   0.0205,   0.0019,   0.0018,   0.0006
A51670,1984,   2,  12,   0.0941,   0.0043,   0.0081,   0.0142,   0.0205,   0.0009,   0.0008,   0.0003
A51670,1984,   2,  13,   0.0475,   0.0017,   0.0027,   0.0142,   0.0205,   0.0004,   0.0004,   0.0001
A51670,1984,   2,  14,   1.4608,   0.0248,   0.0188,   0.0142,   0.0205,   0.0132,   0.0122,   0.0041
A51670,1984,   2,  15,   0.2475,   0.0080,   0.0060,   0.0142,   0.0205,   0.0022,   0.0021,   0.0007
A51670,1984,   2,  16,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  17,   0.0041,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  18,   0.1208,   0.0046,   0.0048,   0.0142,   0.0205,   0.0011,   0.0010,   0.0003
A51670,1984,   2,  19,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  20,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  21,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  22,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  23,   0.5541,   0.0332,   0.0221,   0.0142,   0.0205,   0.0050,   0.0046,   0.0016
A51670,1984,   2,  24,   0.4608,   0.0201,   0.0118,   0.0142,   0.0205,   0.0042,   0.0039,   0.0013
A51670,1984,   2,  25,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  26,   0.0000,   0.0000,   0.0000,   0.0142,   0.0205,   0.0000,   0.0000,   0.0000
A51670,1984,   2,  27,   0.1975,   0.0085,   0.0065,   0.0142,   0.0205,   0.0018,   0.0017,   0.0006
A51670,1984,   2,  28,   0.2842,   0.0111,   0.0062,   0.0142,   0.0205,   0.0026,   0.0024,   0.0008
A51670,1984,   2,  29,   0.0075,   0.0003,   0.0003,   0.0142,   0.0205,   0.0001,   0.0001,   0.0000
A51670,1984,   3,   1,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,   2,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,   3,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,   4,   0.0006,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,   5,   0.4972,   0.0326,   0.0273,   0.0190,   0.0347,   0.0045,   0.0042,   0.0014
A51670,1984,   3,   6,   1.2737,   0.0616,   0.0586,   0.0190,   0.0347,   0.0115,   0.0107,   0.0036
A51670,1984,   3,   7,   0.1072,   0.0055,   0.0040,   0.0190,   0.0347,   0.0010,   0.0009,   0.0003
A51670,1984,   3,   8,   0.0605,   0.0030,   0.0020,   0.0190,   0.0347,   0.0005,   0.0005,   0.0002
A51670,1984,   3,   9,   0.1872,   0.0103,   0.0086,   0.0190,   0.0347,   0.0017,   0.0016,   0.0005
A51670,1984,   3,  10,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  11,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  12,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  13,   0.9038,   0.0856,   0.0425,   0.0190,   0.0347,   0.0082,   0.0076,   0.0026
A51670,1984,   3,  14,   0.4405,   0.0280,   0.0175,   0.0190,   0.0347,   0.0040,   0.0037,   0.0012
A51670,1984,   3,  15,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  16,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  17,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  18,   0.0006,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  19,   0.0339,   0.0015,   0.0012,   0.0190,   0.0347,   0.0003,   0.0003,   0.0001
A51670,1984,   3,  20,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  21,   0.4805,   0.0287,   0.0283,   0.0190,   0.0347,   0.0044,   0.0040,   0.0014
A51670,1984,   3,  22,   0.0072,   0.0001,   0.0001,   0.0190,   0.0347,   0.0001,   0.0001,   0.0000
A51670,1984,   3,  23,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   3,  24,   0.2872,   0.0152,   0.0133,   0.0190,   0.0347,   0.0026,   0.0024,   0.0008
A51670,1984,   3,  25,   1.1906,   0.0558,   0.0631,   0.0190,   0.0347,   0.0108,   0.0100,   0.0034
A51670,1984,   3,  26,   0.6439,   0.0270,   0.0240,   0.0190,   0.0347,   0.0058,   0.0054,   0.0018
A51670,1984,   3,  27,   0.0072,   0.0003,   0.0002,   0.0190,   0.0347,   0.0001,   0.0001,   0.0000
A51670,1984,   3,  28,   1.0504,   0.0396,   0.0271,   0.0190,   0.0347,   0.0095,   0.0088,   0.0030
A51670,1984,   3,  29,   1.3738,   0.0346,   0.0250,   0.0190,   0.0347,   0.0125,   0.0115,   0.0039
A51670,1984,   3,  30,   0.0139,   0.0000,   0.0000,   0.0190,   0.0347,   0.0001,   0.0001,   0.0000
A51670,1984,   3,  31,   0.0000,   0.0000,   0.0000,   0.0190,   0.0347,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   1,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   2,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   3,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   4,   0.5960,   0.0275,   0.0255,   0.0274,   0.0352,   0.0108,   0.0100,   0.0034
A51670,1984,   4,   5,   0.4527,   0.0259,   0.0328,   0.0274,   0.0352,   0.0082,   0.0076,   0.0026
A51670,1984,   4,   6,   0.0027,   0.0001,   0.0002,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   7,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   8,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,   9,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  10,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  11,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  12,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  13,   0.3393,   0.0097,   0.0058,   0.0274,   0.0352,   0.0062,   0.0057,   0.0019
A51670,1984,   4,  14,   0.4994,   0.0341,   0.0560,   0.0274,   0.0352,   0.0091,   0.0084,   0.0028
A51670,1984,   4,  15,   0.6060,   0.0306,   0.0416,   0.0274,   0.0352,   0.0110,   0.0102,   0.0034
A51670,1984,   4,  16,   0.3893,   0.0165,   0.0236,   0.0274,   0.0352,   0.0071,   0.0065,   0.0022
A51670,1984,   4,  17,   0.0127,   0.0006,   0.0010,   0.0274,   0.0352,   0.0002,   0.0002,   0.0001
A51670,1984,   4,  18,   0.0027,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  19,   0.0193,   0.0005,   0.0007,   0.0274,   0.0352,   0.0004,   0.0003,   0.0001
A51670,1984,   4,  20,   0.0394,   0.0014,   0.0018,   0.0274,   0.0352,   0.0007,   0.0007,   0.0002
A51670,1984,   4,  21,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  22,   1.0293,   0.1112,   0.1180,   0.0274,   0.0352,   0.0187,   0.0173,   0.0058
A51670,1984,   4,  23,   1.1727,   0.0704,   0.0709,   0.0274,   0.0352,   0.0213,   0.0197,   0.0066
A51670,1984,   4,  24,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  25,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  26,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  27,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  28,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  29,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   4,  30,   0.0000,   0.0000,   0.0000,   0.0274,   0.0352,   0.0000,   0.0000,   0.0000
A51670,1984,   5,   1,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,   2,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,   3,   0.0544,   0.0061,   0.0094,   0.0320,   0.0331,   0.0010,   0.0009,   0.0003
A51670,1984,   5,   4,   0.0710,   0.0050,   0.0096,   0.0320,   0.0331,   0.0013,   0.0012,   0.0004
A51670,1984,   5,   5,   0.0010,   0.0001,   0.0001,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,   6,   0.3910,   0.0475,   0.0491,   0.0320,   0.0331,   0.0071,   0.0066,   0.0022
A51670,1984,   5,   7,   0.2010,   0.0217,   0.0251,   0.0320,   0.0331,   0.0036,   0.0034,   0.0011
A51670,1984,   5,   8,   0.0177,   0.0016,   0.0017,   0.0320,   0.0331,   0.0003,   0.0003,   0.0001
A51670,1984,   5,   9,   0.1143,   0.0105,   0.0114,   0.0320,   0.0331,   0.0021,   0.0019,   0.0006
A51670,1984,   5,  10,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  11,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  12,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  13,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  14,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  15,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  16,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  17,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  18,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  19,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  20,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  21,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  22,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  23,   0.0810,   0.0053,   0.0116,   0.0320,   0.0331,   0.0015,   0.0014,   0.0005
A51670,1984,   5,  24,   0.3643,   0.0329,   0.0426,   0.0320,   0.0331,   0.0066,   0.0061,   0.0021
A51670,1984,   5,  25,   0.0000,   0.0000,   0.0000,   0.0320,   0.0331,   0.0000,   0.0000,   0.0000
A51670,1984,   5,  26,   0.0477,   0.0009,   0.0018,   0.0320,   0.0331,   0.0009,   0.0008,   0.0003
A51670,1984,   5,  27,   0.2377,   0.0242,   0.0288,   0.0320,   0.0331,   0.0043,   0.0040,   0.0013
A51670,1984,   5,  28,   0.3177,   0.0222,   0.0280,   0.0320,   0.0331,   0.0058,   0.0053,   0.0018
A51670,1984,   5,  29,   1.0045,   0.0329,   0.0577,   0.0320,   0.0331,   0.0182,   0.0168,   0.0057
A51670,1984,   5,  30,   1.5111,   0.0827,   0.0916,   0.0320,   0.0331,   0.0274,   0.0253,   0.0086
A51670,1984,   5,  31,   0.0410,   0.0018,   0.0013,   0.0320,   0.0331,   0.0007,   0.0007,   0.0002
A51670,1984,   6,   1,   0.0128,   0.0001,   0.0001,   0.0307,   0.0359,   0.0002,   0.0002,   0.0001
A51670,1984,   6,   2,   0.0161,   0.0006,   0.0004,   0.0307,   0.0359,   0.0003,   0.0003,   0.0001
A51670,1984,   6,   3,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,   4,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,   5,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,   6,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,   7,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,   8,   0.0133,   0.0003,   0.0005,   0.0307,   0.0359,   0.0002,   0.0002,   0.0001
A51670,1984,   6,   9,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  10,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  11,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  12,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  13,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  14,   0.0228,   0.0020,   0.0028,   0.0307,   0.0359,   0.0004,   0.0004,   0.0001
A51670,1984,   6,  15,   0.3057,   0.0338,   0.0366,   0.0307,   0.0359,   0.0055,   0.0051,   0.0017
A51670,1984,   6,  16,   0.0228,   0.0022,   0.0021,   0.0307,   0.0359,   0.0004,   0.0004,   0.0001
A51670,1984,   6,  17,   0.0028,   0.0002,   0.0003,   0.0307,   0.0359,   0.0001,   0.0000,   0.0000
A51670,1984,   6,  18,   0.0028,   0.0002,   0.0002,   0.0307,   0.0359,   0.0001,   0.0000,   0.0000
A51670,1984,   6,  19,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  20,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  21,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  22,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  23,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  24,   0.0228,   0.0028,   0.0034,   0.0307,   0.0359,   0.0004,   0.0004,   0.0001
A51670,1984,   6,  25,   0.1198,   0.0094,   0.0132,   0.0307,   0.0359,   0.0022,   0.0020,   0.0007
A51670,1984,   6,  26,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  27,   0.0000,   0.0000,   0.0000,   0.0307,   0.0359,   0.0000,   0.0000,   0.0000
A51670,1984,   6,  28,   0.0828,   0.0111,   0.0144,   0.0307,   0.0359,   0.0015,   0.0014,   0.0005
A51670,1984,   6,  29,   0.4306,   0.0337,   0.0491,   0.0307,   0.0359,   0.0078,   0.0072,   0.0024
A51670,1984,   6,  30,   0.6928,   0.0416,   0.0595,   0.0307,   0.0359,   0.0126,   0.0116,   0.0039
A51670,1984,   7,   1,   0.3223,   0.0236,   0.0155,   0.0351,   0.0354,   0.0029,   0.0027,   0.0009
A51670,1984,   7,   2,   0.1356,   0.0090,   0.0044,   0.0351,   0.0354,   0.0012,   0.0011,   0.0004
A51670,1984,   7,   3,   0.6556,   0.0489,   0.0250,   0.0351,   0.0354,   0.0059,   0.0055,   0.0019
A51670,1984,   7,   4,   0.0000,   0.0000,   0.0000,   0.0351,   0.0354,   0.0000,   0.0000,   0.0000
A51670,1984,   7,   5,   0.0856,   0.0037,   0.0013,   0.0351,   0.0354,   0.0008,   0.0007,   0.0002
A51670,1984,   7,   6,   0.2323,   0.0086,   0.0042,   0.0351,   0.0354,   0.0021,   0.0019,   0.0007
A51670,1984,   7,   7,   0.0356,   0.0016,   0.0008,   0.0351,   0.0354,   0.0003,   0.0003,   0.0001
A51670,1984,   7,   8,   0.2356,   0.0245,   0.0159,   0.0351,   0.0354,   0.0021,   0.0020,   0.0007
A51670,1984,   7,   9,   0.0000,   0.0000,   0.0000,   0.0351,   0.0354,   0.0000,   0.0000,   0.0000
A51670,1984,   7,  10,   0.0890,   0.0093,   0.0056,   0.0351,   0.0354,   0.0008,   0.0007,   0.0003
A51670,1984,   7,  11,   0.0190,   0.0017,   0.0011,   0.0351,   0.0354,   0.0002,   0.0002,   0.0001
A51670,1984,   7,  12,   0.1890,   0.0203,   0.0137,   0.0351,   0.0354,   0.0017,   0.0016,   0.0005
A51670,1984,   7,  13,   0.2490,   0.0237,   0.0165,   0.0351,   0.0354,   0.0023,   0.0021,   0.0007
A51670,1984,   7,  14,   0.0056,   0.0004,   0.0002,   0.0351,   0.0354,   0.0001,   0.0000,   0.0000
A51670,1984,   7,  15,   0.0000,   0.0000,   0.0000,   0.0351,   0.0354,   0.0000,   0.0000,   0.0000
A51670,1984,   7,  16,   0.0390,   0.0026,   0.0012,   0.0351,   0.0354,   0.0004,   0.0003,   0.0001
A51670,1984,   7,  17,   0.0357,   0.0028,   0.0017,   0.0351,   0.0354,   0.0003,   0.0003,   0.0001
A51670,1984,   7,  18,   0.4289,   0.0264,   0.0147,   0.0351,   0.0354,   0.0039,   0.0036,   0.0012
A51670,1984,   7,  19,   0.0590,   0.0039,   0.0024,   0.0351,   0.0354,   0.0005,   0.0005,   0.0002
A51670,1984,   7,  20,   0.1457,   0.0143,   0.0083,   0.0351,   0.0354,   0.0013,   0.0012,   0.0004
A51670,1984,   7,  21,   0.3223,   0.0142,   0.0089,   0.0351,   0.0354,   0.0029,   0.0027,   0.0009
A51670,1984,   7,  22,   0.1223,   0.0058,   0.0033,   0.0351,   0.0354,   0.0011,   0.0010,   0.0003
A51670,1984,   7,  23,   0.0990,   0.0025,   0.0008,   0.0351,   0.0354,   0.0009,   0.0008,   0.0003
A51670,1984,   7,  24,   0.0000,   0.0000,   0.0000,   0.0351,   0.0354,   0.0000,   0.0000,   0.0000
A51670,1984,   7,  25,   0.2756,   0.0202,   0.0104,   0.0351,   0.0354,   0.0025,   0.0023,   0.0008
A51670,1984,   7,  26,   0.1723,   0.0131,   0.0065,   0.0351,   0.0354,   0.0016,   0.0014,   0.0005
A51670,1984,   7,  27,   0.6356,   0.0540,   0.0351,   0.0351,   0.0354,   0.0058,   0.0053,   0.0018
A51670,1984,   7,  28,   0.3223,   0.0277,   0.0172,   0.0351,   0.0354,   0.0029,   0.0027,   0.0009
A51670,1984,   7,  29,   0.1389,   0.0119,   0.0055,   0.0351,   0.0354,   0.0013,   0.0012,   0.0004
A51670,1984,   7,  30,   0.0390,   0.0033,   0.0014,   0.0351,   0.0354,   0.0004,   0.0003,   0.0001
A51670,1984,   7,  31,   0.0000,   0.0000,   0.0000,   0.0351,   0.0354,   0.0000,   0.0000,   0.0000
A51670,1984,   8,   1,   0.0106,   0.0005,   0.0001,   0.0346,   0.0355,   0.0001,   0.0001,   0.0000
A51670,1984,   8,   2,   0.0000,   0.0000,   0.0000,   0.0346,   0.0355,   0.0000,   0.0000,   0.0000
A51670,1984,   8,   3,   0.6106,   0.0299,   0.0125,   0.0346,   0.0355,   0.0055,   0.0051,   0.0017
A51670,1984,   8,   4,   0.4773,   0.0450,   0.0297,   0.0346,   0.0355,   0.0043,   0.0040,   0.0014
A51670,1984,   8,   5,   0.3173,   0.0302,   0.0156,   0.0346,   0.0355,   0.0029,   0.0027,   0.0009
A51670,1984,   8,   6,   0.0239,   0.0014,   0.0004,   0.0346,   0.0355,   0.0002,   0.0002,   0.0001
A51670,1984,   8,   7,   0.0000,   0.0000,   0.0000,   0.0346,   0.0355,   0.0000,   0.0000,   0.0000
A51670,1984,   8,   8,   0.0000,   0.0000,   0.0000,   0.0346,   0.0355,   0.0000,   0.0000,   0.0000
A51670,1984,   8,   9,   0.3339,   0.0342,   0.0193,   0.0346,   0.0355,   0.0030,   0.0028,   0.0009
A51670,1984,   8,  10,   0.0673,   0.0053,   0.0031,   0.0346,   0.0355,   0.0006,   0.0006,   0.0002
A51670,1984,   8,  11,   0.0506,   0.0050,   0.0025,   0.0346,   0.0355,   0.0005,   0.0004,   0.0001
A51670,1984,   8,  12,   0.0073,   0.0006,   0.0002,   0.0346,   0.0355,   0.0001,   0.0001,   0.0000
A51670,1984,   8,  13,   0.2473,   0.0257,   0.0141,   0.0346,   0.0355,   0.0022,   0.0021,   0.0007
A51670,1984,   8,  14,   0.8506,   0.0793,   0.0507,   0.0346,   0.0355,   0.0077,   0.0071,   0.0024
