seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51033,1984,  46.3791,   2.9956,   1.4967,   8.5212,   0.7803,   0.5292,   0.4895,   0.1654
A51033,1985,  44.4807,   3.0095,   1.3828,   8.3860,   0.7809,   0.4680,   0.4329,   0.1462
A51033,1986,  35.5735,   3.0188,   1.5125,   8.2508,   0.7815,   0.3815,   0.3529,   0.1192
A51033,1987,  45.4900,   3.6552,   1.8459,   8.1155,   0.7821,   0.5521,   0.5107,   0.1725
A51033,1988,  37.8298,   2.8638,   1.4648,   7.9803,   0.7827,   0.4334,   0.4009,   0.1354
A51033,1989,  49.7370,   3.4642,   2.1276,   7.8451,   0.7833,   0.5863,   0.5423,   0.1832
A51033,1990,  41.5488,   2.6091,   1.7108,   7.7099,   0.7839,   0.4870,   0.4504,   0.1522
A51033,1991,  33.4223,   2.2557,   1.2588,   7.5747,   0.7845,   0.3580,   0.3311,   0.1119
A51033,1992,  40.9025,   2.4791,   1.3308,   7.4395,   0.7851,   0.4394,   0.4065,   0.1373
A51033,1993,  47.7134,   3.2110,   1.9536,   7.3042,   0.7857,   0.5394,   0.4989,   0.1686
A51033,1994,  48.6442,   2.9482,   1.9120,   7.1690,   0.7863,   0.5109,   0.4726,   0.1597
A51033,1995,  42.4595,   2.7193,   1.7777,   7.0338,   0.7869,   0.4926,   0.4556,   0.1539
A51033,1996,  53.7464,   3.5848,   2.0902,   6.8986,   0.7875,   0.5918,   0.5474,   0.1849
A51033,1997,  38.3553,   2.5762,   1.5612,   6.7633,   0.7881,   0.4277,   0.3957,   0.1337
A51033,1998,  44.1680,   2.5862,   1.4750,   6.6281,   0.7887,   0.5144,   0.4758,   0.1608
A51033,1999,  40.8925,   2.2379,   1.3469,   6.4929,   0.7893,   0.4106,   0.3798,   0.1283
A51033,2000,  44.2220,   2.5552,   1.5025,   6.3577,   0.7899,   0.5335,   0.4935,   0.1667
A51033,2001,  36.9936,   2.3045,   1.6957,   6.2225,   0.7905,   0.4416,   0.4085,   0.1380
A51033,2002,  38.5367,   2.1555,   1.5433,   6.0872,   0.7911,   0.4267,   0.3947,   0.1333
A51033,2003,  62.7830,   2.8997,   2.2435,   5.9520,   0.7917,   0.7280,   0.6734,   0.2275
A51033,2004,  49.5868,   2.3706,   1.8570,   5.8168,   0.7923,   0.5696,   0.5269,   0.1780
A51033,2005,  42.2145,   1.9345,   1.6185,   5.6816,   0.7929,   0.4676,   0.4325,   0.1461
