seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
B51091,1984,   1,   1.6601,   0.1128,   0.0402,   0.4740,   0.0186,   0.0150,   0.0139,   0.0047
B51091,1984,   2,   4.5362,   0.1444,   0.0782,   0.4742,   0.0294,   0.0411,   0.0380,   0.0128
B51091,1984,   3,   4.6695,   0.3441,   0.1681,   0.5048,   0.0494,   0.0423,   0.0392,   0.0132
B51091,1984,   4,   3.9886,   0.2902,   0.1679,   0.5143,   0.0599,   0.0723,   0.0669,   0.0226
B51091,1984,   5,   3.2272,   0.2335,   0.1682,   0.5253,   0.0610,   0.0585,   0.0541,   0.0183
B51091,1984,   6,   1.5294,   0.1576,   0.0959,   0.4658,   0.0823,   0.0277,   0.0256,   0.0087
B51091,1984,   7,   5.7286,   0.3563,   0.1547,   0.4977,   0.1342,   0.0519,   0.0480,   0.0162
B51091,1984,   8,   5.5183,   0.3450,   0.1399,   0.4572,   0.1112,   0.0500,   0.0463,   0.0156
B51091,1984,   9,   1.3605,   0.0657,   0.0302,   0.5224,   0.0833,   0.0123,   0.0114,   0.0039
B51091,1984,  10,   3.5997,   0.1647,   0.0773,   0.4964,   0.0450,   0.0326,   0.0302,   0.0102
B51091,1984,  11,   3.2057,   0.1316,   0.0536,   0.3894,   0.0452,   0.0291,   0.0269,   0.0091
B51091,1984,  12,   2.4056,   0.1049,   0.0419,   0.4415,   0.0109,   0.0218,   0.0202,   0.0068
B51091,1985,   1,   2.1872,   0.1349,   0.0455,   0.4670,   0.0186,   0.0198,   0.0183,   0.0062
B51091,1985,   2,   2.7722,   0.1229,   0.0445,   0.4672,   0.0294,   0.0251,   0.0232,   0.0079
B51091,1985,   3,   2.3929,   0.2082,   0.0899,   0.4973,   0.0494,   0.0217,   0.0201,   0.0068
B51091,1985,   4,   1.2609,   0.1359,   0.0968,   0.5067,   0.0599,   0.0229,   0.0211,   0.0071
B51091,1985,   5,   5.5986,   0.5537,   0.3023,   0.5175,   0.0611,   0.1015,   0.0939,   0.0317
B51091,1985,   6,   1.7975,   0.2146,   0.1210,   0.4589,   0.0824,   0.0326,   0.0301,   0.0102
B51091,1985,   7,   5.5332,   0.4419,   0.1695,   0.4904,   0.1343,   0.0502,   0.0464,   0.0157
B51091,1985,   8,   4.9061,   0.5000,   0.1879,   0.4504,   0.1113,   0.0445,   0.0411,   0.0139
B51091,1985,   9,   0.4616,   0.0221,   0.0090,   0.5147,   0.0834,   0.0042,   0.0039,   0.0013
B51091,1985,  10,   3.9731,   0.2445,   0.0991,   0.4891,   0.0450,   0.0360,   0.0333,   0.0113
B51091,1985,  11,  13.3793,   0.2600,   0.0965,   0.3836,   0.0453,   0.1213,   0.1122,   0.0379
B51091,1985,  12,   1.0550,   0.0690,   0.0238,   0.4350,   0.0109,   0.0096,   0.0088,   0.0030
B51091,1986,   1,   1.0410,   0.0806,   0.0339,   0.4600,   0.0186,   0.0094,   0.0087,   0.0029
B51091,1986,   2,   2.8073,   0.2645,   0.1102,   0.4602,   0.0294,   0.0254,   0.0235,   0.0080
B51091,1986,   3,   1.9029,   0.1510,   0.0719,   0.4899,   0.0495,   0.0172,   0.0160,   0.0054
B51091,1986,   4,   2.1624,   0.3143,   0.2423,   0.4991,   0.0600,   0.0392,   0.0363,   0.0123
B51091,1986,   5,   3.8823,   0.3614,   0.2100,   0.5098,   0.0612,   0.0704,   0.0651,   0.0220
B51091,1986,   6,   3.4096,   0.3574,   0.2237,   0.4520,   0.0825,   0.0618,   0.0572,   0.0193
B51091,1986,   7,   3.7877,   0.3923,   0.1649,   0.4830,   0.1345,   0.0343,   0.0318,   0.0107
B51091,1986,   8,   3.4068,   0.3543,   0.1371,   0.4437,   0.1115,   0.0309,   0.0286,   0.0097
B51091,1986,   9,   2.8473,   0.1515,   0.0600,   0.5070,   0.0835,   0.0258,   0.0239,   0.0081
B51091,1986,  10,   1.5157,   0.1310,   0.0628,   0.4818,   0.0451,   0.0137,   0.0127,   0.0043
B51091,1986,  11,   4.7819,   0.3100,   0.1102,   0.3779,   0.0453,   0.0433,   0.0401,   0.0135
B51091,1986,  12,   3.3746,   0.1756,   0.0516,   0.4285,   0.0110,   0.0306,   0.0283,   0.0096
