seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51710,1984,  42.3551,   2.1097,   1.8107,  10.2967,   1.2545,   0.5014,   0.4638,   0.1567
A51710,1985,  44.8111,   2.1664,   1.8287,  10.1184,   1.2507,   0.4863,   0.4498,   0.1520
A51710,1986,  27.7037,   1.8683,   1.6967,   9.9403,   1.2468,   0.2991,   0.2767,   0.0935
A51710,1987,  47.1673,   2.8532,   2.4287,   9.7620,   1.2430,   0.5238,   0.4845,   0.1637
A51710,1988,  41.3303,   2.4957,   2.1387,   9.5838,   1.2391,   0.4974,   0.4601,   0.1554
A51710,1989,  61.6597,   3.1129,   2.8439,   9.4055,   1.2353,   0.6905,   0.6387,   0.2158
A51710,1990,  41.6117,   2.2048,   2.4889,   9.2273,   1.2314,   0.4662,   0.4313,   0.1457
A51710,1991,  41.1121,   2.2559,   2.0205,   9.0491,   1.2276,   0.4591,   0.4247,   0.1435
A51710,1992,  49.0048,   2.3305,   2.1677,   8.8709,   1.2237,   0.5141,   0.4755,   0.1607
A51710,1993,  38.6808,   1.9694,   2.1599,   8.6927,   1.2199,   0.4430,   0.4098,   0.1384
A51710,1994,  48.6565,   2.2773,   2.3629,   8.5144,   1.2160,   0.4944,   0.4573,   0.1545
A51710,1995,  36.1160,   1.7685,   1.7708,   8.3362,   1.2122,   0.4138,   0.3827,   0.1293
A51710,1996,  56.8264,   3.0462,   3.2139,   8.1579,   1.2083,   0.6377,   0.5899,   0.1993
A51710,1997,  40.7223,   2.0872,   2.0395,   7.9797,   1.2045,   0.4357,   0.4030,   0.1361
A51710,1998,  56.1050,   2.6437,   2.4220,   7.8015,   1.2006,   0.6203,   0.5738,   0.1938
A51710,1999,  63.4653,   1.9661,   1.8322,   7.6233,   1.1968,   0.6668,   0.6168,   0.2084
A51710,2000,  53.0203,   2.3874,   2.2382,   7.4451,   1.1929,   0.6234,   0.5766,   0.1948
A51710,2001,  32.0836,   1.5399,   1.8007,   7.2668,   1.1891,   0.3922,   0.3628,   0.1226
A51710,2002,  55.8919,   2.2837,   2.9354,   7.0886,   1.1852,   0.6073,   0.5618,   0.1898
A51710,2003,  64.0497,   2.3642,   3.0881,   6.9104,   1.1813,   0.7327,   0.6778,   0.2290
A51710,2004,  54.5414,   1.9657,   2.5697,   6.7321,   1.1775,   0.6204,   0.5739,   0.1939
A51710,2005,  52.6084,   1.7999,   2.3960,   6.5539,   1.1737,   0.6035,   0.5582,   0.1886
