seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51071,1984,  37.9471,   1.9601,   1.3484,   7.5837,   0.5167,   0.4592,   0.4247,   0.1435
A51071,1985,  35.3595,   2.2628,   1.0745,   7.4650,   0.5163,   0.4033,   0.3730,   0.1260
A51071,1986,  36.3017,   2.8725,   1.4503,   7.3463,   0.5158,   0.4035,   0.3732,   0.1261
A51071,1987,  36.0393,   1.9058,   1.0415,   7.2276,   0.5153,   0.4274,   0.3954,   0.1336
A51071,1988,  29.2867,   1.9354,   1.0473,   7.1089,   0.5148,   0.3391,   0.3137,   0.1060
A51071,1989,  45.8509,   2.7586,   1.7876,   6.9902,   0.5143,   0.5432,   0.5024,   0.1697
A51071,1990,  41.9248,   2.0467,   1.5779,   6.8715,   0.5138,   0.4662,   0.4312,   0.1457
A51071,1991,  33.7528,   1.7390,   0.9835,   6.7528,   0.5133,   0.3846,   0.3558,   0.1202
A51071,1992,  40.2535,   2.2691,   1.2008,   6.6341,   0.5129,   0.4968,   0.4595,   0.1552
A51071,1993,  41.5115,   2.4095,   1.2746,   6.5154,   0.5124,   0.4604,   0.4259,   0.1439
A51071,1994,  38.7674,   2.1126,   1.5936,   6.3967,   0.5119,   0.4388,   0.4059,   0.1371
A51071,1995,  39.8981,   2.1253,   1.3441,   6.2780,   0.5114,   0.4947,   0.4576,   0.1546
A51071,1996,  46.9197,   2.5432,   1.5782,   6.1593,   0.5109,   0.5219,   0.4828,   0.1631
A51071,1997,  30.5146,   1.8743,   1.0560,   6.0406,   0.5104,   0.3507,   0.3244,   0.1096
A51071,1998,  40.5074,   2.0526,   1.4547,   5.9219,   0.5099,   0.5080,   0.4699,   0.1588
A51071,1999,  36.0312,   1.8933,   1.1431,   5.8032,   0.5094,   0.4032,   0.3730,   0.1260
A51071,2000,  34.2889,   1.9414,   1.5724,   5.6845,   0.5090,   0.4132,   0.3822,   0.1291
A51071,2001,  34.4836,   1.8239,   1.3372,   5.5659,   0.5085,   0.4299,   0.3977,   0.1344
A51071,2002,  41.7175,   1.7389,   1.2385,   5.4471,   0.5080,   0.4759,   0.4402,   0.1487
A51071,2003,  54.6053,   2.1520,   1.7817,   5.3285,   0.5075,   0.6662,   0.6163,   0.2082
A51071,2004,  46.0424,   1.6292,   1.1769,   5.2098,   0.5070,   0.5425,   0.5018,   0.1695
A51071,2005,  33.2277,   1.6349,   1.2119,   5.0911,   0.5065,   0.3687,   0.3410,   0.1152
