seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51145,1984,   1,   3.7970,   0.1672,   0.0593,   0.4751,   0.0236,   0.0344,   0.0318,   0.0108
A51145,1984,   2,   6.0724,   0.2053,   0.0995,   0.5072,   0.0337,   0.0550,   0.0509,   0.0172
A51145,1984,   3,   8.2348,   0.4296,   0.1884,   0.6565,   0.0655,   0.0746,   0.0690,   0.0233
A51145,1984,   4,   5.3678,   0.3467,   0.2258,   0.6024,   0.1011,   0.0973,   0.0900,   0.0304
A51145,1984,   5,   5.3570,   0.4178,   0.2636,   0.6787,   0.0976,   0.0971,   0.0898,   0.0303
A51145,1984,   6,   1.1119,   0.1007,   0.0666,   0.5701,   0.1128,   0.0202,   0.0186,   0.0063
A51145,1984,   7,   4.5400,   0.3219,   0.1089,   0.5836,   0.1621,   0.0412,   0.0381,   0.0129
A51145,1984,   8,   3.3842,   0.2928,   0.0986,   0.6761,   0.0935,   0.0307,   0.0284,   0.0096
A51145,1984,   9,   0.7068,   0.0580,   0.0280,   0.6852,   0.0803,   0.0064,   0.0059,   0.0020
A51145,1984,  10,   3.0806,   0.1535,   0.0603,   0.6890,   0.0571,   0.0279,   0.0258,   0.0087
A51145,1984,  11,   4.1420,   0.1665,   0.0828,   0.4148,   0.0513,   0.0375,   0.0347,   0.0117
A51145,1984,  12,   1.7924,   0.1113,   0.0433,   0.4121,   0.0112,   0.0162,   0.0150,   0.0051
A51145,1985,   1,   3.0486,   0.1693,   0.0757,   0.4690,   0.0237,   0.0276,   0.0256,   0.0086
A51145,1985,   2,   3.2792,   0.1257,   0.0399,   0.5006,   0.0340,   0.0297,   0.0275,   0.0093
A51145,1985,   3,   1.1364,   0.1311,   0.0640,   0.6481,   0.0659,   0.0103,   0.0095,   0.0032
A51145,1985,   4,   0.1997,   0.0253,   0.0229,   0.5947,   0.1018,   0.0036,   0.0033,   0.0011
A51145,1985,   5,   3.5919,   0.3588,   0.1844,   0.6700,   0.0983,   0.0651,   0.0602,   0.0203
A51145,1985,   6,   2.8717,   0.3020,   0.1814,   0.5628,   0.1136,   0.0521,   0.0482,   0.0163
A51145,1985,   7,   4.1881,   0.3816,   0.1366,   0.5761,   0.1633,   0.0380,   0.0351,   0.0119
A51145,1985,   8,   8.0988,   0.5492,   0.1753,   0.6674,   0.0942,   0.0734,   0.0679,   0.0229
A51145,1985,   9,   1.9763,   0.1052,   0.0337,   0.6764,   0.0808,   0.0179,   0.0166,   0.0056
A51145,1985,  10,   4.1128,   0.1672,   0.0586,   0.6802,   0.0575,   0.0373,   0.0345,   0.0117
A51145,1985,  11,  11.4192,   0.3097,   0.1426,   0.4094,   0.0517,   0.1035,   0.0957,   0.0323
A51145,1985,  12,   1.1777,   0.0757,   0.0263,   0.4068,   0.0112,   0.0107,   0.0099,   0.0033
A51145,1986,   1,   2.0327,   0.1364,   0.0643,   0.4629,   0.0239,   0.0184,   0.0170,   0.0058
