seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51007,1984,   1,   3.9300,   0.1523,   0.0504,   0.4689,   0.0281,   0.0356,   0.0330,   0.0111
A51007,1984,   2,   6.1538,   0.1754,   0.0937,   0.4982,   0.0412,   0.0558,   0.0516,   0.0174
A51007,1984,   3,   8.1276,   0.3836,   0.1679,   0.6207,   0.0785,   0.0737,   0.0681,   0.0230
A51007,1984,   4,   4.7118,   0.3173,   0.1940,   0.5814,   0.1319,   0.0854,   0.0790,   0.0267
A51007,1984,   5,   4.7868,   0.3521,   0.2181,   0.6474,   0.1193,   0.0868,   0.0803,   0.0271
A51007,1984,   6,   1.2797,   0.1139,   0.0756,   0.5357,   0.1505,   0.0232,   0.0215,   0.0072
A51007,1984,   7,   5.1700,   0.3629,   0.1232,   0.5292,   0.2256,   0.0469,   0.0433,   0.0146
A51007,1984,   8,   3.5095,   0.2963,   0.1010,   0.6429,   0.1296,   0.0318,   0.0294,   0.0099
A51007,1984,   9,   0.8403,   0.0664,   0.0303,   0.6460,   0.1058,   0.0076,   0.0070,   0.0024
A51007,1984,  10,   2.9962,   0.1475,   0.0592,   0.6639,   0.0822,   0.0272,   0.0251,   0.0085
A51007,1984,  11,   3.7271,   0.1520,   0.0746,   0.4152,   0.0712,   0.0338,   0.0313,   0.0106
A51007,1984,  12,   1.8742,   0.1157,   0.0433,   0.4173,   0.0129,   0.0170,   0.0157,   0.0053
A51007,1985,   1,   3.5209,   0.1808,   0.0809,   0.4632,   0.0284,   0.0319,   0.0295,   0.0100
A51007,1985,   2,   3.4546,   0.1204,   0.0415,   0.4920,   0.0416,   0.0313,   0.0290,   0.0098
A51007,1985,   3,   1.1323,   0.1152,   0.0547,   0.6130,   0.0793,   0.0103,   0.0095,   0.0032
A51007,1985,   4,   0.1949,   0.0221,   0.0185,   0.5742,   0.1332,   0.0035,   0.0033,   0.0011
A51007,1985,   5,   3.2698,   0.3126,   0.1663,   0.6395,   0.1205,   0.0593,   0.0548,   0.0185
A51007,1985,   6,   2.5679,   0.2537,   0.1495,   0.5291,   0.1520,   0.0466,   0.0431,   0.0145
A51007,1985,   7,   4.8743,   0.4058,   0.1370,   0.5227,   0.2279,   0.0442,   0.0409,   0.0138
A51007,1985,   8,   6.8082,   0.4334,   0.1371,   0.6350,   0.1309,   0.0617,   0.0571,   0.0193
A51007,1985,   9,   2.0701,   0.1057,   0.0338,   0.6381,   0.1069,   0.0188,   0.0174,   0.0059
A51007,1985,  10,   4.2684,   0.1866,   0.0673,   0.6557,   0.0830,   0.0387,   0.0358,   0.0121
A51007,1985,  11,  12.3037,   0.3124,   0.1360,   0.4102,   0.0719,   0.1115,   0.1032,   0.0349
A51007,1985,  12,   1.4243,   0.0892,   0.0294,   0.4122,   0.0130,   0.0129,   0.0119,   0.0040
A51007,1986,   1,   2.1688,   0.1269,   0.0590,   0.4574,   0.0287,   0.0197,   0.0182,   0.0061
A51007,1986,   2,   3.2891,   0.2979,   0.1337,   0.4859,   0.0420,   0.0298,   0.0276,   0.0093
A51007,1986,   3,   2.0534,   0.1828,   0.1030,   0.6054,   0.0800,   0.0186,   0.0172,   0.0058
A51007,1986,   4,   1.0653,   0.1439,   0.1093,   0.5671,   0.1345,   0.0193,   0.0179,   0.0060
A51007,1986,   5,   3.5112,   0.2988,   0.1750,   0.6315,   0.1217,   0.0637,   0.0589,   0.0199
A51007,1986,   6,   1.4355,   0.1985,   0.1073,   0.5225,   0.1535,   0.0260,   0.0241,   0.0081
A51007,1986,   7,   2.5538,   0.2972,   0.1220,   0.5162,   0.2302,   0.0231,   0.0214,   0.0072
A51007,1986,   8,   7.8312,   0.6271,   0.2296,   0.6271,   0.1322,   0.0710,   0.0657,   0.0222
A51007,1986,   9,   0.8541,   0.0890,   0.0338,   0.6302,   0.1080,   0.0077,   0.0072,   0.0024
A51007,1986,  10,   2.4786,   0.1284,   0.0576,   0.6476,   0.0839,   0.0225,   0.0208,   0.0070
A51007,1986,  11,   2.7720,   0.2244,   0.0890,   0.4051,   0.0726,   0.0251,   0.0232,   0.0079
A51007,1986,  12,   5.2314,   0.2389,   0.0763,   0.4071,   0.0131,   0.0474,   0.0439,   0.0148
A51007,1987,   1,   6.2508,   0.2553,   0.0677,   0.4516,   0.0290,   0.0567,   0.0524,   0.0177
A51007,1987,   2,   2.5665,   0.0942,   0.0229,   0.4798,   0.0424,   0.0233,   0.0215,   0.0073
A51007,1987,   3,   2.9922,   0.2314,   0.1007,   0.5978,   0.0808,   0.0271,   0.0251,   0.0085
A51007,1987,   4,   6.7153,   0.3324,   0.1568,   0.5599,   0.1359,   0.1217,   0.1126,   0.0380
