seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A42037,1984,  47.0147,   4.8674,   2.5936,   7.0269,   1.1908,   0.5779,   0.5346,   0.1806
A42037,1985,  39.2105,   3.8337,   1.9355,   6.8979,   1.1881,   0.4611,   0.4266,   0.1441
A42037,1986,  44.6238,   4.3997,   2.1414,   6.7690,   1.1854,   0.5150,   0.4764,   0.1609
A42037,1987,  42.1229,   4.1359,   2.0764,   6.6400,   1.1827,   0.4649,   0.4300,   0.1453
A42037,1988,  38.6938,   3.7182,   1.7746,   6.5111,   1.1800,   0.4359,   0.4032,   0.1362
A42037,1989,  44.1504,   3.9071,   2.2399,   6.3821,   1.1773,   0.5629,   0.5207,   0.1759
A42037,1990,  49.7936,   4.1589,   2.4971,   6.2531,   1.1746,   0.5573,   0.5155,   0.1742
A42037,1991,  35.8799,   3.4123,   1.8171,   6.1242,   1.1719,   0.3925,   0.3631,   0.1227
A42037,1992,  41.7774,   3.7080,   2.0644,   5.9952,   1.1692,   0.4632,   0.4285,   0.1448
A42037,1993,  50.2450,   4.3661,   2.2738,   5.8663,   1.1665,   0.5927,   0.5482,   0.1852
A42037,1994,  51.9659,   4.4118,   2.8089,   5.7373,   1.1638,   0.6020,   0.5569,   0.1881
A42037,1995,  39.0141,   2.9809,   1.8387,   5.6084,   1.1611,   0.4354,   0.4028,   0.1361
A42037,1996,  57.8028,   4.6074,   2.8265,   5.4794,   1.1584,   0.6473,   0.5987,   0.2023
A42037,1997,  37.0426,   3.1604,   1.6815,   5.3505,   1.1557,   0.4113,   0.3805,   0.1285
A42037,1998,  45.6931,   3.5394,   2.1136,   5.2215,   1.1530,   0.5637,   0.5215,   0.1762
A42037,1999,  43.0898,   3.1788,   1.8924,   5.0926,   1.1503,   0.4665,   0.4315,   0.1458
A42037,2000,  46.0184,   3.7552,   2.3197,   4.9636,   1.1476,   0.5544,   0.5128,   0.1733
A42037,2001,  35.9142,   3.0004,   2.0222,   4.8346,   1.1448,   0.4063,   0.3759,   0.1270
A42037,2002,  45.8751,   3.1031,   2.2295,   4.7057,   1.1421,   0.5454,   0.5045,   0.1704
A42037,2003,  56.0773,   3.5284,   2.7164,   4.5767,   1.1394,   0.6370,   0.5892,   0.1991
A42037,2004,  53.5426,   3.4499,   2.7923,   4.4478,   1.1367,   0.6234,   0.5767,   0.1948
A42037,2005,  45.9097,   2.3760,   1.9128,   4.3188,   1.1340,   0.4983,   0.4609,   0.1557
