seg,year,month,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51595,1984,   1,   3.6542,   0.1195,   0.0518,   0.4972,   0.0260,   0.0331,   0.0306,   0.0104
A51595,1984,   2,   5.1116,   0.1345,   0.0941,   0.5296,   0.0480,   0.0463,   0.0429,   0.0145
A51595,1984,   3,   5.3944,   0.2395,   0.1542,   0.5920,   0.0902,   0.0489,   0.0452,   0.0153
A51595,1984,   4,   5.0237,   0.2532,   0.2245,   0.5933,   0.1301,   0.0911,   0.0842,   0.0285
A51595,1984,   5,   6.2077,   0.3451,   0.3099,   0.6369,   0.1136,   0.1125,   0.1041,   0.0352
A51595,1984,   6,   2.2103,   0.0967,   0.1095,   0.4946,   0.1490,   0.0401,   0.0371,   0.0125
A51595,1984,   7,   6.9702,   0.4812,   0.2286,   0.5817,   0.1450,   0.0632,   0.0584,   0.0197
A51595,1984,   8,   3.7646,   0.3198,   0.1580,   0.6116,   0.1024,   0.0341,   0.0316,   0.0107
A51595,1984,   9,   1.5904,   0.0518,   0.0371,   0.6377,   0.0710,   0.0144,   0.0133,   0.0045
A51595,1984,  10,   1.0135,   0.0526,   0.0390,   0.6023,   0.0508,   0.0092,   0.0085,   0.0029
A51595,1984,  11,   2.2154,   0.0962,   0.0568,   0.4343,   0.0529,   0.0201,   0.0186,   0.0063
A51595,1984,  12,   2.4128,   0.0794,   0.0347,   0.4237,   0.0128,   0.0219,   0.0202,   0.0068
A51595,1985,   1,   4.6576,   0.1667,   0.0804,   0.4918,   0.0262,   0.0422,   0.0391,   0.0132
A51595,1985,   2,   4.3849,   0.1234,   0.0707,   0.5238,   0.0485,   0.0397,   0.0368,   0.0124
A51595,1985,   3,   1.1592,   0.0858,   0.0417,   0.5856,   0.0912,   0.0105,   0.0097,   0.0033
A51595,1985,   4,   0.4437,   0.0423,   0.0497,   0.5868,   0.1314,   0.0080,   0.0074,   0.0025
A51595,1985,   5,   3.6424,   0.2648,   0.2543,   0.6300,   0.1147,   0.0660,   0.0611,   0.0206
A51595,1985,   6,   3.2568,   0.2658,   0.2198,   0.4892,   0.1505,   0.0590,   0.0546,   0.0185
A51595,1985,   7,   6.5588,   0.3843,   0.1774,   0.5754,   0.1465,   0.0595,   0.0550,   0.0186
A51595,1985,   8,   5.0716,   0.2967,   0.1304,   0.6049,   0.1034,   0.0460,   0.0425,   0.0144
